SA2_MAINCODE_2011,SA2_NAME_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
313051380,Rothwell - Kippa-Ring,35010,Moreton Bay,1,Good,Good,0
313051381,Scarborough - Newport,35010,Moreton Bay,1,Good,Good,0
314011382,Albany Creek,35010,Moreton Bay,1,Good,Good,0
314011383,Cashmere,35010,Moreton Bay,1,Good,Good,0
314011384,Dayboro,35010,Moreton Bay,1,Good,Good,0
314011385,Eatons Hill,35010,Moreton Bay,1,Good,Good,0
314011386,Hills District,35010,Moreton Bay,1,Good,Good,0
314011387,Samford Valley,35010,Moreton Bay,1,Good,Good,0
314021388,Dakabin - Kallangur,35010,Moreton Bay,1,Good,Good,0
314021389,Murrumba Downs - Griffin,35010,Moreton Bay,1,Good,Good,0
314021390,North Lakes - Mango Hill,35010,Moreton Bay,1,Good,Good,0
314031391,Bray Park,35010,Moreton Bay,1,Good,Good,0
314031392,Lawnton,35010,Moreton Bay,1,Good,Good,0
314031393,Petrie,35010,Moreton Bay,1,Good,Good,0
314031394,Strathpine - Brendale,35010,Moreton Bay,1,Good,Good,0
315011395,Aurukun,30250,Aurukun,1,Good,Good,0
315011396,Cape York,37570,Wujal Wujal,4.00E-07,Poor,Good,1
315011396,Cape York,32810,Douglas,0.0075415,Good,Good,1
315011396,Cape York,34830,Mapoon,0.0415771,Poor,Good,0
315011396,Cape York,34570,Lockhart River,0.0747105,Poor,Good,0
315011396,Cape York,35670,Napranum,0.1338357,Poor,Good,0
315011396,Cape York,33830,Hope Vale,0.1530784,Poor,Good,0
315011396,Cape York,32500,Cook,0.5892564,Poor,Good,0
315011397,Croydon - Etheridge,32600,Croydon,0.2389618,Poor,Good,0
315011397,Croydon - Etheridge,33100,Etheridge,0.7610382,Acceptable,Good,0
315011398,Kowanyama - Pormpuraaw,30250,Aurukun,1.18E-05,Good,Good,1
315011398,Kowanyama - Pormpuraaw,36070,Pormpuraaw,0.3918355,Poor,Good,0
315011398,Kowanyama - Pormpuraaw,34420,Kowanyama,0.6081527,Poor,Good,0
315011399,Northern Peninsula,,,9.20E-06,Acceptable,Good,4
315011399,Northern Peninsula,35780,Northern Peninsula Area,0.9999908,Good,Good,0
315011400,Tablelands,34880,Mareeba,1,Good,Good,0
315011401,Torres,36950,Torres,1,Good,Good,0
315011402,Torres Strait Islands,36960,Torres Strait Island,1,Good,Good,0
315011403,Weipa,37300,Weipa,1,Good,Good,0
315021404,Carpentaria,35250,Mornington,0.0031426,Poor,Good,1
315021404,Carpentaria,32770,Doomadgee,0.0051359,Poor,Good,1
315021404,Carpentaria,35300,Mount Isa,0.0102546,Good,Good,0
315021404,Carpentaria,31950,Burke,0.143726,Poor,Good,0
315021404,Carpentaria,32250,Carpentaria,0.8377408,Acceptable,Good,0
315021405,Mount Isa,35300,Mount Isa,1,Good,Good,0
315021406,Mount Isa Region,35300,Mount Isa,0.1628063,Good,Good,0
315021406,Mount Isa Region,32450,Cloncurry,0.8371937,Acceptable,Good,0
315021407,Northern Highlands,36300,Richmond,0.2258962,Poor,Good,0
315021407,Northern Highlands,34800,McKinlay,0.2870509,Poor,Good,0
315021407,Northern Highlands,33200,Flinders (Qld),0.4870529,Poor,Good,0
315031408,Barcaldine - Blackall,30760,Blackall Tambo,0.4248529,Poor,Good,0
315031408,Barcaldine - Blackall,30410,Barcaldine,0.5751471,Poor,Good,0
315031409,Charleville,35600,Murweh,1,Good,Good,0
315031410,Far Central West,32750,Diamantina,0.1140865,Poor,Good,0
315031410,Far Central West,30450,Barcoo,0.1273672,Poor,Good,0
315031410,Far Central West,30900,Boulia,0.1989954,Poor,Good,0
315031410,Far Central West,37400,Winton,0.5595509,Poor,Good,0
315031411,Far South West,31750,Bulloo,0.1185042,Poor,Good,0
315031411,Far South West,36150,Quilpie,0.2850747,Poor,Good,0
315031411,Far South West,35800,Paroo,0.5964211,Poor,Good,0
315031412,Longreach,34710,Longreach,1,Good,Good,0
316011413,Buderim - North,36720,Sunshine Coast,1,Good,Good,0
316011414,Buderim - South,36720,Sunshine Coast,1,Good,Good,0
316011415,Mountain Creek,36720,Sunshine Coast,1,Good,Good,0
316011416,Sippy Downs,36720,Sunshine Coast,1,Good,Good,0
316021417,Aroona - Currimundi,36720,Sunshine Coast,1,Good,Good,0
316021418,Buddina - Minyama,36720,Sunshine Coast,1,Good,Good,0
316021419,Caloundra - Kings Beach,36720,Sunshine Coast,1,Good,Good,0
316021420,Caloundra - West,36720,Sunshine Coast,1,Good,Good,0
316021421,Golden Beach - Pelican Waters,36720,Sunshine Coast,1,Good,Good,0
316021422,Moffat Beach - Battery Hill,36720,Sunshine Coast,1,Good,Good,0
316021423,Parrearra - Warana,36720,Sunshine Coast,1,Good,Good,0
316021424,Wurtulla - Birtinya,36720,Sunshine Coast,1,Good,Good,0
316031425,Coolum Beach,36720,Sunshine Coast,1,Good,Good,0
316031426,Marcoola - Mudjimba,36720,Sunshine Coast,1,Good,Good,0
316031427,Maroochydore - Kuluin,36720,Sunshine Coast,1,Good,Good,0
316031428,Mooloolaba - Alexandra Headland,36720,Sunshine Coast,1,Good,Good,0
316041429,Bli Bli,36720,Sunshine Coast,1,Good,Good,0
316041430,Diddillibah - Rosemount,36720,Sunshine Coast,1,Good,Good,0
316041431,Eumundi - Yandina,36720,Sunshine Coast,1,Good,Good,0
316041432,Nambour,36720,Sunshine Coast,1,Good,Good,0
316041433,Noosa Hinterland,36720,Sunshine Coast,0.160579,Good,Good,0
316041433,Noosa Hinterland,35740,Noosa,0.839421,Good,Good,0
316051434,Noosa Heads,35740,Noosa,1,Good,Good,0
316051435,Noosaville,35740,Noosa,1,Good,Good,0
316051436,Peregian,35740,Noosa,0.4951853,Good,Good,0
316051436,Peregian,36720,Sunshine Coast,0.5048147,Good,Good,0
316051437,Sunshine Beach,35740,Noosa,1,Good,Good,0
316051438,Tewantin,35740,Noosa,1,Good,Good,0
316061439,Beerwah,36720,Sunshine Coast,1,Good,Good,0
316061440,Caloundra Hinterland,36720,Sunshine Coast,1,Good,Good,0
316061441,Glass House Mountains,36720,Sunshine Coast,1,Good,Good,0
316061442,Landsborough,36720,Sunshine Coast,1,Good,Good,0
316061443,Maroochy Hinterland,36720,Sunshine Coast,1,Good,Good,0
316061444,Palmwoods,36720,Sunshine Coast,1,Good,Good,0
317011445,Cambooya - Wyreema,36910,Toowoomba,1,Good,Good,0
317011446,Darling Heights,36910,Toowoomba,1,Good,Good,0
317011447,Drayton - Harristown,36910,Toowoomba,1,Good,Good,0
317011448,Gatton,34580,Lockyer Valley,1,Good,Good,0
317011449,Gowrie (Qld),36910,Toowoomba,1,Good,Good,0
317011450,Highfields,36910,Toowoomba,1,Good,Good,0
317011451,Lockyer Valley - West,34580,Lockyer Valley,1,Good,Good,0
317011452,Middle Ridge,36910,Toowoomba,1,Good,Good,0
317011453,Newtown (Qld),36910,Toowoomba,1,Good,Good,0
317011454,North Toowoomba - Harlaxton,36910,Toowoomba,1,Good,Good,0
317011455,Rangeville,36910,Toowoomba,1,Good,Good,0
317011456,Toowoomba - Central,36910,Toowoomba,1,Good,Good,0
317011457,Toowoomba - East,36910,Toowoomba,1,Good,Good,0
317011458,Toowoomba - West,36910,Toowoomba,1,Good,Good,0
317011459,Wilsonton,36910,Toowoomba,1,Good,Good,0
318011460,Ayr,31900,Burdekin,1,Good,Good,0
318011461,Burdekin,31900,Burdekin,1,Good,Good,0
318011462,Charters Towers,32310,Charters Towers,1,Good,Good,0
318011463,Dalrymple,32310,Charters Towers,1,Good,Good,0
318011464,Ingham,33800,Hinchinbrook,1,Good,Good,0
318011465,Ingham Region,33800,Hinchinbrook,1,Good,Good,0
318011466,Palm Island,35790,Palm Island,1,Good,Good,0
318021467,Aitkenvale,37010,Townsville,1,Good,Good,0
318021468,Annandale,37010,Townsville,1,Good,Good,0
318021469,Belgian Gardens - Pallarenda,37010,Townsville,1,Good,Good,0
318021470,Bohle Plains,37010,Townsville,1,Good,Good,0
318021471,Condon - Rasmussen,37010,Townsville,1,Good,Good,0
318021472,Cranbrook,37010,Townsville,1,Good,Good,0
318021473,Deeragun,37010,Townsville,1,Good,Good,0
318021474,Douglas,37010,Townsville,1,Good,Good,0
318021475,Garbutt - West End,37010,Townsville,1,Good,Good,0
318021476,Gulliver - Currajong - Vincent,37010,Townsville,1,Good,Good,0
318021477,Heatley,37010,Townsville,1,Good,Good,0
318021478,Hermit Park - Rosslea,37010,Townsville,1,Good,Good,0
318021479,Hyde Park - Pimlico,37010,Townsville,1,Good,Good,0
318021480,Kelso,37010,Townsville,1,Good,Good,0
318021481,Kirwan - East,37010,Townsville,1,Good,Good,0
318021482,Kirwan - West,37010,Townsville,1,Good,Good,0
318021483,Magnetic Island,37010,Townsville,1,Good,Good,0
318021484,Mount Louisa,37010,Townsville,1,Good,Good,0
318021485,Mundingburra,37010,Townsville,1,Good,Good,0
318021486,Northern Beaches,37010,Townsville,1,Good,Good,0
318021487,Oonoonba,37010,Townsville,1,Good,Good,0
318021488,South Townsville - Railway Estate,37010,Townsville,1,Good,Good,0
318021489,Townsville - South,31900,Burdekin,0.0179774,Good,Good,0
318021489,Townsville - South,37010,Townsville,0.9820226,Good,Good,0
318021490,Townsville City - North Ward,37010,Townsville,1,Good,Good,0
318021491,Wulguru - Roseneath,37010,Townsville,1,Good,Good,0
319011492,Ashfield - Kepnock,31820,Bundaberg,1,Good,Good,0
319011493,Bargara - Burnett Heads,31820,Bundaberg,1,Good,Good,0
319011494,Branyan - Kensington,31820,Bundaberg,1,Good,Good,0
319011495,Bundaberg,31820,Bundaberg,1,Good,Good,0
319011496,Bundaberg East - Kalkie,31820,Bundaberg,1,Good,Good,0
319011497,Bundaberg North - Gooburrum,31820,Bundaberg,1,Good,Good,0
319011498,Bundaberg Region - North,33360,Gladstone,0.0001083,Good,Good,1
319011498,Bundaberg Region - North,31820,Bundaberg,0.9998917,Good,Good,0
319011499,Bundaberg Region - South,31820,Bundaberg,1,Good,Good,0
319011500,Millbank - Avoca,31820,Bundaberg,1,Good,Good,0
319011501,Svensson Heights - Norville,31820,Bundaberg,1,Good,Good,0
319011502,Walkervale - Avenell Heights,31820,Bundaberg,1,Good,Good,0
319021503,Gayndah - Mundubbera,35760,North Burnett,1,Good,Good,0
319021504,Gin Gin,31820,Bundaberg,1,Good,Good,0
319021505,Kingaroy,36630,South Burnett,1,Good,Good,0
319021506,Kingaroy Region - North,33620,Gympie,0.0008617,Good,Good,1
319021506,Kingaroy Region - North,32330,Cherbourg,0.1255831,Poor,Good,0
319021506,Kingaroy Region - North,36630,South Burnett,0.8735552,Good,Good,0
319021507,Kingaroy Region - South,36630,South Burnett,1,Good,Good,0
319021508,Monto - Eidsvold,35760,North Burnett,1,Good,Good,0
319021509,Nanango,36630,South Burnett,1,Good,Good,0
319021510,North Burnett,31820,Bundaberg,1,Good,Good,0
319031511,Cooloola,33620,Gympie,1,Good,Good,0
319031512,Gympie - North,33620,Gympie,1,Good,Good,0
319031513,Gympie - South,33620,Gympie,1,Good,Good,0
319031514,Gympie Region,33220,Fraser Coast,0.0008604,Good,Good,1
319031514,Gympie Region,33620,Gympie,0.9991396,Good,Good,0
319031515,Kilkivan,33620,Gympie,1,Good,Good,0
319041516,Booral - River Heads,33220,Fraser Coast,1,Good,Good,0
319041517,Craignish - Dundowran Beach,33220,Fraser Coast,1,Good,Good,0
319041518,Pialba - Eli Waters,33220,Fraser Coast,1,Good,Good,0
319041519,Point Vernon,33220,Fraser Coast,1,Good,Good,0
319041520,Torquay - Scarness - Kawungan,33220,Fraser Coast,1,Good,Good,0
319041521,Urangan - Wondunna,33220,Fraser Coast,1,Good,Good,0
319051522,Burrum - Fraser,33220,Fraser Coast,1,Good,Good,0
319051523,Granville,33220,Fraser Coast,1,Good,Good,0
319051524,Maryborough (Qld),33220,Fraser Coast,1,Good,Good,0
319051525,Maryborough Region - South,33620,Gympie,0.0085749,Good,Good,1
319051525,Maryborough Region - South,33220,Fraser Coast,0.9914251,Good,Good,0
319051526,Tinana,33220,Fraser Coast,1,Good,Good,0
397979799,Migratory - Offshore - Shipping (Qld),39799,Migratory - Offshore - Shipping (Qld),1,Good,Good,0
399999499,No usual address (Qld),39499,No usual address (Qld),1,Good,Good,0
401011001,Adelaide,40070,Adelaide,1,Good,Good,0
401011002,North Adelaide,40070,Adelaide,1,Good,Good,0
401021003,Adelaide Hills,40120,Adelaide Hills,1,Good,Good,0
401021004,Aldgate - Stirling,44550,Mount Barker,0.0101482,Good,Good,0
401021004,Aldgate - Stirling,40120,Adelaide Hills,0.9898518,Good,Good,0
401021005,Hahndorf - Echunga,44550,Mount Barker,1,Good,Good,0
401021006,Lobethal - Woodside,44550,Mount Barker,0.0057884,Good,Good,1
401021006,Lobethal - Woodside,40120,Adelaide Hills,0.9942116,Good,Good,0
401021007,Mount Barker,44550,Mount Barker,1,Good,Good,0
401021008,Mount Barker Region,44550,Mount Barker,1,Good,Good,0
401021009,Nairne,44550,Mount Barker,1,Good,Good,0
401021010,Uraidla - Summertown,40120,Adelaide Hills,1,Good,Good,0
401031011,Burnside - Wattle Park,40700,Burnside,1,Good,Good,0
401031012,Glenside - Beaumont,40700,Burnside,1,Good,Good,0
401031013,Toorak Gardens,40700,Burnside,1,Good,Good,0
401041014,Athelstone,40910,Campbelltown (SA),1,Good,Good,0
401041015,Paradise - Newton,40910,Campbelltown (SA),1,Good,Good,0
401041016,Rostrevor - Magill,40120,Adelaide Hills,0.0162869,Good,Good,0
401041016,Rostrevor - Magill,40910,Campbelltown (SA),0.9837131,Good,Good,0
401051017,Norwood (SA),45290,Norwood Payneham and St Peters,1,Good,Good,0
401051018,Payneham - Felixstow,45290,Norwood Payneham and St Peters,1,Good,Good,0
401051019,St Peters - Marden,45290,Norwood Payneham and St Peters,1,Good,Good,0
401061020,Nailsworth - Broadview,46510,Prospect,1,Good,Good,0
401061021,Prospect,46510,Prospect,1,Good,Good,0
401061022,Walkerville,48260,Walkerville,1,Good,Good,0
401071023,Goodwood - Millswood,47980,Unley,1,Good,Good,0
401071024,Unley - Parkside,47980,Unley,1,Good,Good,0
402011025,Gawler - North,42030,Gawler,0.3912304,Acceptable,Good,0
402011025,Gawler - North,43650,Light,0.6087696,Acceptable,Good,0
402011026,Gawler - South,43650,Light,0.0001673,Acceptable,Good,1
402011026,Gawler - South,40310,Barossa,0.0290868,Good,Good,0
402011026,Gawler - South,42030,Gawler,0.9707459,Acceptable,Good,0
402011027,Lewiston - Two Wells,40150,Adelaide Plains,1,Good,Good,0
402021028,Craigmore - Blakeview,45680,Playford,1,Good,Good,0
402021029,Davoren Park,45680,Playford,1,Good,Good,0
402021030,Elizabeth,47140,Salisbury,0.037683,Good,Good,0
402021030,Elizabeth,45680,Playford,0.962317,Good,Good,0
402021031,Elizabeth East,45680,Playford,1,Good,Good,0
402021032,Munno Para West - Angle Vale,43650,Light,0.0002308,Acceptable,Good,1
402021032,Munno Para West - Angle Vale,45680,Playford,0.9997692,Good,Good,0
402021033,One Tree Hill,45680,Playford,1,Good,Good,0
402021034,Smithfield - Elizabeth North,45680,Playford,1,Good,Good,0
402021035,Virginia - Waterloo Corner,47140,Salisbury,0.1009415,Good,Good,0
402021035,Virginia - Waterloo Corner,45680,Playford,0.8990585,Good,Good,0
402031036,Enfield - Blair Athol,45890,Port Adelaide Enfield,1,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,47140,Salisbury,0.1301712,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,47700,Tea Tree Gully,0.1302198,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,45890,Port Adelaide Enfield,0.7396089,Good,Good,0
402031038,Windsor Gardens,45890,Port Adelaide Enfield,1,Good,Good,0
402041039,Dry Creek - North,47140,Salisbury,1,Good,Good,0
402041040,Ingle Farm,47140,Salisbury,1,Good,Good,0
402041041,Para Hills,47700,Tea Tree Gully,0.0837394,Good,Good,0
402041041,Para Hills,47140,Salisbury,0.9162606,Good,Good,0
402041042,Parafield,47140,Salisbury,1,Good,Good,0
402041043,Parafield Gardens,47140,Salisbury,1,Good,Good,0
402041044,Paralowie,47140,Salisbury,1,Good,Good,0
402041045,Pooraka,47140,Salisbury,1,Good,Good,0
402041046,Salisbury,47140,Salisbury,1,Good,Good,0
402041047,Salisbury East,47700,Tea Tree Gully,0.0479405,Good,Good,0
402041047,Salisbury East,47140,Salisbury,0.9520595,Good,Good,0
402041048,Salisbury North,47140,Salisbury,1,Good,Good,0
402051049,Golden Grove,47700,Tea Tree Gully,1,Good,Good,0
402051050,Greenwith,47700,Tea Tree Gully,1,Good,Good,0
402051051,Highbury - Dernancourt,45890,Port Adelaide Enfield,0.0225237,Good,Good,0
402051051,Highbury - Dernancourt,47700,Tea Tree Gully,0.9774763,Good,Good,0
402051052,Hope Valley - Modbury,45890,Port Adelaide Enfield,0.036111,Good,Good,0
402051052,Hope Valley - Modbury,47700,Tea Tree Gully,0.963889,Good,Good,0
402051053,Modbury Heights,47700,Tea Tree Gully,1,Good,Good,0
402051054,Redwood Park,47700,Tea Tree Gully,1,Good,Good,0
402051055,St Agnes - Ridgehaven,47700,Tea Tree Gully,1,Good,Good,0
403011056,Brighton (SA),42600,Holdfast Bay,1,Good,Good,0
403011057,Glenelg (SA),42600,Holdfast Bay,1,Good,Good,0
403021058,Edwardstown,44060,Marion,1,Good,Good,0
403021059,Hallett Cove,44060,Marion,1,Good,Good,0
403021060,Marino - Seaview Downs,42600,Holdfast Bay,0.1454447,Good,Good,0
403021060,Marino - Seaview Downs,44060,Marion,0.8545553,Good,Good,0
403021061,Mitchell Park,44060,Marion,1,Good,Good,0
403021062,Morphettville,44060,Marion,1,Good,Good,0
403021063,Sheidow Park - Trott Park,44060,Marion,1,Good,Good,0
403021064,Warradale,44060,Marion,1,Good,Good,0
403031065,Belair,44340,Mitcham,1,Good,Good,0
403031066,Bellevue Heights,44340,Mitcham,1,Good,Good,0
403031067,Blackwood,44340,Mitcham,1,Good,Good,0
403031068,Colonel Light Gardens,44340,Mitcham,1,Good,Good,0
403031069,Mitcham (SA),44340,Mitcham,1,Good,Good,0
403031070,Panorama,44340,Mitcham,1,Good,Good,0
403041071,Aberfoyle Park,45340,Onkaparinga,1,Good,Good,0
403041072,Aldinga,45340,Onkaparinga,1,Good,Good,0
403041073,Christie Downs,45340,Onkaparinga,1,Good,Good,0
403041074,Christies Beach,45340,Onkaparinga,1,Good,Good,0
403041075,Clarendon,45340,Onkaparinga,1,Good,Good,0
403041076,Coromandel Valley,44340,Mitcham,0.2904825,Good,Good,0
403041076,Coromandel Valley,45340,Onkaparinga,0.7095175,Good,Good,0
403041077,Flagstaff Hill,45340,Onkaparinga,1,Good,Good,0
403041078,Hackham - Onkaparinga Hills,45340,Onkaparinga,1,Good,Good,0
403041079,Hackham West - Huntfield Heights,45340,Onkaparinga,1,Good,Good,0
403041080,Happy Valley,45340,Onkaparinga,1,Good,Good,0
403041081,Happy Valley Reservoir,45340,Onkaparinga,1,Good,Good,0
403041082,Lonsdale,45340,Onkaparinga,1,Good,Good,0
403041083,McLaren Vale,45340,Onkaparinga,1,Good,Good,0
403041084,Morphett Vale - East,45340,Onkaparinga,1,Good,Good,0
403041085,Morphett Vale - West,45340,Onkaparinga,1,Good,Good,0
403041086,Reynella,45340,Onkaparinga,1,Good,Good,0
403041087,Seaford (SA),45340,Onkaparinga,1,Good,Good,0
403041088,Willunga,45340,Onkaparinga,1,Good,Good,0
403041089,Woodcroft,45340,Onkaparinga,1,Good,Good,0
404011090,Beverley,41060,Charles Sturt,1,Good,Good,0
404011091,Flinders Park,41060,Charles Sturt,1,Good,Good,0
404011092,Henley Beach,41060,Charles Sturt,1,Good,Good,0
404011093,Hindmarsh - Brompton,41060,Charles Sturt,1,Good,Good,0
404011094,Royal Park - Hendon - Albert Park,41060,Charles Sturt,1,Good,Good,0
404011095,Seaton - Grange,41060,Charles Sturt,1,Good,Good,0
404011096,West Lakes,41060,Charles Sturt,1,Good,Good,0
404011097,Woodville - Cheltenham,41060,Charles Sturt,1,Good,Good,0
404021098,Dry Creek - South,45890,Port Adelaide Enfield,1,Good,Good,0
404021099,Largs Bay - Semaphore,45890,Port Adelaide Enfield,1,Good,Good,0
404021100,North Haven,45890,Port Adelaide Enfield,1,Good,Good,0
404021101,Port Adelaide,45890,Port Adelaide Enfield,1,Good,Good,0
404021102,The Parks,41060,Charles Sturt,0.0053352,Good,Good,1
404021102,The Parks,45890,Port Adelaide Enfield,0.9946648,Good,Good,0
404021103,Torrens Island,49399,Unincorporated SA,1,Acceptable,Good,0
404031104,Adelaide Airport,48410,West Torrens,1,Good,Good,0
404031105,Fulham,48410,West Torrens,1,Good,Good,0
404031106,Lockleys,48410,West Torrens,1,Good,Good,0
404031107,Plympton,42600,Holdfast Bay,0.0088598,Good,Good,1
404031107,Plympton,48410,West Torrens,0.9911402,Good,Good,0
404031108,Richmond (SA),48410,West Torrens,1,Good,Good,0
404031109,West Beach,48410,West Torrens,0.4075891,Good,Good,0
404031109,West Beach,41060,Charles Sturt,0.5924109,Good,Good,0
405011110,Barossa - Angaston,40310,Barossa,1,Good,Good,0
405011111,Light,43650,Light,1,Acceptable,Good,0
405011112,Lyndoch,40310,Barossa,1,Good,Good,0
405011113,Mallala,40150,Adelaide Plains,1,Good,Good,0
405011114,Nuriootpa,43650,Light,0.0543587,Acceptable,Good,0
405011114,Nuriootpa,40310,Barossa,0.9456413,Good,Good,0
405011115,Tanunda,40310,Barossa,1,Good,Good,0
405021116,Clare,41140,Clare and Gilbert Valleys,1,Good,Good,0
405021117,Gilbert Valley,41140,Clare and Gilbert Valleys,1,Good,Good,0
405021118,Goyder,41140,Clare and Gilbert Valleys,0.0067383,Good,Good,1
405021118,Goyder,42110,Goyder,0.9932617,Good,Good,0
405021119,Wakefield - Barunga West,41560,Copper Coast,0.0005539,Good,Good,1
405021119,Wakefield - Barunga West,41140,Clare and Gilbert Valleys,0.0045725,Good,Good,1
405021119,Wakefield - Barunga West,46450,Port Pirie,0.0056409,Good,Good,1
405021119,Wakefield - Barunga West,40430,Barunga West,0.2673023,Poor,Good,0
405021119,Wakefield - Barunga West,48130,Wakefield,0.7219303,Poor,Good,0
405031120,Jamestown,44830,Mount Remarkable,0.004391,Poor,Good,1
405031120,Jamestown,45400,Orroroo Carrieton,0.0068058,Poor,Good,1
405031120,Jamestown,45120,Northern Areas,0.9888032,Good,Good,0
405031121,Peterborough - Mount Remarkable,45400,Orroroo Carrieton,0.15282,Poor,Good,0
405031121,Peterborough - Mount Remarkable,45540,Peterborough,0.3219091,Poor,Good,0
405031121,Peterborough - Mount Remarkable,44830,Mount Remarkable,0.5252709,Poor,Good,0
405031122,Port Pirie,46450,Port Pirie,1,Good,Good,0
405031123,Port Pirie Region,46450,Port Pirie,1,Good,Good,0
405041124,Kadina,40430,Barunga West,0.0068853,Poor,Good,1
405041124,Kadina,41560,Copper Coast,0.9931147,Good,Good,0
405041125,Moonta,41560,Copper Coast,1,Good,Good,0
405041126,Wallaroo,41560,Copper Coast,1,Good,Good,0
405041127,Yorke Peninsula - North,48830,Yorke Peninsula,1,Good,Good,0
405041128,Yorke Peninsula - South,48830,Yorke Peninsula,1,Good,Good,0
406011129,Ceduna,41010,Ceduna,1,Acceptable,Good,0
406011130,Eyre Peninsula,47910,Tumby Bay,0.4065703,Poor,Good,0
406011130,Eyre Peninsula,43710,Lower Eyre Peninsula,0.5934297,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,48640,Wudinna,0.0129325,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,48540,Whyalla,0.0238876,Good,Good,0
406011131,Kimba - Cleve - Franklin Harbour,43220,Kimba,0.2558545,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,41960,Franklin Harbour,0.2887629,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,41190,Cleve,0.4185626,Poor,Good,0
406011132,Le Hunte - Elliston,43220,Kimba,0.0006728,Poor,Good,1
406011132,Le Hunte - Elliston,47490,Streaky Bay,0.0053443,Poor,Good,1
406011132,Le Hunte - Elliston,41750,Elliston,0.4645257,Poor,Good,0
406011132,Le Hunte - Elliston,48640,Wudinna,0.5294572,Poor,Good,0
406011133,Port Lincoln,43710,Lower Eyre Peninsula,0.074007,Poor,Good,0
406011133,Port Lincoln,46300,Port Lincoln,0.925993,Good,Good,0
406011134,West Coast (SA),49399,Unincorporated SA,0.1375607,Acceptable,Good,0
406011134,West Coast (SA),41010,Ceduna,0.2461019,Acceptable,Good,0
406011134,West Coast (SA),47490,Streaky Bay,0.6163375,Poor,Good,0
406011135,Western,49399,Unincorporated SA,0.2133911,Acceptable,Good,0
406011135,Western,44000,Maralinga Tjarutja,0.7866089,Acceptable,Good,0
406011136,Whyalla,48540,Whyalla,1,Good,Good,0
406011137,Whyalla - North,48540,Whyalla,0.2809524,Good,Good,0
406011137,Whyalla - North,49399,Unincorporated SA,0.7190476,Acceptable,Good,0
406021138,APY Lands,40250,Anangu Pitjantjatjara Yunkunytjatjara,1,Good,Good,0
406021139,Coober Pedy,41330,Coober Pedy,1,Good,Good,0
406021140,Flinders Ranges,43220,Kimba,0.0006046,Poor,Good,1
406021140,Flinders Ranges,49399,Unincorporated SA,0.0833506,Acceptable,Good,0
406021140,Flinders Ranges,46090,Port Augusta,0.148761,Good,Good,0
406021140,Flinders Ranges,41830,Flinders Ranges,0.7672838,Acceptable,Good,0
406021141,Outback,49399,Unincorporated SA,1,Acceptable,Good,0
406021142,Port Augusta,46090,Port Augusta,1,Good,Good,0
406021143,Roxby Downs,46970,Roxby Downs,1,Good,Good,0
407011144,Goolwa - Port Elliot,40220,Alexandrina,1,Good,Good,0
407011145,Kangaroo Island,42750,Kangaroo Island,1,Good,Good,0
407011146,Strathalbyn,40220,Alexandrina,1,Good,Good,0
407011147,Strathalbyn Region,48750,Yankalilla,0.0027155,Acceptable,Good,1
407011147,Strathalbyn Region,48050,Victor Harbor,0.0028663,Good,Good,1
407011147,Strathalbyn Region,40220,Alexandrina,0.9944182,Good,Good,0
407011148,Victor Harbor,40220,Alexandrina,0.0160372,Good,Good,0
407011148,Victor Harbor,48050,Victor Harbor,0.9839628,Good,Good,0
407011149,Yankalilla,48050,Victor Harbor,0.124083,Good,Good,0
407011149,Yankalilla,48750,Yankalilla,0.875917,Acceptable,Good,0
407021150,Grant,48340,Wattle Range,0.0096875,Good,Good,1
407021150,Grant,42250,Grant,0.9903125,Poor,Good,0
407021151,Kingston - Robe,46860,Robe,0.3749982,Poor,Good,0
407021151,Kingston - Robe,43360,Kingston (SA),0.6250018,Poor,Good,0
407021152,Millicent,48340,Wattle Range,1,Good,Good,0
407021153,Mount Gambier,42250,Grant,0.0906224,Poor,Good,0
407021153,Mount Gambier,44620,Mount Gambier,0.9093776,Good,Good,0
407021154,Naracoorte,45090,Naracoorte Lucindale,1,Good,Good,0
407021155,Naracoorte Region,45090,Naracoorte Lucindale,1,Good,Good,0
407021156,Penola,48340,Wattle Range,1,Good,Good,0
407021157,Tatiara,47630,Tatiara,1,Good,Good,0
407021158,Wattle Range,42250,Grant,0.001575,Poor,Good,1
407021158,Wattle Range,48340,Wattle Range,0.998425,Good,Good,0
407031159,Barmera,49399,Unincorporated SA,0.0099551,Acceptable,Good,1
407031159,Barmera,40520,Berri Barmera,0.9900449,Good,Good,0
407031160,Berri,40520,Berri Barmera,1,Good,Good,0
407031161,Karoonda - Lameroo,43790,Loxton Waikerie,0.0039292,Acceptable,Good,1
407031161,Karoonda - Lameroo,43080,Karoonda East Murray,0.3108771,Poor,Good,0
