SA1_MAINCODE_2011,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
21302134436,215,Gellibrand,1,Good,Good,0
21302134437,215,Gellibrand,1,Good,Good,0
21302134438,215,Gellibrand,1,Good,Good,0
21302134439,215,Gellibrand,1,Good,Good,0
21302134440,215,Gellibrand,1,Good,Good,0
21302134441,215,Gellibrand,1,Good,Good,0
21302134442,215,Gellibrand,1,Good,Good,0
21302134501,215,Gellibrand,1,Good,Good,0
21302134502,215,Gellibrand,1,Good,Good,0
21302134503,215,Gellibrand,1,Good,Good,0
21302134504,215,Gellibrand,1,Good,Good,0
21302134505,215,Gellibrand,1,Good,Good,0
21302134506,215,Gellibrand,1,Good,Good,0
21302134507,215,Gellibrand,1,Good,Good,0
21302134508,215,Gellibrand,1,Good,Good,0
21302134509,215,Gellibrand,1,Good,Good,0
21302134510,215,Gellibrand,1,Good,Good,0
21302134511,215,Gellibrand,1,Good,Good,0
21302134512,215,Gellibrand,1,Good,Good,0
21302134513,215,Gellibrand,1,Good,Good,0
21302134601,215,Gellibrand,1,Good,Good,0
21302134602,215,Gellibrand,1,Good,Good,0
21302134603,215,Gellibrand,1,Good,Good,0
21302134604,215,Gellibrand,1,Good,Good,0
21302134605,215,Gellibrand,1,Good,Good,0
21302134606,215,Gellibrand,1,Good,Good,0
21302134607,215,Gellibrand,1,Good,Good,0
21302134608,215,Gellibrand,1,Good,Good,0
21302134609,215,Gellibrand,1,Good,Good,0
21302134610,215,Gellibrand,1,Good,Good,0
21302134611,215,Gellibrand,1,Good,Good,0
21302134612,215,Gellibrand,1,Good,Good,0
21302134613,215,Gellibrand,1,Good,Good,0
21302134614,215,Gellibrand,1,Good,Good,0
21302134615,215,Gellibrand,1,Good,Good,0
21302134616,215,Gellibrand,1,Good,Good,0
21302134617,215,Gellibrand,1,Good,Good,0
21302134618,215,Gellibrand,1,Good,Good,0
21302134619,215,Gellibrand,1,Good,Good,0
21302134620,215,Gellibrand,1,Good,Good,0
21302134621,215,Gellibrand,1,Good,Good,0
21302134622,215,Gellibrand,1,Good,Good,0
21302134623,215,Gellibrand,1,Good,Good,0
21302134624,215,Gellibrand,1,Good,Good,0
21302134625,215,Gellibrand,1,Good,Good,0
21302134626,215,Gellibrand,1,Good,Good,0
21302134627,215,Gellibrand,1,Good,Good,0
21302134628,215,Gellibrand,1,Good,Good,0
21302134629,215,Gellibrand,1,Good,Good,0
21302134630,215,Gellibrand,1,Good,Good,0
21302134631,215,Gellibrand,1,Good,Good,0
21302134632,215,Gellibrand,1,Good,Good,0
21302134633,215,Gellibrand,1,Good,Good,0
21302134634,215,Gellibrand,1,Good,Good,0
21302134635,215,Gellibrand,1,Good,Good,0
21303134701,214,Fraser,1,Good,Good,0
21303134702,214,Fraser,1,Good,Good,0
21303134703,214,Fraser,1,Good,Good,0
21303134704,214,Fraser,1,Good,Good,0
21303134705,214,Fraser,1,Good,Good,0
21303134706,214,Fraser,1,Good,Good,0
21303134707,214,Fraser,1,Good,Good,0
21303134708,214,Fraser,1,Good,Good,0
21303134709,214,Fraser,1,Good,Good,0
21303134710,214,Fraser,1,Good,Good,0
21303134711,214,Fraser,1,Good,Good,0
21303134712,214,Fraser,1,Good,Good,0
21303134713,214,Fraser,1,Good,Good,0
21303134714,214,Fraser,1,Good,Good,0
21303134715,214,Fraser,1,Good,Good,0
21303134716,214,Fraser,1,Good,Good,0
21303134717,214,Fraser,1,Good,Good,0
21303134718,214,Fraser,1,Good,Good,0
21303134719,214,Fraser,1,Good,Good,0
21303134720,214,Fraser,1,Good,Good,0
21303134721,214,Fraser,1,Good,Good,0
21303134722,214,Fraser,1,Good,Good,0
21303134723,214,Fraser,1,Good,Good,0
21303134724,214,Fraser,1,Good,Good,0
21303134725,214,Fraser,1,Good,Good,0
21303134726,214,Fraser,1,Good,Good,0
21303134727,214,Fraser,1,Good,Good,0
21303134728,214,Fraser,1,Good,Good,0
21303134729,214,Fraser,1,Good,Good,0
21303134730,214,Fraser,1,Good,Good,0
21303134731,214,Fraser,1,Good,Good,0
21303134732,214,Fraser,1,Good,Good,0
21303134733,214,Fraser,1,Good,Good,0
21303134734,214,Fraser,1,Good,Good,0
21303134735,214,Fraser,1,Good,Good,0
21303134736,214,Fraser,1,Good,Good,0
21303134737,214,Fraser,1,Good,Good,0
21303134801,214,Fraser,1,Good,Good,0
21303134802,214,Fraser,1,Good,Good,0
21303134803,214,Fraser,1,Good,Good,0
21303134804,214,Fraser,1,Good,Good,0
21303134805,214,Fraser,1,Good,Good,0
21303134806,214,Fraser,1,Good,Good,0
21303134807,214,Fraser,1,Good,Good,0
21303134808,214,Fraser,1,Good,Good,0
21303134809,214,Fraser,1,Good,Good,0
21303134810,214,Fraser,1,Good,Good,0
21303134811,214,Fraser,1,Good,Good,0
21303134812,214,Fraser,1,Good,Good,0
21303134813,214,Fraser,1,Good,Good,0
21303134814,214,Fraser,1,Good,Good,0
21303134815,214,Fraser,1,Good,Good,0
21303134816,214,Fraser,1,Good,Good,0
21303134817,214,Fraser,1,Good,Good,0
21303134818,214,Fraser,1,Good,Good,0
21303134819,214,Fraser,1,Good,Good,0
21303134820,214,Fraser,1,Good,Good,0
21303134821,214,Fraser,1,Good,Good,0
21303134822,214,Fraser,1,Good,Good,0
21303134823,214,Fraser,1,Good,Good,0
21303134824,214,Fraser,1,Good,Good,0
21303134825,214,Fraser,1,Good,Good,0
21303134826,214,Fraser,1,Good,Good,0
21303134827,214,Fraser,1,Good,Good,0
21303134828,214,Fraser,1,Good,Good,0
21303134829,214,Fraser,1,Good,Good,0
21303134830,214,Fraser,1,Good,Good,0
21303134901,214,Fraser,1,Good,Good,0
21303134902,214,Fraser,1,Good,Good,0
21303134903,214,Fraser,1,Good,Good,0
21303134904,214,Fraser,1,Good,Good,0
21303134905,214,Fraser,1,Good,Good,0
21303134906,214,Fraser,1,Good,Good,0
21303134907,214,Fraser,1,Good,Good,0
21303134908,214,Fraser,1,Good,Good,0
21303134909,214,Fraser,1,Good,Good,0
21303134910,214,Fraser,1,Good,Good,0
21303134911,214,Fraser,1,Good,Good,0
21303134912,214,Fraser,1,Good,Good,0
21303134913,214,Fraser,1,Good,Good,0
21303134914,214,Fraser,1,Good,Good,0
21303134915,214,Fraser,1,Good,Good,0
21303134916,214,Fraser,1,Good,Good,0
21303134917,214,Fraser,1,Good,Good,0
21303134918,214,Fraser,1,Good,Good,0
21303134919,214,Fraser,1,Good,Good,0
21303134920,214,Fraser,1,Good,Good,0
21303134921,214,Fraser,1,Good,Good,0
21303134922,214,Fraser,1,Good,Good,0
21303134923,214,Fraser,1,Good,Good,0
21303135001,214,Fraser,1,Good,Good,0
21303135002,214,Fraser,1,Good,Good,0
21303135003,214,Fraser,1,Good,Good,0
21303135004,214,Fraser,1,Good,Good,0
21303135005,214,Fraser,1,Good,Good,0
21303135006,214,Fraser,1,Good,Good,0
21303135007,214,Fraser,1,Good,Good,0
21303135008,214,Fraser,1,Good,Good,0
21303135009,214,Fraser,1,Good,Good,0
21303135010,214,Fraser,1,Good,Good,0
21303135011,214,Fraser,1,Good,Good,0
21303135012,214,Fraser,1,Good,Good,0
21303135013,214,Fraser,1,Good,Good,0
21303135014,214,Fraser,1,Good,Good,0
21303135015,214,Fraser,1,Good,Good,0
21303135016,214,Fraser,1,Good,Good,0
21303135017,214,Fraser,1,Good,Good,0
21303135018,214,Fraser,1,Good,Good,0
21303135019,214,Fraser,1,Good,Good,0
21303135101,214,Fraser,1,Good,Good,0
21303135102,214,Fraser,1,Good,Good,0
21303135103,214,Fraser,1,Good,Good,0
21303135104,214,Fraser,1,Good,Good,0
21303135105,214,Fraser,1,Good,Good,0
21303135106,214,Fraser,1,Good,Good,0
21303135107,214,Fraser,1,Good,Good,0
21303135108,214,Fraser,1,Good,Good,0
21303135109,214,Fraser,1,Good,Good,0
21303135110,214,Fraser,1,Good,Good,0
21303135111,214,Fraser,1,Good,Good,0
21303135112,214,Fraser,1,Good,Good,0
21303135113,214,Fraser,1,Good,Good,0
21303135114,214,Fraser,1,Good,Good,0
21303135115,214,Fraser,1,Good,Good,0
21303135116,214,Fraser,1,Good,Good,0
21303135117,214,Fraser,1,Good,Good,0
21303135118,214,Fraser,1,Good,Good,0
21303135119,214,Fraser,1,Good,Good,0
21303135120,214,Fraser,1,Good,Good,0
21303135121,214,Fraser,1,Good,Good,0
21303135122,214,Fraser,1,Good,Good,0
21303135123,214,Fraser,1,Good,Good,0
21303135124,214,Fraser,1,Good,Good,0
21303135125,214,Fraser,1,Good,Good,0
21303135126,214,Fraser,1,Good,Good,0
21303135127,214,Fraser,1,Good,Good,0
21303135128,214,Fraser,1,Good,Good,0
21303135201,214,Fraser,1,Good,Good,0
21303135202,215,Gellibrand,1,Good,Good,0
21303135203,214,Fraser,1,Good,Good,0
21303135204,214,Fraser,1,Good,Good,0
21303135205,214,Fraser,1,Good,Good,0
21303135206,214,Fraser,1,Good,Good,0
21303135207,214,Fraser,1,Good,Good,0
21303135208,214,Fraser,1,Good,Good,0
21303135209,214,Fraser,1,Good,Good,0
21303135210,215,Gellibrand,1,Good,Good,0
21303135211,215,Gellibrand,1,Good,Good,0
21303135212,215,Gellibrand,1,Good,Good,0
21303135213,214,Fraser,1,Good,Good,0
21303135214,214,Fraser,1,Good,Good,0
21303135215,214,Fraser,1,Good,Good,0
21303135216,214,Fraser,1,Good,Good,0
21303135217,215,Gellibrand,1,Good,Good,0
21303135218,215,Gellibrand,1,Good,Good,0
21303135219,215,Gellibrand,1,Good,Good,0
21303135220,215,Gellibrand,1,Good,Good,0
21303135221,215,Gellibrand,1,Good,Good,0
21303135222,215,Gellibrand,1,Good,Good,0
21303135223,215,Gellibrand,1,Good,Good,0
21303135224,215,Gellibrand,1,Good,Good,0
21303135225,215,Gellibrand,1,Good,Good,0
21303135226,215,Gellibrand,1,Good,Good,0
21303135227,214,Fraser,1,Good,Good,0
21303135228,214,Fraser,1,Good,Good,0
21303135229,214,Fraser,1,Good,Good,0
21303135230,215,Gellibrand,1,Good,Good,0
21303135231,214,Fraser,1,Good,Good,0
21303135232,215,Gellibrand,1,Good,Good,0
21304135301,219,Hawke,1,Good,Good,0
21304135302,219,Hawke,1,Good,Good,0
21304135303,219,Hawke,1,Good,Good,0
21304135304,219,Hawke,1,Good,Good,0
21304135305,219,Hawke,1,Good,Good,0
21304135306,219,Hawke,1,Good,Good,0
21304135307,219,Hawke,1,Good,Good,0
21304135308,219,Hawke,1,Good,Good,0
21304135309,219,Hawke,1,Good,Good,0
21304135310,219,Hawke,1,Good,Good,0
21304135311,219,Hawke,1,Good,Good,0
21304135312,219,Hawke,1,Good,Good,0
21304135313,219,Hawke,1,Good,Good,0
21304135314,219,Hawke,1,Good,Good,0
21304135315,219,Hawke,1,Good,Good,0
21304135316,219,Hawke,1,Good,Good,0
21304135317,219,Hawke,1,Good,Good,0
21304135318,219,Hawke,1,Good,Good,0
21304135319,219,Hawke,1,Good,Good,0
21304135320,219,Hawke,1,Good,Good,0
21304135321,219,Hawke,1,Good,Good,0
21304135322,219,Hawke,1,Good,Good,0
21304135323,219,Hawke,1,Good,Good,0
21304135324,219,Hawke,1,Good,Good,0
21304135325,219,Hawke,1,Good,Good,0
21304135326,219,Hawke,1,Good,Good,0
21304135327,219,Hawke,1,Good,Good,0
21304135328,219,Hawke,1,Good,Good,0
21304135329,219,Hawke,1,Good,Good,0
21304135330,219,Hawke,1,Good,Good,0
21304135331,219,Hawke,1,Good,Good,0
21304135332,219,Hawke,1,Good,Good,0
21304135333,219,Hawke,1,Good,Good,0
21304135334,219,Hawke,1,Good,Good,0
21304135335,219,Hawke,1,Good,Good,0
21304135336,219,Hawke,1,Good,Good,0
21304135337,219,Hawke,1,Good,Good,0
21304135338,219,Hawke,1,Good,Good,0
21304135339,219,Hawke,1,Good,Good,0
21304135401,218,Gorton,1,Good,Good,0
21304135402,218,Gorton,1,Good,Good,0
21304135403,218,Gorton,1,Good,Good,0
21304135404,218,Gorton,1,Good,Good,0
21304135405,218,Gorton,1,Good,Good,0
21304135406,218,Gorton,1,Good,Good,0
21304135407,218,Gorton,1,Good,Good,0
21304135408,218,Gorton,1,Good,Good,0
21304135409,218,Gorton,1,Good,Good,0
21304135410,218,Gorton,1,Good,Good,0
21304135411,218,Gorton,1,Good,Good,0
21304135412,218,Gorton,1,Good,Good,0
21304135413,218,Gorton,1,Good,Good,0
21304135414,218,Gorton,1,Good,Good,0
21304135415,218,Gorton,1,Good,Good,0
21304135416,218,Gorton,1,Good,Good,0
21304135417,218,Gorton,1,Good,Good,0
21304135418,218,Gorton,1,Good,Good,0
21304135419,218,Gorton,1,Good,Good,0
21304135420,218,Gorton,1,Good,Good,0
21304135421,218,Gorton,1,Good,Good,0
21304135422,218,Gorton,1,Good,Good,0
21304135423,218,Gorton,1,Good,Good,0
21304135424,218,Gorton,1,Good,Good,0
21304135425,218,Gorton,1,Good,Good,0
21304135426,218,Gorton,1,Good,Good,0
21304135427,218,Gorton,1,Good,Good,0
21304135428,218,Gorton,1,Good,Good,0
21304135429,218,Gorton,1,Good,Good,0
21304135430,218,Gorton,1,Good,Good,0
21304135431,218,Gorton,1,Good,Good,0
21304135432,218,Gorton,1,Good,Good,0
21304135433,218,Gorton,1,Good,Good,0
21304135434,218,Gorton,1,Good,Good,0
21304135435,218,Gorton,1,Good,Good,0
21304135436,218,Gorton,1,Good,Good,0
21304135437,218,Gorton,1,Good,Good,0
21304135438,218,Gorton,1,Good,Good,0
21304135439,218,Gorton,1,Good,Good,0
21304135440,218,Gorton,1,Good,Good,0
21304135441,218,Gorton,1,Good,Good,0
21304135442,218,Gorton,1,Good,Good,0
21304135443,218,Gorton,1,Good,Good,0
21304135444,218,Gorton,1,Good,Good,0
21304135445,218,Gorton,1,Good,Good,0
21304135446,218,Gorton,1,Good,Good,0
21304135447,218,Gorton,1,Good,Good,0
21304135448,218,Gorton,1,Good,Good,0
21304135449,218,Gorton,1,Good,Good,0
21304135501,219,Hawke,0.1470733,Good,Good,0
21304135501,218,Gorton,0.8529267,Good,Good,0
21304135502,219,Hawke,1,Good,Good,0
21304135503,219,Hawke,1,Good,Good,0
21304135504,219,Hawke,1,Good,Good,0
21304135505,219,Hawke,1,Good,Good,0
21304135506,219,Hawke,1,Good,Good,0
21304135507,219,Hawke,1,Good,Good,0
21304135508,219,Hawke,1,Good,Good,0
21304135509,219,Hawke,1,Good,Good,0
21304135510,219,Hawke,1,Good,Good,0
21304135511,219,Hawke,1,Good,Good,0
21304135512,218,Gorton,1,Good,Good,0
21304135513,218,Gorton,1,Good,Good,0
21304135514,218,Gorton,1,Good,Good,0
21304135515,218,Gorton,1,Good,Good,0
21304135516,218,Gorton,1,Good,Good,0
21304135517,218,Gorton,1,Good,Good,0
21304135518,219,Hawke,1,Good,Good,0
21304135519,219,Hawke,1,Good,Good,0
21304135520,219,Hawke,1,Good,Good,0
21304135521,219,Hawke,1,Good,Good,0
21304135522,218,Gorton,1,Good,Good,0
21304135523,219,Hawke,1,Good,Good,0
21304135524,219,Hawke,1,Good,Good,0
21304135525,219,Hawke,1,Good,Good,0
21304135526,219,Hawke,1,Good,Good,0
21304135527,219,Hawke,1,Good,Good,0
21304135528,218,Gorton,1,Good,Good,0
21304135529,218,Gorton,1,Good,Good,0
21304135530,218,Gorton,1,Good,Good,0
21304135531,218,Gorton,1,Good,Good,0
21304135532,218,Gorton,0.4190354,Good,Good,0
21304135532,219,Hawke,0.5809646,Good,Good,0
21304135533,218,Gorton,1,Good,Good,0
21304135534,218,Gorton,1,Good,Good,0
21304135535,218,Gorton,1,Good,Good,0
21304135536,219,Hawke,1,Good,Good,0
21304135537,219,Hawke,1,Good,Good,0
21304135538,219,Hawke,1,Good,Good,0
21304135601,219,Hawke,1,Good,Good,0
21304135602,219,Hawke,1,Good,Good,0
21304135603,219,Hawke,1,Good,Good,0
21304135604,219,Hawke,1,Good,Good,0
21304135605,219,Hawke,1,Good,Good,0
21304135606,219,Hawke,1,Good,Good,0
21304135607,219,Hawke,1,Good,Good,0
21304135608,219,Hawke,1,Good,Good,0
21304135609,219,Hawke,1,Good,Good,0
21304135610,219,Hawke,1,Good,Good,0
21304135611,219,Hawke,1,Good,Good,0
21304135612,219,Hawke,1,Good,Good,0
21304135613,219,Hawke,1,Good,Good,0
21304135614,219,Hawke,1,Good,Good,0
21304135615,219,Hawke,1,Good,Good,0
21304135616,219,Hawke,1,Good,Good,0
21304135617,219,Hawke,1,Good,Good,0
21304135618,219,Hawke,1,Good,Good,0
21304135619,219,Hawke,1,Good,Good,0
21304135620,219,Hawke,1,Good,Good,0
21304135621,219,Hawke,1,Good,Good,0
21304135622,219,Hawke,1,Good,Good,0
21304135623,219,Hawke,1,Good,Good,0
21304135624,219,Hawke,1,Good,Good,0
21304135625,219,Hawke,1,Good,Good,0
21304135626,219,Hawke,1,Good,Good,0
21304135627,219,Hawke,1,Good,Good,0
21304135628,219,Hawke,1,Good,Good,0
21304135629,219,Hawke,1,Good,Good,0
21304135630,219,Hawke,1,Good,Good,0
21304135631,219,Hawke,1,Good,Good,0
21304135632,219,Hawke,1,Good,Good,0
21304135633,219,Hawke,1,Good,Good,0
21304135634,219,Hawke,1,Good,Good,0
21304135635,219,Hawke,1,Good,Good,0
21304135636,219,Hawke,1,Good,Good,0
21304135701,219,Hawke,1,Good,Good,0
21304135702,219,Hawke,1,Good,Good,0
21304135703,219,Hawke,1,Good,Good,0
21304135704,219,Hawke,1,Good,Good,0
21304135705,219,Hawke,1,Good,Good,0
21304135706,219,Hawke,1,Good,Good,0
21304135707,219,Hawke,1,Good,Good,0
21304135708,219,Hawke,1,Good,Good,0
21304135709,219,Hawke,1,Good,Good,0
21304135710,219,Hawke,1,Good,Good,0
21304135711,219,Hawke,1,Good,Good,0
21304135712,219,Hawke,1,Good,Good,0
21304135713,219,Hawke,1,Good,Good,0
21304135714,219,Hawke,1,Good,Good,0
21304135715,219,Hawke,1,Good,Good,0
21304135716,219,Hawke,1,Good,Good,0
21304135717,219,Hawke,1,Good,Good,0
21304135718,219,Hawke,1,Good,Good,0
21304135719,219,Hawke,1,Good,Good,0
21304135720,219,Hawke,1,Good,Good,0
21304135721,219,Hawke,1,Good,Good,0
21304135722,219,Hawke,1,Good,Good,0
21304135723,219,Hawke,1,Good,Good,0
21304135724,219,Hawke,1,Good,Good,0
21304135725,219,Hawke,1,Good,Good,0
21304135726,219,Hawke,1,Good,Good,0
21304135801,219,Hawke,1,Good,Good,0
21304135802,219,Hawke,1,Good,Good,0
21304135803,219,Hawke,1,Good,Good,0
21304135804,219,Hawke,1,Good,Good,0
21304135805,219,Hawke,1,Good,Good,0
21304135806,219,Hawke,1,Good,Good,0
21304135807,219,Hawke,1,Good,Good,0
21304135808,219,Hawke,1,Good,Good,0
21304135809,219,Hawke,1,Good,Good,0
21304135810,219,Hawke,1,Good,Good,0
21304135811,219,Hawke,1,Good,Good,0
21304135812,219,Hawke,1,Good,Good,0
21304135813,219,Hawke,1,Good,Good,0
21304135814,219,Hawke,1,Good,Good,0
21304135815,219,Hawke,1,Good,Good,0
21304135816,219,Hawke,1,Good,Good,0
21304135817,219,Hawke,1,Good,Good,0
21304135818,219,Hawke,1,Good,Good,0
21304135819,219,Hawke,1,Good,Good,0
21304135820,219,Hawke,1,Good,Good,0
21304135821,219,Hawke,1,Good,Good,0
21304135822,219,Hawke,1,Good,Good,0
21304135823,219,Hawke,1,Good,Good,0
21304135824,219,Hawke,1,Good,Good,0
21304135825,219,Hawke,1,Good,Good,0
21304135826,219,Hawke,1,Good,Good,0
21304135827,219,Hawke,1,Good,Good,0
21304135828,219,Hawke,1,Good,Good,0
21304135901,218,Gorton,1,Good,Good,0
21304135902,218,Gorton,1,Good,Good,0
21304135903,218,Gorton,1,Good,Good,0
21304135904,218,Gorton,1,Good,Good,0
21304135905,218,Gorton,1,Good,Good,0
21304135906,218,Gorton,1,Good,Good,0
21304136001,218,Gorton,1,Good,Good,0
21304136002,218,Gorton,1,Good,Good,0
21304136003,218,Gorton,1,Good,Good,0
21304136004,218,Gorton,1,Good,Good,0
21304136005,218,Gorton,1,Good,Good,0
21304136006,218,Gorton,1,Good,Good,0
21304136007,218,Gorton,1,Good,Good,0
21304136008,218,Gorton,1,Good,Good,0
21304136009,218,Gorton,1,Good,Good,0
21304136010,218,Gorton,1,Good,Good,0
21304136011,218,Gorton,1,Good,Good,0
21304136012,218,Gorton,1,Good,Good,0
21304136013,218,Gorton,1,Good,Good,0
21304136014,218,Gorton,1,Good,Good,0
21304136015,218,Gorton,1,Good,Good,0
21304136016,218,Gorton,1,Good,Good,0
21304136017,218,Gorton,1,Good,Good,0
21304136018,218,Gorton,1,Good,Good,0
21304136019,218,Gorton,1,Good,Good,0
21304136020,218,Gorton,1,Good,Good,0
21304136021,218,Gorton,1,Good,Good,0
21304136022,218,Gorton,1,Good,Good,0
21304136023,218,Gorton,1,Good,Good,0
21304136024,218,Gorton,1,Good,Good,0
21304136025,218,Gorton,1,Good,Good,0
21305136101,228,Lalor,1,Good,Good,0
21305136102,228,Lalor,1,Good,Good,0
21305136103,228,Lalor,1,Good,Good,0
21305136104,228,Lalor,1,Good,Good,0
21305136105,228,Lalor,1,Good,Good,0
21305136106,228,Lalor,1,Good,Good,0
21305136107,228,Lalor,1,Good,Good,0
21305136108,228,Lalor,1,Good,Good,0
21305136109,228,Lalor,1,Good,Good,0
21305136110,228,Lalor,1,Good,Good,0
21305136111,228,Lalor,1,Good,Good,0
21305136112,228,Lalor,1,Good,Good,0
21305136113,228,Lalor,1,Good,Good,0
21305136114,228,Lalor,1,Good,Good,0
21305136115,228,Lalor,1,Good,Good,0
21305136116,228,Lalor,1,Good,Good,0
21305136117,228,Lalor,1,Good,Good,0
21305136118,228,Lalor,1,Good,Good,0
21305136119,228,Lalor,1,Good,Good,0
21305136120,228,Lalor,1,Good,Good,0
21305136121,228,Lalor,1,Good,Good,0
21305136122,228,Lalor,1,Good,Good,0
21305136123,228,Lalor,1,Good,Good,0
21305136124,228,Lalor,1,Good,Good,0
21305136125,228,Lalor,1,Good,Good,0
21305136126,228,Lalor,1,Good,Good,0
21305136127,228,Lalor,1,Good,Good,0
21305136128,228,Lalor,1,Good,Good,0
21305136129,228,Lalor,1,Good,Good,0
21305136130,228,Lalor,1,Good,Good,0
21305136131,228,Lalor,1,Good,Good,0
21305136132,228,Lalor,1,Good,Good,0
21305136133,228,Lalor,1,Good,Good,0
21305136134,228,Lalor,1,Good,Good,0
21305136135,228,Lalor,1,Good,Good,0
21305136136,228,Lalor,1,Good,Good,0
21305136137,228,Lalor,1,Good,Good,0
21305136138,228,Lalor,1,Good,Good,0
21305136139,228,Lalor,1,Good,Good,0
21305136140,228,Lalor,1,Good,Good,0
21305136141,228,Lalor,1,Good,Good,0
21305136142,228,Lalor,1,Good,Good,0
21305136143,228,Lalor,1,Good,Good,0
21305136144,228,Lalor,1,Good,Good,0
21305136145,228,Lalor,1,Good,Good,0
21305136146,228,Lalor,1,Good,Good,0
21305136147,228,Lalor,1,Good,Good,0
21305136148,228,Lalor,1,Good,Good,0
21305136201,228,Lalor,1,Good,Good,0
21305136202,228,Lalor,1,Good,Good,0
21305136203,228,Lalor,1,Good,Good,0
21305136204,228,Lalor,1,Good,Good,0
21305136205,228,Lalor,1,Good,Good,0
21305136206,228,Lalor,1,Good,Good,0
21305136207,228,Lalor,1,Good,Good,0
21305136208,228,Lalor,1,Good,Good,0
21305136209,228,Lalor,1,Good,Good,0
21305136210,228,Lalor,1,Good,Good,0
21305136211,228,Lalor,1,Good,Good,0
21305136212,228,Lalor,1,Good,Good,0
21305136213,228,Lalor,1,Good,Good,0
21305136214,228,Lalor,1,Good,Good,0
21305136215,228,Lalor,1,Good,Good,0
21305136216,228,Lalor,1,Good,Good,0
21305136217,228,Lalor,1,Good,Good,0
21305136218,228,Lalor,1,Good,Good,0
21305136219,228,Lalor,1,Good,Good,0
21305136220,228,Lalor,1,Good,Good,0
21305136221,228,Lalor,1,Good,Good,0
21305136222,228,Lalor,1,Good,Good,0
21305136223,228,Lalor,1,Good,Good,0
21305136224,228,Lalor,1,Good,Good,0
21305136225,228,Lalor,1,Good,Good,0
21305136226,228,Lalor,1,Good,Good,0
21305136227,228,Lalor,1,Good,Good,0
21305136228,228,Lalor,1,Good,Good,0
