,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031101","Male","Attended in reference week",0,,
,,"Did not attend in reference week",286,,
,,"Total",287,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",319,,
,,"Total",316,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031102","Male","Attended in reference week",0,,
,,"Did not attend in reference week",167,,
,,"Total",167,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",141,,
,,"Total",139,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031103","Male","Attended in reference week",0,,
,,"Did not attend in reference week",72,,
,,"Total",72,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",60,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031104","Male","Attended in reference week",0,,
,,"Did not attend in reference week",62,,
,,"Total",62,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",61,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031105","Male","Attended in reference week",0,,
,,"Did not attend in reference week",119,,
,,"Total",119,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",88,,
,,"Total",88,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"105031106","Male","Attended in reference week",0,,
,,"Did not attend in reference week",111,,
,,"Total",111,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",116,,
,,"Total",116,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011107","Male","Attended in reference week",0,,
,,"Did not attend in reference week",253,,
,,"Total",253,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",230,,
,,"Total",230,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011108","Male","Attended in reference week",0,,
,,"Did not attend in reference week",305,,
,,"Total",305,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",253,,
,,"Total",253,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011109","Male","Attended in reference week",0,,
,,"Did not attend in reference week",105,,
,,"Total",105,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",95,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011110","Male","Attended in reference week",0,,
,,"Did not attend in reference week",180,,
,,"Total",180,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",191,,
,,"Total",191,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011111","Male","Attended in reference week",0,,
,,"Did not attend in reference week",310,,
,,"Total",310,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",267,,
,,"Total",267,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011112","Male","Attended in reference week",0,,
,,"Did not attend in reference week",221,,
,,"Total",224,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",217,,
,,"Total",217,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106011113","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106021114","Male","Attended in reference week",0,,
,,"Did not attend in reference week",145,,
,,"Total",144,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",144,,
,,"Total",144,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106021115","Male","Attended in reference week",0,,
,,"Did not attend in reference week",345,,
,,"Total",345,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",332,,
,,"Total",332,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106021116","Male","Attended in reference week",0,,
,,"Did not attend in reference week",141,,
,,"Total",141,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",123,,
,,"Total",123,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106021117","Male","Attended in reference week",5,,
,,"Did not attend in reference week",445,,
,,"Total",449,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",374,,
,,"Total",373,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106021118","Male","Attended in reference week",0,,
,,"Did not attend in reference week",230,,
,,"Total",230,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",222,,
,,"Total",222,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031119","Male","Attended in reference week",0,,
,,"Did not attend in reference week",58,,
,,"Total",58,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",47,,
,,"Total",47,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031120","Male","Attended in reference week",0,,
,,"Did not attend in reference week",66,,
,,"Total",66,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",60,,
,,"Total",66,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031121","Male","Attended in reference week",4,,
,,"Did not attend in reference week",168,,
,,"Total",170,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",168,,
,,"Total",170,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031122","Male","Attended in reference week",4,,
,,"Did not attend in reference week",193,,
,,"Total",197,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",180,,
,,"Total",180,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031123","Male","Attended in reference week",0,,
,,"Did not attend in reference week",79,,
,,"Total",79,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",63,,
,,"Total",63,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031124","Male","Attended in reference week",0,,
,,"Did not attend in reference week",32,,
,,"Total",32,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",17,,
,,"Total",17,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106031125","Male","Attended in reference week",0,,
,,"Did not attend in reference week",199,,
,,"Total",200,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",179,,
,,"Total",181,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106041126","Male","Attended in reference week",0,,
,,"Did not attend in reference week",154,,
,,"Total",154,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",144,,
,,"Total",144,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106041127","Male","Attended in reference week",0,,
,,"Did not attend in reference week",41,,
,,"Total",41,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",44,,
,,"Total",44,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106041128","Male","Attended in reference week",0,,
,,"Did not attend in reference week",68,,
,,"Total",68,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",68,,
,,"Total",68,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"106041129","Male","Attended in reference week",0,,
,,"Did not attend in reference week",85,,
,,"Total",85,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",95,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011131","Male","Attended in reference week",0,,
,,"Did not attend in reference week",284,,
,,"Total",280,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",302,,
,,"Total",307,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011132","Male","Attended in reference week",0,,
,,"Did not attend in reference week",226,,
,,"Total",226,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",203,,
,,"Total",203,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011133","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011134","Male","Attended in reference week",0,,
,,"Did not attend in reference week",188,,
,,"Total",188,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",179,,
,,"Total",179,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011545","Male","Attended in reference week",0,,
,,"Did not attend in reference week",185,,
,,"Total",185,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",150,,
,,"Total",150,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011546","Male","Attended in reference week",0,,
,,"Did not attend in reference week",106,,
,,"Total",106,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",112,,
,,"Total",112,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107011547","Male","Attended in reference week",0,,
,,"Did not attend in reference week",42,,
,,"Total",42,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",50,,
,,"Total",50,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107021135","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107031136","Male","Attended in reference week",0,,
,,"Did not attend in reference week",331,,
,,"Total",331,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",264,,
,,"Total",270,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107031137","Male","Attended in reference week",0,,
,,"Did not attend in reference week",89,,
,,"Total",89,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",73,,
,,"Total",73,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"107031138","Male","Attended in reference week",0,,
,,"Did not attend in reference week",105,,
,,"Total",104,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",90,,
,,"Total",90,,
,"Other or not stated","Attended in reference week",0,,
