SA1_CODE_2021,SAL_CODE_2021,SAL_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
20501107904,22698,Warragul,1,Good,Good,0
20501107905,22698,Warragul,1,Good,Good,0
20501107906,22698,Warragul,1,Good,Good,0
20501107907,22698,Warragul,0.9268136,Good,Good,0
20501107907,22700,Warragul West,0.0731864,Poor,Good,0
20501107908,21470,Lardner,0.282048,Poor,Good,0
20501107908,22699,Warragul South,0.717952,Poor,Good,0
20501107909,22698,Warragul,1,Good,Good,0
20501107910,22698,Warragul,1,Good,Good,0
20501107911,22698,Warragul,1,Good,Good,0
20501107912,22698,Warragul,1,Good,Good,0
20501107913,22698,Warragul,1,Good,Good,0
20501107914,21944,Nilma North,1,Good,Good,0
20501107915,20715,Darnum,1,Good,Good,0
20501107916,22698,Warragul,1,Good,Good,0
20501107917,20715,Darnum,1,Good,Good,0
20501107918,21943,Nilma,1,Poor,Good,0
20501107920,21126,Hallora,0.3746419,Poor,Good,0
20501107920,21818,Mountain View (Vic.),0.2341615,Poor,Good,0
20501107920,22494,Tetoora Road,0.2561977,Poor,Good,0
20501107920,22554,Torwood,0.1349989,Poor,Good,0
20501107921,22698,Warragul,1,Good,Good,0
20501107922,22698,Warragul,1,Good,Good,0
20501107923,22698,Warragul,1,Good,Good,0
20501107924,22698,Warragul,1,Good,Good,0
20501107925,22698,Warragul,1,Good,Good,0
20501107926,22698,Warragul,1,Good,Good,0
20501107927,22698,Warragul,1,Good,Good,0
20501107928,22698,Warragul,1,Good,Good,0
20501107929,22698,Warragul,1,Good,Good,0
20501107930,22698,Warragul,1,Good,Good,0
20501107931,22698,Warragul,1,Good,Good,0
20501107932,22698,Warragul,1,Good,Good,0
20501107933,22698,Warragul,1,Good,Good,0
20501107935,22698,Warragul,1,Good,Good,0
20501107936,20276,Bona Vista,0.2372412,Poor,Good,0
20501107936,20578,Cloverlea,0.3946482,Poor,Good,0
20501107936,20962,Gainsborough,0.1352592,Poor,Good,0
20501107936,21943,Nilma,0.2017913,Poor,Good,0
20501107936,22698,Warragul,0.0310602,Good,Good,0
20501107938,20860,Ellinbank,0.5353361,Poor,Good,0
20501107938,20914,Ferndale (Vic.),0.1132124,Poor,Good,0
20501107938,22253,Seaview,0.3514514,Poor,Good,0
20501107939,22698,Warragul,1,Good,Good,0
20501107940,22698,Warragul,1,Good,Good,0
20501107941,22698,Warragul,1,Good,Good,0
20501107942,22698,Warragul,1,Good,Good,0
20501107943,22698,Warragul,1,Good,Good,0
20501107944,22698,Warragul,1,Good,Good,0
20501107946,22698,Warragul,1,Good,Good,0
20501107947,22698,Warragul,1,Good,Good,0
20501107948,20321,Brandy Creek (Vic.),0.1434601,Poor,Good,0
20501107948,22698,Warragul,0.8565399,Good,Good,0
20501107949,22698,Warragul,1,Good,Good,0
20501107950,22698,Warragul,1,Good,Good,0
20501107951,22698,Warragul,1,Good,Good,0
20501107952,21500,Lillico (Vic.),0.439217,Poor,Good,0
20501107952,21943,Nilma,0.2009437,Poor,Good,0
20501107952,22698,Warragul,0.3598393,Good,Good,0
20501107953,22698,Warragul,1,Good,Good,0
20501107954,22698,Warragul,1,Good,Good,0
20501107955,22698,Warragul,1,Good,Good,0
20502108001,20360,Brumby,0.1428571,Poor,Good,0
20502108001,20589,Cobberas,0.1428571,Poor,Good,0
20502108001,20975,Gelantipy,0.1428571,Poor,Good,0
20502108001,21884,Nariel Valley,0.1428571,Poor,Good,0
20502108001,21987,Nunniong,0.2142857,Poor,Good,0
20502108001,22527,Tom Groggin,0.0714286,Poor,Good,0
20502108001,22871,Wulgulmerang East,0.0714286,Poor,Good,0
20502108001,22872,Wulgulmerang West,0.0714286,Poor,Good,0
20502108101,20827,East Bairnsdale,1,Good,Good,0
20502108104,20857,Ellaswood,0.16501,Poor,Good,0
20502108104,21813,Mount Taylor,0.0288353,Acceptable,Good,0
20502108104,22876,Wy Yung,0.8061547,Acceptable,Good,0
20502108105,21551,Lucknow (Vic.),1,Acceptable,Good,0
20502108106,22876,Wy Yung,1,Acceptable,Good,0
20502108107,20836,Eastwood (Vic.),0.1099572,Good,Good,0
20502108107,22876,Wy Yung,0.8900428,Acceptable,Good,0
20502108109,21551,Lucknow (Vic.),1,Acceptable,Good,0
20502108110,20103,Bairnsdale,1,Good,Good,0
20502108111,20103,Bairnsdale,1,Good,Good,0
20502108112,20103,Bairnsdale,1,Good,Good,0
20502108113,20103,Bairnsdale,1,Good,Good,0
20502108114,20103,Bairnsdale,1,Good,Good,0
20502108115,20103,Bairnsdale,1,Good,Good,0
20502108116,20103,Bairnsdale,1,Good,Good,0
20502108117,20103,Bairnsdale,1,Good,Good,0
20502108118,20103,Bairnsdale,1,Good,Good,0
20502108119,20103,Bairnsdale,1,Good,Good,0
20502108120,20103,Bairnsdale,1,Good,Good,0
20502108121,20103,Bairnsdale,1,Good,Good,0
20502108122,20103,Bairnsdale,1,Good,Good,0
20502108123,20103,Bairnsdale,1,Good,Good,0
20502108124,20103,Bairnsdale,1,Good,Good,0
20502108125,20103,Bairnsdale,1,Good,Good,0
20502108126,20103,Bairnsdale,1,Good,Good,0
20502108127,20827,East Bairnsdale,1,Good,Good,0
20502108128,20827,East Bairnsdale,1,Good,Good,0
20502108129,20827,East Bairnsdale,1,Good,Good,0
20502108130,20827,East Bairnsdale,1,Good,Good,0
20502108131,20836,Eastwood (Vic.),0.926728,Good,Good,0
20502108131,21551,Lucknow (Vic.),0.073272,Acceptable,Good,0
20502108132,20836,Eastwood (Vic.),1,Good,Good,0
20502108133,20836,Eastwood (Vic.),1,Good,Good,0
20502108134,20103,Bairnsdale,1,Good,Good,0
20502108135,22876,Wy Yung,1,Acceptable,Good,0
20502108136,20836,Eastwood (Vic.),1,Good,Good,0
20502108137,20836,Eastwood (Vic.),0.7475822,Good,Good,0
20502108137,21551,Lucknow (Vic.),0.2524178,Acceptable,Good,0
20502108138,20103,Bairnsdale,0.8850702,Good,Good,0
20502108138,20827,East Bairnsdale,0.1149298,Good,Good,0
20502108139,20836,Eastwood (Vic.),1,Good,Good,0
20502108201,21509,Lindenow,0.3516363,Acceptable,Good,0
20502108201,22666,Walpa,0.6483637,Poor,Good,0
20502108202,21509,Lindenow,0.8686093,Acceptable,Good,0
20502108202,22666,Walpa,0.1313907,Poor,Good,0
20502108203,21192,Hillside (East Gippsland - Vic.),0.3789943,Poor,Good,0
20502108203,21510,Lindenow South,0.6210057,Poor,Good,0
20502108204,20451,Calulu,0.4864354,Poor,Good,0
20502108204,20926,Flaggy Creek,0.2810473,Poor,Good,0
20502108204,21225,Iguana Creek,2.70E-05,Poor,Good,1
20502108204,21666,Merrijig (East Gippsland - Vic.),2.70E-05,Poor,Good,1
20502108204,22869,Wuk Wuk,0.2324633,Poor,Good,0
20502108205,20573,Clifton Creek,2.78E-05,Good,Good,1
20502108205,20857,Ellaswood,0.1169706,Poor,Good,0
20502108205,21646,Melwood,0.0473618,Poor,Good,0
20502108205,21813,Mount Taylor,0.8356397,Acceptable,Good,0
20502108206,20573,Clifton Creek,1,Good,Good,0
20502108207,21088,Granite Rock,1,Good,Good,0
20502108208,22011,Omeo,1,Acceptable,Good,0
20502108209,20045,Anglers Rest,0.1064233,Poor,Good,0
20502108209,20205,Benambra,0.6462799,Poor,Good,0
20502108209,20243,Bingo Munjie,0.0303904,Poor,Good,0
20502108209,20397,Bundara,3.79E-05,Poor,Good,1
20502108209,20719,Dartmouth,7.59E-05,Poor,Good,1
20502108209,21012,Glen Valley,0.087491,Poor,Good,0
20502108209,21014,Glen Wills,0.0152142,Poor,Good,0
20502108209,21194,Hinnomunjie,0.0797132,Poor,Good,0
20502108209,21711,Mitta Mitta,3.79E-05,Poor,Good,1
20502108209,21913,Nelse,0.0001518,Poor,Good,1
20502108209,22012,Omeo Valley,0.0341845,Poor,Good,0
20502108210,20595,Cobungra,0.2605467,Poor,Good,0
20502108210,22011,Omeo,0.7394533,Acceptable,Good,0
20502108211,20241,Bindi,0.1272825,Poor,Good,0
20502108211,20511,Cassilis (Vic.),0.0593232,Poor,Good,0
20502108211,20767,Doctors Flat,0.0367172,Poor,Good,0
20502108211,22011,Omeo,2.82E-05,Acceptable,Good,1
20502108211,22413,Swifts Creek,0.6466571,Poor,Good,0
20502108211,22530,Tongio,0.1299918,Poor,Good,0
20502108212,20364,Bruthen,1,Good,Good,0
20502108213,20364,Bruthen,1,Good,Good,0
20502108214,20364,Bruthen,1,Good,Good,0
20502108215,22433,Tambo Upper,1,Good,Good,0
20502108216,20392,Bumberrah,0.2416218,Poor,Good,0
20502108216,21273,Johnsonville,0.7583782,Acceptable,Good,0
20502108217,21941,Nicholson (Vic.),1,Good,Good,0
20502108218,21941,Nicholson (Vic.),1,Good,Good,0
20502108219,21941,Nicholson (Vic.),1,Good,Good,0
20502108220,20781,Double Bridges,0.0002323,Poor,Good,1
20502108220,20875,Ensay,0.7112588,Poor,Good,0
20502108220,20876,Ensay North,0.1442312,Poor,Good,0
20502108220,22157,Reedy Flat,0.0279727,Poor,Good,0
20502108220,22432,Tambo Crossing,0.1162121,Poor,Good,0
20502108220,22515,Timbarra (Vic.),9.29E-05,Poor,Good,1
20502108221,22238,Sarsfield,1,Good,Good,0
20502108222,22238,Sarsfield,1,Good,Good,0
20502108223,20353,Brookville,0.1127893,Poor,Good,0
20502108223,20389,Bullumwaal,0.2304935,Poor,Good,0
20502108223,20655,Cowa,5.12E-05,Poor,Good,1
20502108223,20711,Dargo,0.563588,Poor,Good,0
20502108223,20739,Deptford,0.0001536,Poor,Good,1
20502108223,20905,Fairy Dell (East Gippsland - Vic.),5.12E-05,Poor,Good,1
20502108223,21151,Hawkhurst,0.03077,Poor,Good,0
20502108223,21225,Iguana Creek,5.12E-05,Poor,Good,1
20502108223,21616,Marthavale,0.0001536,Poor,Good,1
20502108223,21666,Merrijig (East Gippsland - Vic.),5.12E-05,Poor,Good,1
20502108223,22218,Ryans,0.0001024,Poor,Good,1
20502108223,22358,Stirling (Vic.),0.0001024,Poor,Good,1
20502108223,22416,Tabberabbera,5.12E-05,Poor,Good,1
20502108223,22718,Waterholes,0.0614888,Poor,Good,0
20502108223,22747,Wentworth (Vic.),0.0001024,Poor,Good,1
20502108224,20588,Cobbannah,0.0001179,Poor,Good,1
20502108224,20913,Fernbank,0.5545007,Poor,Good,0
20502108224,21016,Glenaladale,0.1415809,Poor,Good,0
20502108224,21225,Iguana Creek,0.1504555,Poor,Good,0
20502108224,22837,Woodglen,0.1533449,Poor,Good,0
20502108225,21770,Mossiface,0.4380575,Poor,Good,0
20502108225,22818,Wiseleigh,0.5619425,Poor,Good,0
20502108301,20290,Boole Poole,0.2,Poor,Good,0
20502108301,20827,East Bairnsdale,0.2,Good,Good,0
20502108301,21673,Metung,0.2,Good,Good,0
20502108301,21941,Nicholson (Vic.),0.2,Good,Good,0
20502108301,22145,Raymond Island,0.2,Good,Good,0
20502108401,21449,Lakes Entrance,1,Good,Good,0
20502108402,21282,Kalimna,6.26E-05,Good,Good,1
20502108402,21449,Lakes Entrance,0.9999374,Good,Good,0
20502108403,21449,Lakes Entrance,1,Good,Good,0
20502108404,21282,Kalimna,1,Good,Good,0
20502108405,21282,Kalimna,1,Good,Good,0
20502108406,22409,Swan Reach (Vic.),0.9999885,Good,Good,0
20502108406,22433,Tambo Upper,1.15E-05,Good,Good,1
20502108407,21283,Kalimna West,0.3285522,Poor,Good,0
20502108407,21986,Nungurner,0.6652044,Poor,Good,0
20502108407,21995,Nyerimilang,0.0062434,Poor,Good,1
20502108408,21282,Kalimna,1,Good,Good,0
20502108409,21449,Lakes Entrance,1,Good,Good,0
20502108410,21449,Lakes Entrance,1,Good,Good,0
20502108411,21444,Lake Tyers Beach,1,Acceptable,Good,0
20502108412,21673,Metung,1,Good,Good,0
20502108413,21673,Metung,1,Good,Good,0
20502108414,21449,Lakes Entrance,1,Good,Good,0
20502108415,21449,Lakes Entrance,1,Good,Good,0
20502108416,21429,Lake Bunga,0.6934929,Poor,Good,0
20502108416,21444,Lake Tyers Beach,1.71E-05,Acceptable,Good,1
20502108416,21449,Lakes Entrance,0.30649,Good,Good,0
20502108417,21449,Lakes Entrance,1,Good,Good,0
20502108418,21449,Lakes Entrance,1,Good,Good,0
20502108419,21449,Lakes Entrance,1,Good,Good,0
20502108420,21282,Kalimna,7.11E-05,Good,Good,1
20502108420,21449,Lakes Entrance,0.9999289,Good,Good,0
20502108421,21449,Lakes Entrance,1,Good,Good,0
20502108422,21449,Lakes Entrance,1,Good,Good,0
20502108423,21444,Lake Tyers Beach,1,Acceptable,Good,0
20502108424,21449,Lakes Entrance,1,Good,Good,0
20502108425,21444,Lake Tyers Beach,0.4130069,Acceptable,Good,0
20502108425,22548,Toorloo Arm,0.5869931,Poor,Good,0
20502108426,21673,Metung,1,Good,Good,0
20502108427,21673,Metung,1,Good,Good,0
20502108428,21673,Metung,1,Good,Good,0
20502108501,22014,Orbost,1,Good,Good,0
20502108502,22014,Orbost,1,Good,Good,0
20502108503,22014,Orbost,1,Good,Good,0
20502108504,22014,Orbost,1,Good,Good,0
20502108505,21608,Marlo,1,Good,Good,0
20502108506,22014,Orbost,1,Good,Good,0
20502108507,22014,Orbost,1,Good,Good,0
20502108508,22548,Toorloo Arm,1,Poor,Good,0
20502108509,22014,Orbost,1,Good,Good,0
20502108510,20464,Cann River,1,Acceptable,Good,0
20502108511,20209,Bendoc,0.3290331,Poor,Good,0
20502108511,20228,Bete Bolong North,0.0403771,Poor,Good,0
20502108511,20277,Bonang,0.133598,Poor,Good,0
20502108511,20430,Butchers Ridge,0.0217391,Poor,Good,0
20502108511,20725,Deddick Valley,0.0311356,Poor,Good,0
20502108511,20734,Delegate River,0.1272096,Poor,Good,0
20502108511,20882,Errinundra,3.10E-05,Poor,Good,1
20502108511,20975,Gelantipy,0.0714197,Poor,Good,0
20502108511,21065,Goongerah,0.096229,Poor,Good,0
20502108511,21990,Nurran,9.30E-05,Poor,Good,1
20502108511,22388,Suggan Buggan,0.0155368,Poor,Good,0
20502108511,22583,Tubbut,0.0403771,Poor,Good,0
20502108511,22870,Wulgulmerang,0.0558829,Poor,Good,0
20502108511,22871,Wulgulmerang East,0.0372759,Poor,Good,0
20502108511,22895,Yalmy,6.20E-05,Poor,Good,1
20502108512,20202,Bemm River,0.2683306,Poor,Good,0
20502108512,20378,Buldah,0.016595,Poor,Good,0
20502108512,20464,Cann River,0.1556364,Acceptable,Good,0
20502108512,20529,Chandlers Creek,3.31E-05,Poor,Good,1
20502108512,20579,Club Terrace,0.0927273,Poor,Good,0
20502108512,20617,Combienbar,0.0232727,Poor,Good,0
20502108512,21957,Noorinbee,0.2943471,Poor,Good,0
20502108512,21958,Noorinbee North,0.1224132,Poor,Good,0
20502108512,22434,Tamboon,0.0100496,Poor,Good,0
20502108512,22529,Tonghi Creek,0.016595,Poor,Good,0
20502108513,20227,Bete Bolong,0.3466853,Poor,Good,0
20502108513,22555,Tostaree,0.1216976,Poor,Good,0
20502108513,22647,Wairewa,0.324317,Poor,Good,0
20502108513,22731,Waygara,0.0901481,Poor,Good,0
20502108513,22821,Wombat Creek (Vic.),0.117152,Poor,Good,0
20502108514,20647,Corringle,0.0369713,Poor,Good,0
20502108514,21608,Marlo,0.0001082,Good,Good,1
20502108514,21933,Newmerella,0.8785073,Acceptable,Good,0
20502108514,22284,Simpsons Creek,0.0844132,Poor,Good,0
20502108515,20366,Buchan,0.5539949,Poor,Good,0
20502108515,20367,Buchan South,0.3081141,Poor,Good,0
20502108515,21846,Murrindal,0.0216358,Poor,Good,0
20502108515,22638,W Tree,0.1162282,Poor,Good,0
20502108515,22872,Wulgulmerang West,2.70E-05,Poor,Good,1
20502108516,21258,Jarrahmond,0.3181508,Poor,Good,0
20502108516,22014,Orbost,0.6818492,Good,Good,0
20502108517,20194,Bellbird Creek,0.0222765,Poor,Good,0
20502108517,20348,Brodribb River,0.1289993,Poor,Good,0
20502108517,20439,Cabbage Tree Creek,0.2308409,Poor,Good,0
20502108517,20471,Cape Conran,0.0222765,Poor,Good,0
20502108517,21598,Manorina,0.0311072,Poor,Good,0
20502108517,21608,Marlo,0.4889727,Good,Good,0
20502108517,21933,Newmerella,0.075527,Acceptable,Good,0
20502108518,21443,Lake Tyers,0.0098956,Poor,Good,1
20502108518,21975,Nowa Nowa,0.4826703,Poor,Good,0
20502108518,22548,Toorloo Arm,0.507434,Poor,Good,0
20502108519,21584,Mallacoota,1,Good,Good,0
20502108520,21584,Mallacoota,1,Good,Good,0
20502108521,20980,Genoa,0.376733,Poor,Good,0
20502108521,20998,Gipsy Point,0.1770982,Poor,Good,0
20502108521,21584,Mallacoota,0.3431277,Good,Good,0
20502108521,21600,Maramingo Creek,0.03429,Poor,Good,0
20502108521,22658,Wallagaraugh,5.71E-05,Poor,Good,1
20502108521,22679,Wangarabell,0.0457009,Poor,Good,0
20502108521,22806,Wingan River,0.022936,Poor,Good,0
20502108521,22868,Wroxham,5.71E-05,Poor,Good,1
20502108522,21584,Mallacoota,1,Good,Good,0
20502108601,20210,Bengworden,0.4042507,Poor,Good,0
20502108601,21064,Goon Nure,0.5957058,Poor,Good,0
20502108601,21197,Hollands Landing,4.35E-05,Poor,Good,1
20502108602,20822,Eagle Point,1,Acceptable,Good,0
20502108603,20822,Eagle Point,1,Acceptable,Good,0
20502108604,20822,Eagle Point,0.1587088,Acceptable,Good,0
20502108604,20938,Forge Creek,0.3752283,Poor,Good,0
20502108604,21930,Newlands Arm,0.1301918,Acceptable,Good,0
20502108604,22049,Paynesville (Vic.),0.3358711,Good,Good,0
20502108605,20822,Eagle Point,0.2022803,Acceptable,Good,0
20502108605,22049,Paynesville (Vic.),0.7977197,Good,Good,0
20502108606,21930,Newlands Arm,1,Acceptable,Good,0
20502108607,22145,Raymond Island,1,Good,Good,0
20502108608,22049,Paynesville (Vic.),1,Good,Good,0
20502108609,22049,Paynesville (Vic.),1,Good,Good,0
20502108610,22049,Paynesville (Vic.),1,Good,Good,0
20502108611,22049,Paynesville (Vic.),1,Good,Good,0
20502108612,22049,Paynesville (Vic.),1,Good,Good,0
20502108613,22049,Paynesville (Vic.),1,Good,Good,0
20502108614,22049,Paynesville (Vic.),1,Good,Good,0
20502108615,22049,Paynesville (Vic.),1,Good,Good,0
20502108616,22049,Paynesville (Vic.),1,Good,Good,0
20502108617,20290,Boole Poole,0.1666667,Poor,Good,0
20502108617,20822,Eagle Point,0.1666667,Acceptable,Good,0
20502108617,20938,Forge Creek,0.1666667,Poor,Good,0
20502108617,22049,Paynesville (Vic.),0.1666667,Good,Good,0
20502108617,22145,Raymond Island,0.3333333,Good,Good,0
20503108701,22626,Venus Bay (Vic.),1,Good,Good,0
20503108702,22626,Venus Bay (Vic.),1,Good,Good,0
20503108703,22236,Sandy Point (Vic.),1,Acceptable,Good,0
20503108704,20940,Foster,1,Good,Good,0
20503108705,20940,Foster,1,Good,Good,0
20503108706,20940,Foster,1,Good,Good,0
20503108707,20940,Foster,1,Good,Good,0
20503108708,22108,Port Welshpool,1,Acceptable,Good,0
20503108709,20242,Binginwarri,0.0485777,Poor,Good,0
20503108709,21166,Hedley,0.165945,Poor,Good,0
20503108709,22108,Port Welshpool,0.0508437,Acceptable,Good,0
20503108709,22743,Welshpool (Vic.),0.7346336,Poor,Good,0
20503108710,20287,Boolarong,0.0265955,Poor,Good,0
20503108710,20768,Dollar,0.3279226,Poor,Good,0
20503108710,21119,Gunyah,0.0001586,Poor,Good,1
20503108710,22591,Turtons Creek,0.1745889,Poor,Good,0
20503108710,22824,Wonga,0.2168879,Poor,Good,0
20503108710,22855,Woorarra West,0.2538466,Poor,Good,0
20503108711,20213,Bennison,0.0860159,Poor,Good,0
20503108711,22106,Port Franklin,0.3420242,Poor,Good,0
20503108711,22544,Toora (Vic.),0.5719599,Acceptable,Good,0
20503108712,20940,Foster,1,Good,Good,0
20503108713,22544,Toora (Vic.),1,Acceptable,Good,0
20503108714,21637,Meeniyan,1,Acceptable,Good,0
20503108715,20804,Dumbalk,1,Good,Good,0
20503108716,20941,Foster North,0.328188,Poor,Good,0
20503108716,22364,Stony Creek (South Gippsland - Vic.),0.671812,Poor,Good,0
20503108717,20010,Agnes,0.180373,Poor,Good,0
20503108717,21154,Hazel Park,0.1803075,Poor,Good,0
20503108717,21774,Mount Best,0.1508407,Poor,Good,0
20503108717,22545,Toora North,0.347504,Poor,Good,0
20503108717,22854,Woorarra East,0.1409748,Poor,Good,0
20503108718,21637,Meeniyan,0.7478421,Acceptable,Good,0
20503108718,22464,Tarwin,0.2521579,Poor,Good,0
20503108719,20375,Buffalo,0.5456412,Poor,Good,0
20503108719,21637,Meeniyan,0.2813557,Acceptable,Good,0
20503108719,21678,Middle Tarwin,0.1730031,Poor,Good,0
20503108720,20921,Fish Creek,0.921723,Acceptable,Good,0
20503108720,20940,Foster,0.078277,Good,Good,0
20503108721,20921,Fish Creek,3.49E-05,Acceptable,Good,1
20503108721,22465,Tarwin Lower,0.2831744,Poor,Good,0
20503108721,22653,Walkerville (Vic.),0.468511,Poor,Good,0
20503108721,22654,Walkerville North,0.0175347,Poor,Good,0
20503108721,22655,Walkerville South,0.0454434,Poor,Good,0
20503108721,22688,Waratah Bay,0.1853016,Poor,Good,0
20503108722,20921,Fish Creek,0.1706936,Acceptable,Good,0
20503108722,22236,Sandy Point (Vic.),0.161063,Acceptable,Good,0
20503108722,22800,Wilsons Promontory,2.44E-05,Good,Good,1
20503108722,22900,Yanakie,0.6682189,Poor,Good,0
20503108723,22114,Pound Creek,0.1730568,Poor,Good,0
20503108723,22465,Tarwin Lower,0.8269432,Poor,Good,0
20503108724,20940,Foster,1,Good,Good,0
20503108725,20921,Fish Creek,1,Acceptable,Good,0
20503108801,20856,Elizabeth Island,7.24E-05,Poor,Good,1
20503108801,20952,French Island,0.9999276,Good,Good,0
20503108901,21399,Korumburra,1,Good,Good,0
20503108902,22098,Poowong,1,Good,Good,0
20503108903,22098,Poowong,1,Good,Good,0
20503108904,21399,Korumburra,1,Good,Good,0
20503108905,21399,Korumburra,1,Good,Good,0
20503108906,21399,Korumburra,1,Good,Good,0
20503108907,21399,Korumburra,1,Good,Good,0
20503108908,21399,Korumburra,1,Good,Good,0
20503108909,21996,Nyora (Vic.),1,Good,Good,0
20503108910,20054,Arawata,0.3525017,Poor,Good,0
20503108910,21300,Kardella,0.6474983,Poor,Good,0
20503108911,21301,Kardella South,0.3792096,Poor,Good,0
20503108911,21399,Korumburra,0.3005646,Good,Good,0
20503108911,21400,Korumburra South,0.3202258,Poor,Good,0
20503108912,21378,Kongwak,0.4356427,Poor,Good,0
20503108912,22019,Outtrim,0.5643573,Poor,Good,0
20503108913,20203,Bena,0.5065947,Poor,Good,0
20503108913,21276,Jumbunna,0.4934053,Poor,Good,0
20503108914,21996,Nyora (Vic.),1,Good,Good,0
20503108915,22099,Poowong East,0.3040469,Poor,Good,0
20503108915,22138,Ranceby,0.3040103,Poor,Good,0
20503108915,22384,Strzelecki (Vic.),0.3919429,Poor,Good,0
20503108916,21996,Nyora (Vic.),0.3224882,Good,Good,0
20503108916,22099,Poowong East,0.009803,Poor,Good,1
20503108916,22100,Poowong North,0.6677088,Poor,Good,0
20503108917,20203,Bena,0.3689607,Poor,Good,0
20503108917,21262,Jeetho,0.3155069,Poor,Good,0
