SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
315011399,Northern Peninsula,30021,Cook,1,Good,Acceptable,0
315011400,Tablelands,30021,Cook,0.5449207,Good,Acceptable,0
315011400,Tablelands,30034,Hill,0.4550793,Good,Acceptable,0
315011401,Torres,30021,Cook,1,Good,Acceptable,0
315011402,Torres Strait Islands,30021,Cook,1,Good,Acceptable,0
315011403,Weipa,30021,Cook,1,Good,Acceptable,0
315021404,Carpentaria,30021,Cook,0.0065186,Good,Acceptable,1
315021404,Carpentaria,30089,Traeger,0.9934814,Good,Acceptable,0
315021405,Mount Isa,30089,Traeger,1,Good,Acceptable,0
315021406,Mount Isa Surrounds,30089,Traeger,1,Good,Acceptable,0
315021407,Northern Highlands,30089,Traeger,1,Good,Acceptable,0
315031408,Barcaldine - Blackall,30031,Gregory,1,Good,Acceptable,0
315031409,Charleville,30090,Warrego,1,Good,Acceptable,0
315031410,Far Central West,30031,Gregory,1,Good,Acceptable,0
315031411,Far South West,30090,Warrego,1,Good,Acceptable,0
315031412,Longreach,30031,Gregory,1,Good,Acceptable,0
316011413,Buderim - North,30007,Buderim,0.6189511,Acceptable,Acceptable,0
316011413,Buderim - North,30065,Ninderry,0.3810489,Poor,Acceptable,0
316011414,Buderim - South,30007,Buderim,0.9848581,Acceptable,Acceptable,0
316011414,Buderim - South,30064,Nicklin,0.0151419,Acceptable,Acceptable,0
316011415,Mountain Creek,30007,Buderim,1,Acceptable,Acceptable,0
316011416,Sippy Downs,30007,Buderim,1,Acceptable,Acceptable,0
316021417,Aroona - Currimundi,30040,Kawana,1,Good,Acceptable,0
316021418,Buddina - Minyama,30040,Kawana,1,Good,Acceptable,0
316021419,Caloundra - Kings Beach,30016,Caloundra,1,Acceptable,Acceptable,0
316021421,Golden Beach - Pelican Waters,30016,Caloundra,1,Acceptable,Acceptable,0
316021422,Moffat Beach - Battery Hill,30016,Caloundra,0.9999988,Acceptable,Acceptable,0
316021422,Moffat Beach - Battery Hill,30040,Kawana,1.20E-06,Good,Acceptable,1
316021423,Parrearra - Warana,30040,Kawana,1,Good,Acceptable,0
316021424,Wurtulla - Birtinya,30040,Kawana,1,Good,Acceptable,0
316021580,Caloundra West - Baringa,30016,Caloundra,1,Acceptable,Acceptable,0
316021581,Meridan Plains - Little Mountain (North),30040,Kawana,1,Good,Acceptable,0
316031425,Coolum Beach,30050,Maroochydore,0.4413516,Acceptable,Acceptable,0
316031425,Coolum Beach,30065,Ninderry,0.5586484,Poor,Acceptable,0
316031426,Marcoola - Mudjimba,30050,Maroochydore,0.9735219,Acceptable,Acceptable,0
316031426,Marcoola - Mudjimba,30065,Ninderry,0.0264781,Poor,Acceptable,0
316031427,Maroochydore - Kuluin,30050,Maroochydore,0.8388603,Acceptable,Acceptable,0
316031427,Maroochydore - Kuluin,30065,Ninderry,0.1611397,Poor,Acceptable,0
316031428,Mooloolaba - Alexandra Headland,30050,Maroochydore,1,Acceptable,Acceptable,0
316051434,Noosa Heads,30066,Noosa,1,Acceptable,Acceptable,0
316051435,Noosaville,30066,Noosa,1,Acceptable,Acceptable,0
316051437,Sunshine Beach,30066,Noosa,1,Acceptable,Acceptable,0
316051438,Tewantin,30066,Noosa,1,Acceptable,Acceptable,0
316051543,Peregian Beach - Marcus Beach,30066,Noosa,1,Acceptable,Acceptable,0
316051544,Peregian Springs,30065,Ninderry,1,Poor,Acceptable,0
316061439,Beerwah,30016,Caloundra,0.5627251,Acceptable,Acceptable,0
316061439,Beerwah,30029,Glass House,0.4372749,Poor,Acceptable,0
316061440,Caloundra Hinterland,30029,Glass House,1,Poor,Acceptable,0
316061441,Glass House Mountains,30029,Glass House,0.9999969,Poor,Acceptable,0
316061441,Glass House Mountains,30070,Pumicestone,3.10E-06,Acceptable,Acceptable,1
316061442,Landsborough,30007,Buderim,0.2495441,Acceptable,Acceptable,0
316061442,Landsborough,30016,Caloundra,0.4578941,Acceptable,Acceptable,0
316061442,Landsborough,30029,Glass House,0.2925618,Poor,Acceptable,0
316061443,Maroochy Hinterland,30029,Glass House,0.1656282,Poor,Acceptable,0
316061443,Maroochy Hinterland,30064,Nicklin,0.8343718,Acceptable,Acceptable,0
316061444,Palmwoods,30029,Glass House,0.2625953,Poor,Acceptable,0
316061444,Palmwoods,30064,Nicklin,0.7374047,Acceptable,Acceptable,0
316071545,Bli Bli,30065,Ninderry,1,Poor,Acceptable,0
316071546,Diddillibah - Rosemount,30064,Nicklin,0.1782869,Acceptable,Acceptable,0
316071546,Diddillibah - Rosemount,30065,Ninderry,0.8217131,Poor,Acceptable,0
316071547,Eumundi - Yandina,30064,Nicklin,0.3788515,Acceptable,Acceptable,0
316071547,Eumundi - Yandina,30065,Ninderry,0.6211485,Poor,Acceptable,0
316071548,Nambour,30064,Nicklin,1,Acceptable,Acceptable,0
316081549,Noosa Hinterland,30064,Nicklin,0.2986475,Acceptable,Acceptable,0
316081549,Noosa Hinterland,30065,Ninderry,0.1597654,Poor,Acceptable,0
316081549,Noosa Hinterland,30066,Noosa,0.5415871,Acceptable,Acceptable,0
317011445,Cambooya - Wyreema,30020,Condamine,1,Acceptable,Acceptable,0
317011446,Darling Heights,30020,Condamine,0.1046814,Acceptable,Acceptable,0
317011446,Darling Heights,30087,Toowoomba South,0.8953186,Acceptable,Acceptable,0
317011447,Drayton - Harristown,30020,Condamine,0.1608644,Acceptable,Acceptable,0
317011447,Drayton - Harristown,30087,Toowoomba South,0.8391356,Acceptable,Acceptable,0
317011448,Gatton,30043,Lockyer,1,Good,Acceptable,0
317011449,Gowrie (Qld),30020,Condamine,1,Acceptable,Acceptable,0
317011450,Highfields,30020,Condamine,0.1318303,Acceptable,Acceptable,0
317011450,Highfields,30086,Toowoomba North,0.8681697,Good,Acceptable,0
317011451,Lockyer Valley - West,30043,Lockyer,1,Good,Acceptable,0
317011452,Middle Ridge,30087,Toowoomba South,1,Acceptable,Acceptable,0
317011453,Newtown (Qld),30086,Toowoomba North,0.8635346,Good,Acceptable,0
317011453,Newtown (Qld),30087,Toowoomba South,0.1364654,Acceptable,Acceptable,0
317011454,North Toowoomba - Harlaxton,30086,Toowoomba North,1,Good,Acceptable,0
317011455,Rangeville,30087,Toowoomba South,1,Acceptable,Acceptable,0
317011456,Toowoomba - Central,30086,Toowoomba North,0.1643341,Good,Acceptable,0
317011456,Toowoomba - Central,30087,Toowoomba South,0.8356659,Acceptable,Acceptable,0
317011457,Toowoomba - East,30086,Toowoomba North,1,Good,Acceptable,0
317011458,Toowoomba - West,30020,Condamine,0.6228947,Acceptable,Acceptable,0
317011458,Toowoomba - West,30087,Toowoomba South,0.3771053,Acceptable,Acceptable,0
317011459,Wilsonton,30086,Toowoomba North,1,Good,Acceptable,0
318011460,Ayr,30011,Burdekin,1,Good,Acceptable,0
318011461,Burdekin,30011,Burdekin,1,Good,Acceptable,0
318011462,Charters Towers,30089,Traeger,1,Good,Acceptable,0
318011463,Dalrymple,30089,Traeger,1,Good,Acceptable,0
318011464,Ingham,30035,Hinchinbrook,1,Good,Acceptable,0
318011465,Ingham Surrounds,30035,Hinchinbrook,0.9944046,Good,Acceptable,0
318011465,Ingham Surrounds,30088,Townsville,0.0055954,Good,Acceptable,1
318011466,Palm Island,30088,Townsville,1,Good,Acceptable,0
318021467,Aitkenvale,30061,Mundingburra,1,Good,Acceptable,0
318021468,Annandale (Qld),30061,Mundingburra,1,Good,Acceptable,0
318021469,Belgian Gardens - Pallarenda,30088,Townsville,1,Good,Acceptable,0
318021470,Bohle Plains,30035,Hinchinbrook,0.531924,Good,Acceptable,0
318021470,Bohle Plains,30084,Thuringowa,0.468076,Good,Acceptable,0
318021471,Condon - Rasmussen,30084,Thuringowa,1,Good,Acceptable,0
318021472,Cranbrook,30061,Mundingburra,1,Good,Acceptable,0
318021474,Douglas,30011,Burdekin,0.0121103,Good,Acceptable,0
318021474,Douglas,30061,Mundingburra,0.9878897,Good,Acceptable,0
318021475,Garbutt - West End,30088,Townsville,1,Good,Acceptable,0
318021476,Gulliver - Currajong - Vincent,30061,Mundingburra,0.6705804,Good,Acceptable,0
318021476,Gulliver - Currajong - Vincent,30088,Townsville,0.3294196,Good,Acceptable,0
318021477,Heatley,30084,Thuringowa,1,Good,Acceptable,0
318021478,Hermit Park - Rosslea,30061,Mundingburra,0.1308499,Good,Acceptable,0
318021478,Hermit Park - Rosslea,30088,Townsville,0.8691501,Good,Acceptable,0
318021479,Hyde Park - Pimlico,30061,Mundingburra,0.0329304,Good,Acceptable,0
318021479,Hyde Park - Pimlico,30088,Townsville,0.9670696,Good,Acceptable,0
318021480,Kelso,30084,Thuringowa,1,Good,Acceptable,0
318021481,Kirwan - East,30084,Thuringowa,1,Good,Acceptable,0
318021482,Kirwan - West,30084,Thuringowa,1,Good,Acceptable,0
318021483,Magnetic Island,30088,Townsville,1,Good,Acceptable,0
318021484,Mount Louisa,30088,Townsville,1,Good,Acceptable,0
318021485,Mundingburra,30061,Mundingburra,1,Good,Acceptable,0
318021486,Northern Beaches,30035,Hinchinbrook,1,Good,Acceptable,0
318021487,Oonoonba,30061,Mundingburra,1,Good,Acceptable,0
318021488,South Townsville - Railway Estate,30088,Townsville,1,Good,Acceptable,0
318021489,Townsville - South,30011,Burdekin,0.9999979,Good,Acceptable,0
318021489,Townsville - South,30061,Mundingburra,2.10E-06,Good,Acceptable,1
318021490,Townsville City - North Ward,30088,Townsville,1,Good,Acceptable,0
318021491,Wulguru - Roseneath,30061,Mundingburra,1,Good,Acceptable,0
318021582,Burdell - Mount Low,30035,Hinchinbrook,1,Good,Acceptable,0
318021583,Deeragun - Jensen,30035,Hinchinbrook,1,Good,Acceptable,0
319011492,Ashfield - Kepnock,30009,Bundaberg,1,Good,Acceptable,0
319011493,Bargara - Burnett Heads,30013,Burnett,1,Good,Acceptable,0
319011494,Branyan - Kensington,30009,Bundaberg,0.6113027,Good,Acceptable,0
319011494,Branyan - Kensington,30013,Burnett,0.3886973,Good,Acceptable,0
319011495,Bundaberg,30009,Bundaberg,1,Good,Acceptable,0
319011496,Bundaberg East - Kalkie,30009,Bundaberg,1,Good,Acceptable,0
319011497,Bundaberg North - Gooburrum,30009,Bundaberg,0.718576,Good,Acceptable,0
319011497,Bundaberg North - Gooburrum,30013,Burnett,0.281424,Good,Acceptable,0
319011498,Bundaberg Surrounds - North,30013,Burnett,0.9963358,Good,Acceptable,0
319011498,Bundaberg Surrounds - North,30015,Callide,0.0036642,Acceptable,Acceptable,1
319011499,Bundaberg Surrounds - South,30013,Burnett,1,Good,Acceptable,0
319011500,Millbank - Avoca,30009,Bundaberg,1,Good,Acceptable,0
319011501,Svensson Heights - Norville,30009,Bundaberg,1,Good,Acceptable,0
319011502,Walkervale - Avenell Heights,30009,Bundaberg,1,Good,Acceptable,0
319021503,Gayndah - Mundubbera,30015,Callide,1,Acceptable,Acceptable,0
319021504,Gin Gin,30013,Burnett,0.0155826,Good,Acceptable,0
319021504,Gin Gin,30015,Callide,0.9844174,Acceptable,Acceptable,0
319021505,Kingaroy,30063,Nanango,1,Good,Acceptable,0
319021506,Kingaroy Surrounds - North,30063,Nanango,1,Good,Acceptable,0
319021507,Kingaroy Surrounds - South,30063,Nanango,1,Good,Acceptable,0
319021508,Monto - Eidsvold,30015,Callide,1,Acceptable,Acceptable,0
319021509,Nanango,30063,Nanango,1,Good,Acceptable,0
319021510,North Burnett,30015,Callide,1,Acceptable,Acceptable,0
319031511,Cooloola,30032,Gympie,1,Good,Acceptable,0
319031512,Gympie - North,30032,Gympie,1,Good,Acceptable,0
319031513,Gympie - South,30032,Gympie,1,Good,Acceptable,0
319031514,Gympie Surrounds,30032,Gympie,1,Good,Acceptable,0
319031515,Kilkivan,30032,Gympie,0.3570609,Good,Acceptable,0
319031515,Kilkivan,30063,Nanango,0.6429391,Good,Acceptable,0
319041516,Booral - River Heads,30033,Hervey Bay,0.6349854,Good,Acceptable,0
319041516,Booral - River Heads,30051,Maryborough,0.3650146,Good,Acceptable,0
319041517,Craignish - Dundowran Beach,30051,Maryborough,1,Good,Acceptable,0
319041518,Pialba - Eli Waters,30033,Hervey Bay,0.9143092,Good,Acceptable,0
319041518,Pialba - Eli Waters,30051,Maryborough,0.0856908,Good,Acceptable,0
319041519,Point Vernon,30033,Hervey Bay,1,Good,Acceptable,0
319041520,Torquay - Scarness - Kawungan,30033,Hervey Bay,1,Good,Acceptable,0
319041521,Urangan - Wondunna,30033,Hervey Bay,1,Good,Acceptable,0
319051522,Burrum - Fraser,30033,Hervey Bay,0.0157267,Good,Acceptable,0
319051522,Burrum - Fraser,30051,Maryborough,0.9842733,Good,Acceptable,0
319051523,Granville,30051,Maryborough,1,Good,Acceptable,0
319051524,Maryborough (Qld),30051,Maryborough,1,Good,Acceptable,0
319051525,Maryborough Surrounds - South,30032,Gympie,0.3740075,Good,Acceptable,0
319051525,Maryborough Surrounds - South,30033,Hervey Bay,2.10E-06,Good,Acceptable,1
319051525,Maryborough Surrounds - South,30051,Maryborough,0.6259904,Good,Acceptable,0
319051526,Tinana,30051,Maryborough,1,Good,Acceptable,0
401011001,Adelaide,40001,Adelaide,1,Acceptable,Acceptable,0
401011002,North Adelaide,40001,Adelaide,1,Acceptable,Acceptable,0
401021003,Adelaide Hills,40040,Schubert,1,Acceptable,Acceptable,0
401021004,Aldgate - Stirling,40004,Bragg,5.00E-07,Acceptable,Acceptable,1
401021004,Aldgate - Stirling,40022,Heysen,0.9997239,Acceptable,Acceptable,0
401021004,Aldgate - Stirling,40045,Waite,0.0002756,Acceptable,Acceptable,1
401021005,Hahndorf - Echunga,40022,Heysen,1,Acceptable,Acceptable,0
401021006,Lobethal - Woodside,40022,Heysen,0.0242306,Acceptable,Acceptable,0
401021006,Lobethal - Woodside,40025,Kavel,0.9757694,Good,Acceptable,0
401021007,Mount Barker,40025,Kavel,1,Good,Acceptable,0
401021008,Mount Barker Surrounds,40020,Hammond,0.2247917,Acceptable,Acceptable,0
401021008,Mount Barker Surrounds,40022,Heysen,0.5410846,Acceptable,Acceptable,0
401021008,Mount Barker Surrounds,40025,Kavel,0.2331006,Good,Acceptable,0
401021008,Mount Barker Surrounds,40040,Schubert,0.0010231,Acceptable,Acceptable,1
401021009,Nairne,40025,Kavel,1,Good,Acceptable,0
401021010,Uraidla - Summertown,40004,Bragg,0.079149,Acceptable,Acceptable,0
401021010,Uraidla - Summertown,40022,Heysen,0.6117544,Acceptable,Acceptable,0
401021010,Uraidla - Summertown,40025,Kavel,0.0031401,Good,Acceptable,1
401021010,Uraidla - Summertown,40031,Morialta,0.3059565,Poor,Acceptable,0
401031011,Burnside - Wattle Park,40004,Bragg,0.4804616,Acceptable,Acceptable,0
401031011,Burnside - Wattle Park,40010,Dunstan,0.3516142,Acceptable,Acceptable,0
401031011,Burnside - Wattle Park,40021,Hartley,0.0779923,Poor,Acceptable,0
401031011,Burnside - Wattle Park,40031,Morialta,0.0899319,Poor,Acceptable,0
401031012,Beaumont - Glen Osmond,40004,Bragg,1,Acceptable,Acceptable,0
401031013,Toorak Gardens,40004,Bragg,1,Acceptable,Acceptable,0
401041014,Athelstone,40031,Morialta,1,Poor,Acceptable,0
401041015,Paradise - Newton,40021,Hartley,0.7621939,Poor,Acceptable,0
401041015,Paradise - Newton,40031,Morialta,0.2378061,Poor,Acceptable,0
401041016,Rostrevor - Magill,40021,Hartley,0.5510424,Poor,Acceptable,0
401041016,Rostrevor - Magill,40031,Morialta,0.4489576,Poor,Acceptable,0
401051017,Norwood (SA),40004,Bragg,0.1155276,Acceptable,Acceptable,0
401051017,Norwood (SA),40010,Dunstan,0.8844724,Acceptable,Acceptable,0
401051018,Payneham - Felixstow,40010,Dunstan,0.6510252,Acceptable,Acceptable,0
401051018,Payneham - Felixstow,40021,Hartley,0.3489748,Poor,Acceptable,0
401051019,St Peters - Marden,40010,Dunstan,1,Acceptable,Acceptable,0
401061020,Nailsworth - Broadview,40001,Adelaide,0.3730125,Acceptable,Acceptable,0
401061020,Nailsworth - Broadview,40013,Enfield,0.6269875,Poor,Acceptable,0
401061021,Prospect,40001,Adelaide,0.7027533,Acceptable,Acceptable,0
401061021,Prospect,40008,Croydon,0.1495087,Poor,Acceptable,0
401061021,Prospect,40013,Enfield,0.147738,Poor,Acceptable,0
401061022,Walkerville,40001,Adelaide,0.6945559,Acceptable,Acceptable,0
401061022,Walkerville,40043,Torrens,0.3054441,Acceptable,Acceptable,0
401071023,Goodwood - Millswood,40002,Badcoe,0.3076195,Poor,Acceptable,0
401071023,Goodwood - Millswood,40011,Elder,0.1500645,Acceptable,Acceptable,0
401071023,Goodwood - Millswood,40044,Unley,0.542316,Acceptable,Acceptable,0
401071024,Unley - Parkside,40044,Unley,1,Acceptable,Acceptable,0
402011025,Gawler - North,40017,Frome,0.1218429,Acceptable,Acceptable,0
402011025,Gawler - North,40028,Light,0.8710138,Acceptable,Acceptable,0
402011025,Gawler - North,40040,Schubert,0.0071433,Acceptable,Acceptable,1
402011026,Gawler - South,40028,Light,0.9742607,Acceptable,Acceptable,0
402011026,Gawler - South,40040,Schubert,0.0257393,Acceptable,Acceptable,0
402011027,Lewiston - Two Wells,40017,Frome,1,Acceptable,Acceptable,0
402021028,Craigmore - Blakeview,40012,Elizabeth,1,Acceptable,Acceptable,0
402021029,Davoren Park,40042,Taylor,1,Acceptable,Acceptable,0
402021030,Elizabeth,40012,Elizabeth,0.5747735,Acceptable,Acceptable,0
402021030,Elizabeth,40038,Ramsay,0.4252265,Poor,Acceptable,0
402021031,Elizabeth East,40012,Elizabeth,0.6428463,Acceptable,Acceptable,0
402021031,Elizabeth East,40026,King,0.3571537,Acceptable,Acceptable,0
402021032,Munno Para West - Angle Vale,40028,Light,0.3183269,Acceptable,Acceptable,0
402021032,Munno Para West - Angle Vale,40042,Taylor,0.6816731,Acceptable,Acceptable,0
402021033,One Tree Hill,40026,King,0.4711821,Acceptable,Acceptable,0
402021033,One Tree Hill,40028,Light,0.033227,Acceptable,Acceptable,0
402021033,One Tree Hill,40040,Schubert,0.4955909,Acceptable,Acceptable,0
402021034,Smithfield - Elizabeth North,40012,Elizabeth,0.415209,Acceptable,Acceptable,0
402021034,Smithfield - Elizabeth North,40028,Light,0.1165646,Acceptable,Acceptable,0
402021034,Smithfield - Elizabeth North,40042,Taylor,0.4682264,Acceptable,Acceptable,0
402021035,Virginia - Waterloo Corner,40042,Taylor,1,Acceptable,Acceptable,0
402031036,Enfield - Blair Athol,40008,Croydon,0.2205471,Poor,Acceptable,0
402031036,Enfield - Blair Athol,40013,Enfield,0.7703637,Poor,Acceptable,0
402031036,Enfield - Blair Athol,40037,Port Adelaide,0.0090891,Good,Acceptable,1
402031038,Windsor Gardens,40013,Enfield,0.0045744,Poor,Acceptable,1
402031038,Windsor Gardens,40043,Torrens,0.9954256,Acceptable,Acceptable,0
402031175,Northgate - Northfield,40013,Enfield,0.8021465,Poor,Acceptable,0
402031175,Northgate - Northfield,40043,Torrens,0.1978535,Acceptable,Acceptable,0
402031176,Valley View - Gilles Plains,40043,Torrens,1,Acceptable,Acceptable,0
402041039,Dry Creek - North,40037,Port Adelaide,0.4444444,Good,Acceptable,0
402041039,Dry Creek - North,40042,Taylor,0.5555556,Acceptable,Acceptable,0
402041040,Ingle Farm,40013,Enfield,0.199217,Poor,Acceptable,0
402041040,Ingle Farm,40016,Florey,0.800783,Acceptable,Acceptable,0
402041041,Para Hills,40016,Florey,0.669137,Acceptable,Acceptable,0
402041041,Para Hills,40047,Wright,0.330863,Poor,Acceptable,0
402041042,Parafield,40016,Florey,1,Acceptable,Acceptable,0
402041043,Parafield Gardens,40036,Playford,1,Poor,Acceptable,0
402041044,Paralowie,40036,Playford,0.606425,Poor,Acceptable,0
402041044,Paralowie,40038,Ramsay,0.3759311,Poor,Acceptable,0
402041044,Paralowie,40042,Taylor,0.0176439,Acceptable,Acceptable,0
402041046,Salisbury,40036,Playford,0.3382385,Poor,Acceptable,0
402041046,Salisbury,40038,Ramsay,0.6617615,Poor,Acceptable,0
402041047,Salisbury East,40026,King,0.5616989,Acceptable,Acceptable,0
402041047,Salisbury East,40038,Ramsay,0.0719682,Poor,Acceptable,0
402041047,Salisbury East,40047,Wright,0.3663329,Poor,Acceptable,0
402041048,Salisbury North,40038,Ramsay,0.9799656,Poor,Acceptable,0
402041048,Salisbury North,40042,Taylor,0.0200344,Acceptable,Acceptable,0
402041171,Mawson Lakes - Globe Derby Park,40016,Florey,0.5725681,Acceptable,Acceptable,0
402041171,Mawson Lakes - Globe Derby Park,40036,Playford,0.4011926,Poor,Acceptable,0
402041171,Mawson Lakes - Globe Derby Park,40042,Taylor,0.0262393,Acceptable,Acceptable,0
402041172,Pooraka - Cavan,40016,Florey,0.9960336,Acceptable,Acceptable,0
402041172,Pooraka - Cavan,40037,Port Adelaide,0.0039664,Good,Acceptable,1
402051049,Golden Grove,40026,King,1,Acceptable,Acceptable,0
402051050,Greenwith,40026,King,1,Acceptable,Acceptable,0
402051051,Highbury - Dernancourt,40021,Hartley,0.3691949,Poor,Acceptable,0
402051051,Highbury - Dernancourt,40031,Morialta,0.6308051,Poor,Acceptable,0
402051052,Hope Valley - Modbury,40031,Morialta,6.00E-07,Poor,Acceptable,1
402051052,Hope Valley - Modbury,40035,Newland,0.78844,Poor,Acceptable,0
402051052,Hope Valley - Modbury,40043,Torrens,0.2115595,Acceptable,Acceptable,0
402051053,Modbury Heights,40026,King,0.0006243,Acceptable,Acceptable,1
402051053,Modbury Heights,40035,Newland,0.1654959,Poor,Acceptable,0
402051053,Modbury Heights,40047,Wright,0.8338798,Poor,Acceptable,0
