SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
313021366,Caboolture - South,30,Major Cities of Australia,1,Good,Good,0
313021367,Elimbah,30,Major Cities of Australia,1,Good,Good,0
313021368,Morayfield - East,30,Major Cities of Australia,1,Good,Good,0
313021369,Wamuran,30,Major Cities of Australia,1,Good,Good,0
313021572,Caboolture - East,30,Major Cities of Australia,1,Good,Good,0
313021573,Caboolture - West,30,Major Cities of Australia,1,Good,Good,0
313031370,Kilcoy,31,Inner Regional Australia,0.8729097,Good,Good,0
313031370,Kilcoy,32,Outer Regional Australia,0.1270903,Good,Good,0
313031371,Woodford - D'Aguilar,31,Inner Regional Australia,1,Good,Good,0
313041372,Burpengary,30,Major Cities of Australia,1,Good,Good,0
313041373,Deception Bay,30,Major Cities of Australia,1,Good,Good,0
313041374,Morayfield,30,Major Cities of Australia,1,Good,Good,0
313041375,Narangba,30,Major Cities of Australia,1,Good,Good,0
313041376,Upper Caboolture,30,Major Cities of Australia,0.9162802,Good,Good,0
313041376,Upper Caboolture,31,Inner Regional Australia,0.0837198,Good,Good,0
313051377,Clontarf,30,Major Cities of Australia,1,Good,Good,0
313051378,Margate - Woody Point,30,Major Cities of Australia,1,Good,Good,0
313051379,Redcliffe,30,Major Cities of Australia,1,Good,Good,0
313051380,Rothwell - Kippa-Ring,30,Major Cities of Australia,1,Good,Good,0
313051574,Moreton Island,33,Remote Australia,1,Poor,Good,0
313051575,Scarborough - Newport,30,Major Cities of Australia,1,Good,Good,0
314011382,Albany Creek,30,Major Cities of Australia,1,Good,Good,0
314011383,Cashmere,30,Major Cities of Australia,1,Good,Good,0
314011384,Dayboro,30,Major Cities of Australia,0.2554402,Good,Good,0
314011384,Dayboro,31,Inner Regional Australia,0.7445598,Good,Good,0
314011385,Eatons Hill,30,Major Cities of Australia,1,Good,Good,0
314011386,The Hills District,30,Major Cities of Australia,1,Good,Good,0
314011387,Samford Valley,30,Major Cities of Australia,0.5933136,Good,Good,0
314011387,Samford Valley,31,Inner Regional Australia,0.4066864,Good,Good,0
314021389,Murrumba Downs - Griffin,30,Major Cities of Australia,1,Good,Good,0
314021576,Dakabin,30,Major Cities of Australia,1,Good,Good,0
314021577,Kallangur,30,Major Cities of Australia,1,Good,Good,0
314021578,Mango Hill,30,Major Cities of Australia,1,Good,Good,0
314021579,North Lakes,30,Major Cities of Australia,1,Good,Good,0
314031391,Bray Park,30,Major Cities of Australia,1,Good,Good,0
314031392,Lawnton,30,Major Cities of Australia,1,Good,Good,0
314031393,Petrie,30,Major Cities of Australia,1,Good,Good,0
314031394,Strathpine - Brendale,30,Major Cities of Australia,1,Good,Good,0
315011395,Aurukun,34,Very Remote Australia,1,Acceptable,Good,0
315011396,Cape York,,,0.0005265,Acceptable,Good,4
315011396,Cape York,33,Remote Australia,0.6301535,Poor,Good,0
315011396,Cape York,34,Very Remote Australia,0.36932,Acceptable,Good,0
315011397,Croydon - Etheridge,34,Very Remote Australia,1,Acceptable,Good,0
315011398,Kowanyama - Pormpuraaw,34,Very Remote Australia,1,Acceptable,Good,0
315011399,Northern Peninsula,34,Very Remote Australia,1,Acceptable,Good,0
315011400,Tablelands,32,Outer Regional Australia,0.8818216,Good,Good,0
315011400,Tablelands,33,Remote Australia,0.0423222,Poor,Good,0
315011400,Tablelands,34,Very Remote Australia,0.0758562,Acceptable,Good,0
315011401,Torres,,,0.0003427,Acceptable,Good,4
315011401,Torres,34,Very Remote Australia,0.9996573,Acceptable,Good,0
315011402,Torres Strait Islands,,,0.0039573,Acceptable,Good,4
315011402,Torres Strait Islands,34,Very Remote Australia,0.9960427,Acceptable,Good,0
315011403,Weipa,34,Very Remote Australia,1,Acceptable,Good,0
315021404,Carpentaria,34,Very Remote Australia,1,Acceptable,Good,0
315021405,Mount Isa,33,Remote Australia,0.9954844,Poor,Good,0
315021405,Mount Isa,34,Very Remote Australia,0.0045156,Acceptable,Good,1
315021406,Mount Isa Surrounds,33,Remote Australia,0.6230503,Poor,Good,0
315021406,Mount Isa Surrounds,34,Very Remote Australia,0.3769497,Acceptable,Good,0
315021407,Northern Highlands,34,Very Remote Australia,1,Acceptable,Good,0
315031408,Barcaldine - Blackall,34,Very Remote Australia,1,Acceptable,Good,0
315031409,Charleville,34,Very Remote Australia,1,Acceptable,Good,0
315031410,Far Central West,34,Very Remote Australia,1,Acceptable,Good,0
315031411,Far South West,34,Very Remote Australia,1,Acceptable,Good,0
315031412,Longreach,34,Very Remote Australia,1,Acceptable,Good,0
316011413,Buderim - North,30,Major Cities of Australia,1,Good,Good,0
316011414,Buderim - South,30,Major Cities of Australia,1,Good,Good,0
316011415,Mountain Creek,30,Major Cities of Australia,1,Good,Good,0
316011416,Sippy Downs,30,Major Cities of Australia,1,Good,Good,0
316021417,Aroona - Currimundi,30,Major Cities of Australia,1,Good,Good,0
316021418,Buddina - Minyama,30,Major Cities of Australia,1,Good,Good,0
316021419,Caloundra - Kings Beach,30,Major Cities of Australia,1,Good,Good,0
316021421,Golden Beach - Pelican Waters,30,Major Cities of Australia,1,Good,Good,0
316021422,Moffat Beach - Battery Hill,30,Major Cities of Australia,1,Good,Good,0
316021423,Parrearra - Warana,30,Major Cities of Australia,1,Good,Good,0
316021424,Wurtulla - Birtinya,30,Major Cities of Australia,1,Good,Good,0
316021580,Caloundra West - Baringa,30,Major Cities of Australia,1,Good,Good,0
316021581,Meridan Plains - Little Mountain (North),30,Major Cities of Australia,1,Good,Good,0
316031425,Coolum Beach,30,Major Cities of Australia,1,Good,Good,0
316031426,Marcoola - Mudjimba,30,Major Cities of Australia,1,Good,Good,0
316031427,Maroochydore - Kuluin,30,Major Cities of Australia,1,Good,Good,0
316031428,Mooloolaba - Alexandra Headland,30,Major Cities of Australia,1,Good,Good,0
316051434,Noosa Heads,30,Major Cities of Australia,1,Good,Good,0
316051435,Noosaville,30,Major Cities of Australia,1,Good,Good,0
316051437,Sunshine Beach,30,Major Cities of Australia,1,Good,Good,0
316051438,Tewantin,30,Major Cities of Australia,1,Good,Good,0
316051543,Peregian Beach - Marcus Beach,30,Major Cities of Australia,1,Good,Good,0
316051544,Peregian Springs,30,Major Cities of Australia,1,Good,Good,0
316061439,Beerwah,31,Inner Regional Australia,1,Good,Good,0
316061440,Caloundra Hinterland,31,Inner Regional Australia,1,Good,Good,0
316061441,Glass House Mountains,31,Inner Regional Australia,1,Good,Good,0
316061442,Landsborough,30,Major Cities of Australia,0.2495441,Good,Good,0
316061442,Landsborough,31,Inner Regional Australia,0.7504559,Good,Good,0
316061443,Maroochy Hinterland,31,Inner Regional Australia,1,Good,Good,0
316061444,Palmwoods,30,Major Cities of Australia,0.411443,Good,Good,0
316061444,Palmwoods,31,Inner Regional Australia,0.588557,Good,Good,0
316071545,Bli Bli,30,Major Cities of Australia,0.9999981,Good,Good,0
316071545,Bli Bli,31,Inner Regional Australia,1.90E-06,Good,Good,1
316071546,Diddillibah - Rosemount,30,Major Cities of Australia,1,Good,Good,0
316071547,Eumundi - Yandina,31,Inner Regional Australia,1,Good,Good,0
316071548,Nambour,30,Major Cities of Australia,0.9474327,Good,Good,0
316071548,Nambour,31,Inner Regional Australia,0.0525673,Good,Good,0
316081549,Noosa Hinterland,30,Major Cities of Australia,0.2211584,Good,Good,0
316081549,Noosa Hinterland,31,Inner Regional Australia,0.7788416,Good,Good,0
317011445,Cambooya - Wyreema,31,Inner Regional Australia,1,Good,Good,0
317011446,Darling Heights,31,Inner Regional Australia,1,Good,Good,0
317011447,Drayton - Harristown,31,Inner Regional Australia,1,Good,Good,0
317011448,Gatton,31,Inner Regional Australia,1,Good,Good,0
317011449,Gowrie (Qld),31,Inner Regional Australia,1,Good,Good,0
317011450,Highfields,31,Inner Regional Australia,1,Good,Good,0
317011451,Lockyer Valley - West,31,Inner Regional Australia,1,Good,Good,0
317011452,Middle Ridge,31,Inner Regional Australia,1,Good,Good,0
317011453,Newtown (Qld),31,Inner Regional Australia,1,Good,Good,0
317011454,North Toowoomba - Harlaxton,31,Inner Regional Australia,1,Good,Good,0
317011455,Rangeville,31,Inner Regional Australia,1,Good,Good,0
317011456,Toowoomba - Central,31,Inner Regional Australia,1,Good,Good,0
317011457,Toowoomba - East,31,Inner Regional Australia,1,Good,Good,0
317011458,Toowoomba - West,31,Inner Regional Australia,1,Good,Good,0
317011459,Wilsonton,31,Inner Regional Australia,1,Good,Good,0
318011460,Ayr,32,Outer Regional Australia,1,Good,Good,0
318011461,Burdekin,32,Outer Regional Australia,0.9803567,Good,Good,0
318011461,Burdekin,33,Remote Australia,0.0196433,Poor,Good,0
318011462,Charters Towers,32,Outer Regional Australia,1,Good,Good,0
318011463,Dalrymple,32,Outer Regional Australia,0.4742487,Good,Good,0
318011463,Dalrymple,33,Remote Australia,0.3499882,Poor,Good,0
318011463,Dalrymple,34,Very Remote Australia,0.1757631,Acceptable,Good,0
318011464,Ingham,32,Outer Regional Australia,1,Good,Good,0
318011465,Ingham Surrounds,32,Outer Regional Australia,0.5388273,Good,Good,0
318011465,Ingham Surrounds,33,Remote Australia,0.4555773,Poor,Good,0
318011465,Ingham Surrounds,34,Very Remote Australia,0.0055954,Acceptable,Good,1
318011466,Palm Island,33,Remote Australia,0.9999571,Poor,Good,0
318011466,Palm Island,34,Very Remote Australia,4.29E-05,Acceptable,Good,1
318021467,Aitkenvale,32,Outer Regional Australia,1,Good,Good,0
318021468,Annandale (Qld),32,Outer Regional Australia,1,Good,Good,0
318021469,Belgian Gardens - Pallarenda,32,Outer Regional Australia,1,Good,Good,0
318021470,Bohle Plains,32,Outer Regional Australia,1,Good,Good,0
318021471,Condon - Rasmussen,32,Outer Regional Australia,1,Good,Good,0
318021472,Cranbrook,32,Outer Regional Australia,1,Good,Good,0
318021474,Douglas,32,Outer Regional Australia,1,Good,Good,0
318021475,Garbutt - West End,32,Outer Regional Australia,1,Good,Good,0
318021476,Gulliver - Currajong - Vincent,32,Outer Regional Australia,1,Good,Good,0
318021477,Heatley,32,Outer Regional Australia,1,Good,Good,0
318021478,Hermit Park - Rosslea,32,Outer Regional Australia,1,Good,Good,0
318021479,Hyde Park - Pimlico,32,Outer Regional Australia,1,Good,Good,0
318021480,Kelso,32,Outer Regional Australia,1,Good,Good,0
318021481,Kirwan - East,32,Outer Regional Australia,1,Good,Good,0
318021482,Kirwan - West,32,Outer Regional Australia,1,Good,Good,0
318021483,Magnetic Island,32,Outer Regional Australia,1,Good,Good,0
318021484,Mount Louisa,32,Outer Regional Australia,1,Good,Good,0
318021485,Mundingburra,32,Outer Regional Australia,1,Good,Good,0
318021486,Northern Beaches,32,Outer Regional Australia,1,Good,Good,0
318021487,Oonoonba,32,Outer Regional Australia,1,Good,Good,0
318021488,South Townsville - Railway Estate,32,Outer Regional Australia,1,Good,Good,0
318021489,Townsville - South,32,Outer Regional Australia,1,Good,Good,0
318021490,Townsville City - North Ward,32,Outer Regional Australia,1,Good,Good,0
318021491,Wulguru - Roseneath,32,Outer Regional Australia,1,Good,Good,0
318021582,Burdell - Mount Low,32,Outer Regional Australia,1,Good,Good,0
318021583,Deeragun - Jensen,32,Outer Regional Australia,1,Good,Good,0
319011492,Ashfield - Kepnock,31,Inner Regional Australia,1,Good,Good,0
319011493,Bargara - Burnett Heads,31,Inner Regional Australia,1,Good,Good,0
319011494,Branyan - Kensington,31,Inner Regional Australia,1,Good,Good,0
319011495,Bundaberg,31,Inner Regional Australia,1,Good,Good,0
319011496,Bundaberg East - Kalkie,31,Inner Regional Australia,1,Good,Good,0
319011497,Bundaberg North - Gooburrum,31,Inner Regional Australia,1,Good,Good,0
319011498,Bundaberg Surrounds - North,31,Inner Regional Australia,0.9546114,Good,Good,0
319011498,Bundaberg Surrounds - North,32,Outer Regional Australia,0.0453886,Good,Good,0
319011499,Bundaberg Surrounds - South,31,Inner Regional Australia,1,Good,Good,0
319011500,Millbank - Avoca,31,Inner Regional Australia,1,Good,Good,0
319011501,Svensson Heights - Norville,31,Inner Regional Australia,1,Good,Good,0
319011502,Walkervale - Avenell Heights,31,Inner Regional Australia,1,Good,Good,0
319021503,Gayndah - Mundubbera,32,Outer Regional Australia,1,Good,Good,0
319021504,Gin Gin,31,Inner Regional Australia,0.2809201,Good,Good,0
319021504,Gin Gin,32,Outer Regional Australia,0.7190799,Good,Good,0
319021505,Kingaroy,31,Inner Regional Australia,1,Good,Good,0
319021506,Kingaroy Surrounds - North,31,Inner Regional Australia,0.3331382,Good,Good,0
319021506,Kingaroy Surrounds - North,32,Outer Regional Australia,0.6668618,Good,Good,0
319021507,Kingaroy Surrounds - South,31,Inner Regional Australia,0.7783681,Good,Good,0
319021507,Kingaroy Surrounds - South,32,Outer Regional Australia,0.2216319,Good,Good,0
319021508,Monto - Eidsvold,32,Outer Regional Australia,0.9516683,Good,Good,0
319021508,Monto - Eidsvold,33,Remote Australia,0.0483317,Poor,Good,0
319021509,Nanango,31,Inner Regional Australia,0.6746264,Good,Good,0
319021509,Nanango,32,Outer Regional Australia,0.3253736,Good,Good,0
319021510,North Burnett,32,Outer Regional Australia,1,Good,Good,0
319031511,Cooloola,,,0.0025564,Acceptable,Good,4
319031511,Cooloola,31,Inner Regional Australia,0.9974436,Good,Good,0
319031512,Gympie - North,31,Inner Regional Australia,1,Good,Good,0
319031513,Gympie - South,31,Inner Regional Australia,1,Good,Good,0
319031514,Gympie Surrounds,31,Inner Regional Australia,1,Good,Good,0
319031515,Kilkivan,31,Inner Regional Australia,0.4491615,Good,Good,0
319031515,Kilkivan,32,Outer Regional Australia,0.5508385,Good,Good,0
319041516,Booral - River Heads,31,Inner Regional Australia,1,Good,Good,0
319041517,Craignish - Dundowran Beach,31,Inner Regional Australia,1,Good,Good,0
319041518,Pialba - Eli Waters,31,Inner Regional Australia,1,Good,Good,0
319041519,Point Vernon,31,Inner Regional Australia,1,Good,Good,0
319041520,Torquay - Scarness - Kawungan,31,Inner Regional Australia,1,Good,Good,0
319041521,Urangan - Wondunna,31,Inner Regional Australia,1,Good,Good,0
319051522,Burrum - Fraser,31,Inner Regional Australia,0.9842742,Good,Good,0
319051522,Burrum - Fraser,33,Remote Australia,0.0157258,Poor,Good,0
319051523,Granville,31,Inner Regional Australia,1,Good,Good,0
319051524,Maryborough (Qld),31,Inner Regional Australia,1,Good,Good,0
319051525,Maryborough Surrounds - South,31,Inner Regional Australia,0.9648035,Good,Good,0
319051525,Maryborough Surrounds - South,32,Outer Regional Australia,0.0351965,Good,Good,0
319051526,Tinana,31,Inner Regional Australia,1,Good,Good,0
397979799,Migratory - Offshore - Shipping (Qld),35,Migratory - Offshore - Shipping (Qld),1,Good,Good,0
399999499,No usual address (Qld),39,No usual address (Qld),1,Good,Good,0
401011001,Adelaide,40,Major Cities of Australia,1,Good,Good,0
401011002,North Adelaide,40,Major Cities of Australia,1,Good,Good,0
401021003,Adelaide Hills,40,Major Cities of Australia,0.1042363,Good,Good,0
401021003,Adelaide Hills,41,Inner Regional Australia,0.8957637,Good,Good,0
401021004,Aldgate - Stirling,40,Major Cities of Australia,0.9427896,Good,Good,0
401021004,Aldgate - Stirling,41,Inner Regional Australia,0.0572104,Good,Good,0
401021005,Hahndorf - Echunga,41,Inner Regional Australia,1,Good,Good,0
401021006,Lobethal - Woodside,41,Inner Regional Australia,1,Good,Good,0
401021007,Mount Barker,41,Inner Regional Australia,1,Good,Good,0
401021008,Mount Barker Surrounds,41,Inner Regional Australia,1,Good,Good,0
401021009,Nairne,41,Inner Regional Australia,1,Good,Good,0
401021010,Uraidla - Summertown,40,Major Cities of Australia,0.7772956,Good,Good,0
401021010,Uraidla - Summertown,41,Inner Regional Australia,0.2227044,Good,Good,0
401031011,Burnside - Wattle Park,40,Major Cities of Australia,1,Good,Good,0
401031012,Beaumont - Glen Osmond,40,Major Cities of Australia,1,Good,Good,0
401031013,Toorak Gardens,40,Major Cities of Australia,1,Good,Good,0
401041014,Athelstone,40,Major Cities of Australia,1,Good,Good,0
401041015,Paradise - Newton,40,Major Cities of Australia,1,Good,Good,0
401041016,Rostrevor - Magill,40,Major Cities of Australia,1,Good,Good,0
401051017,Norwood (SA),40,Major Cities of Australia,1,Good,Good,0
401051018,Payneham - Felixstow,40,Major Cities of Australia,1,Good,Good,0
401051019,St Peters - Marden,40,Major Cities of Australia,1,Good,Good,0
401061020,Nailsworth - Broadview,40,Major Cities of Australia,1,Good,Good,0
401061021,Prospect,40,Major Cities of Australia,1,Good,Good,0
401061022,Walkerville,40,Major Cities of Australia,1,Good,Good,0
401071023,Goodwood - Millswood,40,Major Cities of Australia,1,Good,Good,0
401071024,Unley - Parkside,40,Major Cities of Australia,1,Good,Good,0
402011025,Gawler - North,40,Major Cities of Australia,0.8710138,Good,Good,0
402011025,Gawler - North,41,Inner Regional Australia,0.1289862,Good,Good,0
402011026,Gawler - South,40,Major Cities of Australia,1,Good,Good,0
402011027,Lewiston - Two Wells,41,Inner Regional Australia,1,Good,Good,0
402021028,Craigmore - Blakeview,40,Major Cities of Australia,1,Good,Good,0
402021029,Davoren Park,40,Major Cities of Australia,1,Good,Good,0
402021030,Elizabeth,40,Major Cities of Australia,1,Good,Good,0
402021031,Elizabeth East,40,Major Cities of Australia,1,Good,Good,0
402021032,Munno Para West - Angle Vale,40,Major Cities of Australia,1,Good,Good,0
402021033,One Tree Hill,40,Major Cities of Australia,0.3370773,Good,Good,0
402021033,One Tree Hill,41,Inner Regional Australia,0.6629227,Good,Good,0
402021034,Smithfield - Elizabeth North,40,Major Cities of Australia,1,Good,Good,0
