SA2_CODE_2021,SA2_NAME_2021,ILOC_CODE_2021,ILOC_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
510031271,Ashburton (WA),50600204,Tom Price,0.3871793,Poor,Good,0
510031272,Karratha,50600301,Karratha,1,Good,Good,0
510031273,Roebourne,50600501,Cheeditha - Mingullatharndo,0.1058921,Poor,Good,0
510031273,Roebourne,50600502,Dampier,0.3716662,Poor,Good,0
510031273,Roebourne,50600503,Injudunna,0.0272343,Poor,Good,0
510031273,Roebourne,50600504,Roebourne,0.1079892,Poor,Good,0
510031273,Roebourne,50600505,Wickham,0.3872182,Poor,Good,0
511011274,Esperance,50300101,Esperance,0.8749993,Acceptable,Good,0
511011274,Esperance,50300102,Esperance - Ravensthorpe - Surrounds,0.1250007,Acceptable,Good,0
511011275,Esperance Surrounds,50300102,Esperance - Ravensthorpe - Surrounds,1,Acceptable,Good,0
511021276,Carnarvon,50200101,Carnarvon Town exc. Mungullah,0.9708297,Good,Good,0
511021276,Carnarvon,50200102,Mungullah,0.0291703,Poor,Good,0
511021277,Exmouth,50200701,Burringurrah,0.0165591,Poor,Good,0
511021277,Exmouth,50200702,Shark Bay - Coral Bay - Upper Gascoyne,0.3194377,Poor,Good,0
511021277,Exmouth,50600201,Exmouth - Ashburton - Surrounds,0.6640032,Poor,Good,0
511031278,Boulder,50300301,Kalgoorlie,1,Good,Good,0
511031279,Kalgoorlie,50300301,Kalgoorlie,0.9996219,Good,Good,0
511031279,Kalgoorlie,50300302,Ningia Mia,0.0003781,Poor,Good,1
511031280,Kalgoorlie - North,50300301,Kalgoorlie,1,Good,Good,0
511031281,Kalgoorlie Airport,50300301,Kalgoorlie,1,Good,Good,0
511031282,Kambalda - Coolgardie - Norseman,50300201,Coolgardie,0.1779868,Poor,Good,0
511031282,Kambalda - Coolgardie - Norseman,50300202,Coonana,2.30E-06,Poor,Good,1
511031282,Kambalda - Coolgardie - Norseman,50300203,Kalgoorlie - Dundas,0.1196814,Poor,Good,0
511031282,Kambalda - Coolgardie - Norseman,50300204,Kambalda,0.5581989,Poor,Good,0
511031282,Kambalda - Coolgardie - Norseman,50300205,Kurrawang,0.0176345,Poor,Good,0
511031282,Kambalda - Coolgardie - Norseman,50300206,Norseman,0.1264962,Poor,Good,0
511031283,Leinster - Leonora,50300401,Cosmo Newberry,0.0143673,Poor,Good,0
511031283,Leinster - Leonora,50300402,Irrunuytju,0.0276915,Poor,Good,0
511031283,Leinster - Leonora,50300403,Jameson,0.0258178,Poor,Good,0
511031283,Leinster - Leonora,50300405,Mount Margaret,0.019572,Poor,Good,0
511031283,Leinster - Leonora,50300406,Papulankutja,0.033729,Poor,Good,0
511031283,Leinster - Leonora,50300407,Wanarn,0.0243604,Poor,Good,0
511031283,Leinster - Leonora,50300408,Warakurna,0.0385174,Poor,Good,0
511031283,Leinster - Leonora,50300409,Laverton,0.2430318,Poor,Good,0
511031283,Leinster - Leonora,50300410,Ngaanyatjarraku,0.0272876,Poor,Good,0
511031283,Leinster - Leonora,50300501,Leonora,0.116841,Poor,Good,0
511031283,Leinster - Leonora,50300502,Menzies - Leonora - Surrounds,0.3090701,Poor,Good,0
511031283,Leinster - Leonora,50300503,Tjuntjuntjara,0.0133263,Poor,Good,0
511031283,Leinster - Leonora,50300601,Warburton,0.1063877,Poor,Good,0
511031284,Trafalgar (WA),50300301,Kalgoorlie,1,Good,Good,0
511041285,Geraldton,50200401,Geraldton - Central,0.3820414,Poor,Good,0
511041285,Geraldton,50200403,Geraldton - North,0.4184809,Poor,Good,0
511041285,Geraldton,50200404,Southern Beaches,0.1994778,Acceptable,Good,0
511041286,Geraldton - East,50200401,Geraldton - Central,0.5862031,Poor,Good,0
511041286,Geraldton - East,50200402,Geraldton - Surrounds,0.1965907,Poor,Good,0
511041286,Geraldton - East,50200403,Geraldton - North,0.2172063,Poor,Good,0
511041287,Geraldton - North,50200402,Geraldton - Surrounds,0.8173052,Poor,Good,0
511041287,Geraldton - North,50200403,Geraldton - North,0.1826948,Poor,Good,0
511041288,Geraldton - South,50200402,Geraldton - Surrounds,0.0531684,Poor,Good,0
511041288,Geraldton - South,50200404,Southern Beaches,0.9468316,Acceptable,Good,0
511041289,Irwin,50200501,Irwin - Morawa,1,Good,Good,0
511041290,Meekatharra,50200201,Carnegie South exc. Mount Magnet,0.241647,Poor,Good,0
511041290,Meekatharra,50200202,Mount Magnet,0.2091808,Poor,Good,0
511041290,Meekatharra,50200601,Karalundi,0.0206277,Poor,Good,0
511041290,Meekatharra,50200602,Meekatharra exc. Karalundi,0.3602637,Poor,Good,0
511041290,Meekatharra,50300701,Wiluna,0.1682807,Poor,Good,0
511041291,Morawa,50200501,Irwin - Morawa,1,Good,Good,0
511041292,Northampton - Mullewa - Greenough,50200301,Greenough - Chapman Valley,0.3349687,Poor,Good,0
511041292,Northampton - Mullewa - Greenough,50200302,Mullewa,0.0987445,Poor,Good,0
511041292,Northampton - Mullewa - Greenough,50200303,Northampton,0.5661288,Poor,Good,0
511041292,Northampton - Mullewa - Greenough,50200403,Geraldton - North,0.000158,Poor,Good,1
597979799,Migratory - Offshore - Shipping (WA),59799797,Migratory - Offshore - Shipping (WA),1,Good,Good,0
599999499,No usual address (WA),59499494,No usual address (WA),1,Good,Good,0
601011001,Bridgewater - Gagebrook,60100301,Brighton,1,Good,Good,0
601011002,Brighton - Pontville,60100301,Brighton,1,Good,Good,0
601011003,Old Beach - Otago,60100301,Brighton,0.8808442,Good,Good,0
601011003,Old Beach - Otago,60100302,Clarence,0.1191558,Good,Good,0
601021004,Bellerive - Rosny,60100302,Clarence,1,Good,Good,0
601021005,Cambridge,60100302,Clarence,1,Good,Good,0
601021006,Geilston Bay - Risdon,60100302,Clarence,1,Good,Good,0
601021007,Howrah - Tranmere,60100302,Clarence,1,Good,Good,0
601021008,Lindisfarne - Rose Bay,60100302,Clarence,1,Good,Good,0
601021009,Mornington - Warrane,60100302,Clarence,1,Good,Good,0
601021010,Risdon Vale,60100302,Clarence,1,Good,Good,0
601021011,Rokeby,60100302,Clarence,1,Good,Good,0
601021012,South Arm,60100302,Clarence,1,Good,Good,0
601031013,Austins Ferry - Granton,60100203,Derwent Valley,0.1762504,Good,Good,0
601031013,Austins Ferry - Granton,60100303,Glenorchy,0.8237496,Good,Good,0
601031014,Berriedale - Chigwell,60100303,Glenorchy,1,Good,Good,0
601031015,Claremont (Tas.),60100303,Glenorchy,1,Good,Good,0
601031016,Derwent Park - Lutana,60100303,Glenorchy,1,Good,Good,0
601031017,Glenorchy,60100303,Glenorchy,1,Good,Good,0
601031018,Montrose - Rosetta,60100303,Glenorchy,1,Good,Good,0
601031019,Moonah,60100303,Glenorchy,1,Good,Good,0
601031020,New Norfolk,60100203,Derwent Valley,1,Good,Good,0
601031021,West Moonah,60100303,Glenorchy,1,Good,Good,0
601041022,Kingston - Huntingfield,60100501,Kingborough,1,Good,Good,0
601041023,Kingston Beach - Blackmans Bay,60100501,Kingborough,1,Good,Good,0
601041024,Margate - Snug,60100501,Kingborough,1,Good,Good,0
601041025,Mount Wellington,60100304,Hobart,1,Good,Good,0
601041026,Taroona - Bonnet Hill,60100501,Kingborough,1,Good,Good,0
601051027,Hobart,60100304,Hobart,1,Good,Good,0
601051028,Lenah Valley - Mount Stuart,60100304,Hobart,1,Good,Good,0
601051029,Mount Nelson - Dynnyrne,60100304,Hobart,1,Good,Good,0
601051030,New Town,60100304,Hobart,1,Good,Good,0
601051031,Sandy Bay,60100304,Hobart,1,Good,Good,0
601051032,South Hobart - Fern Tree,60100304,Hobart,0.9395661,Good,Good,0
601051032,South Hobart - Fern Tree,60100501,Kingborough,0.0604339,Good,Good,0
601051033,West Hobart,60100304,Hobart,1,Good,Good,0
601061034,Dodges Ferry - Lewisham,60100902,Sorell,1,Good,Good,0
601061035,Sorell - Richmond,60100302,Clarence,0.1744338,Good,Good,0
601061035,Sorell - Richmond,60100902,Sorell,0.8255662,Good,Good,0
602011036,Invermay,60100601,Launceston,1,Good,Good,0
602011037,Kings Meadows - Punchbowl,60100601,Launceston,1,Good,Good,0
602011038,Launceston,60100601,Launceston,1,Good,Good,0
602011039,Legana,60101102,West Tamar,1,Good,Good,0
602011040,Mowbray,60100601,Launceston,1,Good,Good,0
602011041,Newnham - Mayfield,60100601,Launceston,1,Good,Good,0
602011042,Newstead,60100601,Launceston,1,Good,Good,0
602011043,Norwood (Tas.),60100601,Launceston,1,Good,Good,0
602011044,Prospect Vale - Blackstone,60100701,Blackstone - Prospect Vale,1,Good,Good,0
602011045,Ravenswood,60100601,Launceston,1,Good,Good,0
602011046,Riverside,60101102,West Tamar,1,Good,Good,0
602011047,South Launceston,60100601,Launceston,1,Good,Good,0
602011048,Summerhill - Prospect,60100601,Launceston,1,Good,Good,0
602011049,Trevallyn,60101102,West Tamar,1,Good,Good,0
602011050,Waverley - St Leonards,60100601,Launceston,1,Good,Good,0
602011051,West Launceston,60100601,Launceston,1,Good,Good,0
602011052,Youngtown - Relbia,60100601,Launceston,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,60101102,West Tamar,1,Good,Good,0
602021054,Deloraine,60100703,Meander Valley,1,Good,Good,0
602021055,Grindelwald - Lanena,60101102,West Tamar,1,Good,Good,0
602021056,Hadspen - Carrick,60100701,Blackstone - Prospect Vale,0.7212564,Good,Good,0
602021056,Hadspen - Carrick,60100703,Meander Valley,0.2787436,Good,Good,0
602021057,Westbury,60100703,Meander Valley,1,Good,Good,0
602031058,Dilston - Lilydale,60100601,Launceston,1,Good,Good,0
602031059,George Town,60100804,George Town,1,Good,Good,0
602031060,Longford,60100204,Longford - Evandale,1,Good,Good,0
602031061,Northern Midlands,60100201,Campbell Town,1,Good,Good,0
602031062,Perth - Evandale,60100204,Longford - Evandale,1,Good,Good,0
602031064,St Helens - Scamander,60100801,Break O'Day,1,Good,Good,0
602031099,Flinders and Cape Barren Islands,60100803,Flinders,1,Good,Good,0
602031100,Scottsdale - Bridport,60100802,Dorset,1,Good,Good,0
603011065,Central Highlands,60100202,Central Highlands (Tas.),0.9999959,Good,Good,0
603011065,Central Highlands,60100203,Derwent Valley,4.10E-06,Good,Good,1
603011066,Derwent Valley,60100203,Derwent Valley,1,Good,Good,0
603011067,Southern Midlands,60100205,Southern Midlands,1,Good,Good,0
603011068,Wilderness - East,60100203,Derwent Valley,1,Good,Good,0
603021069,Bruny Island - Kettering,60100501,Kingborough,1,Good,Good,0
603021070,Cygnet,60100401,Cygnet,0.2206188,Poor,Good,0
603021070,Cygnet,60100403,Huonville - South Cape,0.7793812,Good,Good,0
603021071,Geeveston - Dover,60100402,Geeveston,0.1603499,Poor,Good,0
603021071,Geeveston - Dover,60100403,Huonville - South Cape,0.8396501,Good,Good,0
603021072,Huonville - Franklin,60100403,Huonville - South Cape,1,Good,Good,0
603031073,Forestier - Tasman,60100903,Tasman,1,Good,Good,0
603031074,Triabunna - Bicheno,60100901,Glamorgan - Spring Day,1,Good,Good,0
604011075,Acton - Upper Burnie,60101001,Burnie,1,Good,Good,0
604011076,Burnie - Ulverstone Surrounds,60100103,Ulverstone - Penguin - Surrounds,0.5091604,Poor,Good,0
604011076,Burnie - Ulverstone Surrounds,60101001,Burnie,0.4908396,Good,Good,0
604011077,Burnie - Wivenhoe,60101001,Burnie,1,Good,Good,0
604011078,Parklands - Camdale,60101001,Burnie,1,Good,Good,0
604011079,Penguin - Sulphur Creek,60100102,Ulverstone - Penguin,1,Good,Good,0
604011080,Romaine - Havenview,60101001,Burnie,1,Good,Good,0
604011081,Somerset,60101004,Wynyard,1,Good,Good,0
604011082,Ulverstone,60100102,Ulverstone - Penguin,1,Good,Good,0
604011083,West Ulverstone,60100102,Ulverstone - Penguin,1,Good,Good,0
604011084,Wynyard,60101004,Wynyard,1,Good,Good,0
604021085,Devonport,60100101,Devonport,1,Good,Good,0
604021086,East Devonport,60100101,Devonport,1,Good,Good,0
604021087,Latrobe,60101101,Latrobe - Hawley Beach,1,Good,Good,0
604021088,Miandetta - Don,60100101,Devonport,1,Good,Good,0
604021089,Port Sorell,60101101,Latrobe - Hawley Beach,1,Good,Good,0
604021090,Quoiba - Spreyton,60100101,Devonport,1,Good,Good,0
604021091,Sheffield - Railton,60100702,Kentish,1,Good,Good,0
604021092,Turners Beach - Forth,60100101,Devonport,0.2454892,Good,Good,0
604021092,Turners Beach - Forth,60100102,Ulverstone - Penguin,0.7545108,Good,Good,0
604031093,King Island,60101002,Circular Head - King Island,1,Good,Good,0
604031094,North West,60101002,Circular Head - King Island,1,Good,Good,0
604031095,Smithton,60101002,Circular Head - King Island,1,Good,Good,0
604031096,Waratah,60101003,Waratah,1,Good,Good,0
604031097,West Coast (Tas.),60101005,Zeehan - Franklin,1,Good,Good,0
604031098,Wilderness - West,60101005,Zeehan - Franklin,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),69799797,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69499494,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,70300901,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701011002,Darwin City,70300501,Darwin - Central,1,Good,Good,0
701011003,East Point,70300502,Fannie Bay - Parap,1,Acceptable,Good,0
701011004,Fannie Bay - The Gardens,70300502,Fannie Bay - Parap,0.7975445,Acceptable,Good,0
701011004,Fannie Bay - The Gardens,70300503,Larrakeyah - The Gardens,0.2024555,Acceptable,Good,0
701011005,Larrakeyah,70300503,Larrakeyah - The Gardens,1,Acceptable,Good,0
701011006,Ludmilla - The Narrows,70300301,Bagot Community,0.0766754,Poor,Good,0
701011006,Ludmilla - The Narrows,70300302,Coconut Grove - Ludmilla,0.543425,Poor,Good,0
701011006,Ludmilla - The Narrows,70300304,Minmarama Park,0.0277895,Poor,Good,0
701011006,Ludmilla - The Narrows,70300901,Marrara - Winnellie - Berrimah,0.35211,Poor,Good,0
701011007,Parap,70300502,Fannie Bay - Parap,1,Acceptable,Good,0
701011008,Stuart Park,70300504,Stuart Park - Bayview - Woolner,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,70300504,Stuart Park - Bayview - Woolner,0.9314994,Good,Good,0
701011009,Woolner - Bayview - Winnellie,70300901,Marrara - Winnellie - Berrimah,0.0685006,Poor,Good,0
701021010,Alawa,70300101,Alawa,1,Good,Good,0
701021011,Anula,70300201,Anula,1,Good,Good,0
701021012,Berrimah,70300706,Knuckey Lagoon,0.2909778,Poor,Good,0
701021012,Berrimah,70300901,Marrara - Winnellie - Berrimah,0.7090222,Poor,Good,0
701021013,Brinkin - Nakara,70300102,Brinkin - Nakara,1,Good,Good,0
701021014,Buffalo Creek,70301401,Lyons - Lee Point - Leanyer,1,Good,Good,0
701021015,Charles Darwin,70300901,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701021016,Coconut Grove,70300302,Coconut Grove - Ludmilla,0.8286434,Poor,Good,0
701021016,Coconut Grove,70300303,Kulaluk,0.0135571,Poor,Good,0
701021016,Coconut Grove,70300304,Minmarama Park,0.1577994,Poor,Good,0
701021017,East Arm,70300901,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701021018,Jingili,70301001,Jingili,1,Good,Good,0
701021019,Karama,70300601,Karama,1,Good,Good,0
701021020,Leanyer,70301401,Lyons - Lee Point - Leanyer,1,Good,Good,0
701021021,Lyons (NT),70301401,Lyons - Lee Point - Leanyer,1,Good,Good,0
701021022,Malak - Marrara,70300801,Malak,0.693203,Poor,Good,0
701021022,Malak - Marrara,70300901,Marrara - Winnellie - Berrimah,0.306797,Poor,Good,0
701021023,Millner,70301002,Millner,1,Good,Good,0
701021024,Moil,70301101,Moil,1,Good,Good,0
701021025,Nightcliff,70301201,Nightcliff,1,Good,Good,0
701021026,Rapid Creek,70301202,Rapid Creek,1,Good,Good,0
701021027,Tiwi,70301402,Tiwi,1,Good,Good,0
701021028,Wagaman,70301102,Wagaman,1,Good,Good,0
701021029,Wanguri,70301103,Wanguri,1,Good,Good,0
701021030,Wulagi,70300202,Wulagi,1,Good,Good,0
701031031,Howard Springs,70300704,Howard Springs - Gunn Point,0.9872214,Acceptable,Good,0
701031031,Howard Springs,70301306,Palmerston Indigenous Village,0.0127786,Poor,Good,0
701031032,Humpty Doo,70300704,Howard Springs - Gunn Point,0.0849839,Acceptable,Good,0
701031032,Humpty Doo,70300705,Humpty Doo - Elizabeth Valley,0.9150161,Acceptable,Good,0
701031033,Koolpinyah,70300704,Howard Springs - Gunn Point,1,Acceptable,Good,0
701031034,Virginia,70300702,Bees Creek - Virginia,1,Good,Good,0
701031035,Weddell,70300701,Acacia-Larrakia,0.1856194,Poor,Good,0
701031035,Weddell,70300703,Darwin River - Berry Springs - Southport,0.6219668,Poor,Good,0
701031035,Weddell,70300705,Humpty Doo - Elizabeth Valley,0.1924138,Acceptable,Good,0
701041036,Bakewell,70301301,Bakewell - Rosebery - Mitchell,1,Good,Good,0
701041037,Driver,70301302,Driver,1,Good,Good,0
701041038,Durack - Marlow Lagoon,70301303,Farrar - Durack - Marlow Lagoon,1,Acceptable,Good,0
701041039,Gray,70301304,Gray,1,Good,Good,0
701041040,Moulden,70301305,Moulden,1,Good,Good,0
701041041,Palmerston - North,70301301,Bakewell - Rosebery - Mitchell,0.5748985,Good,Good,0
701041041,Palmerston - North,70301303,Farrar - Durack - Marlow Lagoon,0.4251015,Acceptable,Good,0
701041042,Palmerston - South,70301301,Bakewell - Rosebery - Mitchell,1,Good,Good,0
701041043,Rosebery - Bellamack,70301301,Bakewell - Rosebery - Mitchell,1,Good,Good,0
701041044,Woodroffe,70301307,Woodroffe,1,Good,Good,0
702011045,Charles,70800101,Charles,0.9193432,Good,Good,0
702011045,Charles,70800201,Anthelk Ewlpaye,0.0280742,Poor,Good,0
702011045,Charles,70800204,Ilperle-Tyathe - Mt Nancy - Aper-Alwerr,0.0247463,Poor,Good,0
702011045,Charles,70800206,Nyewente - Akngwertnarre - Namatjira,0.0278363,Poor,Good,0
702011046,East Side,70800107,Ross,0.9523439,Good,Good,0
702011046,East Side,70800203,Ewyenper - Ilpeye - Irklancha,0.0476561,Poor,Good,0
702011047,Flynn (NT),70800102,Flynn,0.9746457,Good,Good,0
702011047,Flynn (NT),70800207,Yarrenyty-Arltere,0.0253543,Poor,Good,0
702011048,Larapinta,70800105,Larapinta,1,Good,Good,0
702011049,Mount Johns,70800106,Mount Johns,0.9918365,Good,Good,0
702011049,Mount Johns,70800205,Inarlenge - Mpwetyerre,0.0081635,Poor,Good,1
702011050,Petermann - Simpson,70900401,Apatula (Finke),0.0976863,Poor,Good,0
702011050,Petermann - Simpson,70900402,Apatula (Finke) Homelands - East,5.10E-06,Poor,Good,1
702011050,Petermann - Simpson,70900403,Apatula (Finke) Homelands - West,0.0368325,Poor,Good,0
702011050,Petermann - Simpson,70900801,Kaltukatjara (Docker River),0.1171203,Poor,Good,0
702011050,Petermann - Simpson,70900802,Kaltukatjara Outstations,0.099282,Poor,Good,0
702011050,Petermann - Simpson,70900901,Imanpa (Mount Ebenezer ),0.0634212,Poor,Good,0
702011050,Petermann - Simpson,70900902,Mutitjulu - Uluru,0.5856526,Poor,Good,0
702011051,Ross,70800103,Heavitree,0.6985132,Poor,Good,0
702011051,Ross,70800104,Ilparpa community,0.1562871,Poor,Good,0
702011051,Ross,70800108,Yirara College and Surrounds,0.0203751,Poor,Good,0
702011051,Ross,70800202,Anthepe - New Llparpa - Tyeweretye,0.098528,Poor,Good,0
702011051,Ross,70800205,Inarlenge - Mpwetyerre,0.0262966,Poor,Good,0
702011052,Sandover - Plenty,70900101,Amoonguna,0.0585079,Poor,Good,0
702011052,Sandover - Plenty,70900102,Santa Teresa (Ltyentye Purte),0.1540541,Poor,Good,0
702011052,Sandover - Plenty,70900103,South MacDonnell Ranges,0.2475692,Poor,Good,0
702011052,Sandover - Plenty,70900104,Titjikala,0.0500749,Poor,Good,0
702011052,Sandover - Plenty,70900201,Ampilatwatja and Outstations,0.1218673,Poor,Good,0
702011052,Sandover - Plenty,70900501,Atitjere,0.0521186,Poor,Good,0
702011052,Sandover - Plenty,70900502,Atitjere - Akarnenehe Outstations,0.0746205,Poor,Good,0
702011052,Sandover - Plenty,70900503,Engawala,0.0418998,Poor,Good,0
702011052,Sandover - Plenty,70901201,Atneltyey,0.0102214,Poor,Good,0
702011052,Sandover - Plenty,70901202,Illeuwurru - Inkawenyerre,0.0063919,Poor,Good,1
702011052,Sandover - Plenty,70901203,Irrultja,0.0114987,Poor,Good,0
702011052,Sandover - Plenty,70901204,Utopia - Arawerr - Arlparra,0.1124149,Poor,Good,0
702011052,Sandover - Plenty,70901402,Ingkerreke Outstations,0.0587609,Poor,Good,0
702011053,Tanami,70900601,Haasts Bluff and Outstations,0.0448321,Poor,Good,0
702011053,Tanami,70900602,Mount Liebig and Outstations,0.0885982,Poor,Good,0
