SA2_CODE_2021,SA2_NAME_2021,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG,,,,,,,,,,,
311011305,Beaudesert,PHN302,Brisbane South,0.9990429,Good,Good,0,,,,,,,,,,,
311021306,Beenleigh,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311021307,Eagleby,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311021308,Edens Landing - Holmview,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311021309,Mount Warren Park,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311021310,Wolffdene - Bahrs Scrub,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031311,Boronia Heights - Park Ridge,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031312,Browns Plains,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031313,Chambers Flat - Logan Reserve,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031314,Crestmead,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031315,Greenbank Military Camp,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031316,Hillcrest,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031317,Marsden,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031318,Munruben - Park Ridge South,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311031319,Regents Park - Heritage Park,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041322,Logan Village,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041567,Flagstone (East) - Riverbend,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041568,Flagstone (West) - New Beith,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041569,Greenbank - North Maclean,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041570,Jimboomba - Glenlogan,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311041571,Yarrabilba,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051323,Bethania - Waterford,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051324,Cornubia - Carbrook,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051325,Loganholme - Tanah Merah,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051326,Loganlea,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051327,Shailer Park,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311051328,Waterford West,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061329,Daisy Hill,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061330,Kingston (Qld),PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061331,Logan Central,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061332,Rochedale South - Priestdale,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061333,Slacks Creek,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061334,Springwood,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061335,Underwood,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
311061336,Woodridge,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
312011337,Bowen,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312011338,Broadsound - Nebo,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312011339,Clermont,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312011340,Collinsville,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312011341,Moranbah,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021342,Andergrove - Beaconsfield,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021343,East Mackay,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021344,Eimeo - Rural View,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021345,Eungella Hinterland,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021346,Mackay,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021347,Mackay Harbour,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021348,Mount Pleasant - Glenella,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021349,North Mackay,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021350,Ooralea - Bakers Creek,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021351,Pioneer Valley,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021352,Sarina,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021353,Seaforth - Calen,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021354,Shoal Point - Bucasia,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021355,Slade Point,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021356,South Mackay,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021357,Walkerston - Eton,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312021358,West Mackay,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312031359,Airlie - Whitsundays,,,0.0001947,Acceptable,Good,4,,,,,,,,,,,
312031359,Airlie - Whitsundays,PHN307,Northern Queensland,0.9998053,Good,Good,0,,,,,,,,,,,
312031360,Cape Conway,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
312031361,Proserpine,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
313011362,Beachmere - Sandstone Point,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313011363,Bribie Island,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021364,Burpengary - East,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021366,Caboolture - South,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021367,Elimbah,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021368,Morayfield - East,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021369,Wamuran,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021572,Caboolture - East,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313021573,Caboolture - West,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313031370,Kilcoy,PHN304,Darling Downs and West Moreton,0.1393338,Good,Good,0,,,,,,,,,,,
313031370,Kilcoy,PHN301,Brisbane North,0.8606662,Good,Good,0,,,,,,,,,,,
313031371,Woodford - D'Aguilar,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313041372,Burpengary,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313041373,Deception Bay,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313041374,Morayfield,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313041375,Narangba,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313041376,Upper Caboolture,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313051377,Clontarf,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313051378,Margate - Woody Point,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313051379,Redcliffe,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313051380,Rothwell - Kippa-Ring,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
313051574,Moreton Island,PHN302,Brisbane South,1,Good,Good,0,,,,,,,,,,,
313051575,Scarborough - Newport,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011382,Albany Creek,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011383,Cashmere,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011384,Dayboro,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011385,Eatons Hill,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011386,The Hills District,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314011387,Samford Valley,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314021389,Murrumba Downs - Griffin,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314021576,Dakabin,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314021577,Kallangur,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314021578,Mango Hill,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314021579,North Lakes,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314031391,Bray Park,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314031392,Lawnton,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314031393,Petrie,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
314031394,Strathpine - Brendale,PHN301,Brisbane North,1,Good,Good,0,,,,,,,,,,,
315011395,Aurukun,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315011396,Cape York,,,0.0005265,Acceptable,Good,4,,,,,,,,,,,
315011396,Cape York,PHN307,Northern Queensland,0.9994735,Good,Good,0,,,,,,,,,,,
315011397,Croydon - Etheridge,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315011398,Kowanyama - Pormpuraaw,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315011399,Northern Peninsula,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315011400,Tablelands,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315011401,Torres,,,0.0003427,Acceptable,Good,4,,,,,,,,,,,
315011401,Torres,PHN307,Northern Queensland,0.9996573,Good,Good,0,,,,,,,,,,,
315011402,Torres Strait Islands,,,0.0039573,Acceptable,Good,4,,,,,,,,,,,
315011402,Torres Strait Islands,PHN307,Northern Queensland,0.9960427,Good,Good,0,,,,,,,,,,,
315011403,Weipa,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
315021404,Carpentaria,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315021405,Mount Isa,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315021406,Mount Isa Surrounds,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315021407,Northern Highlands,PHN305,Western Queensland,0.2708924,Good,Good,0,,,,,,,,,,,
315021407,Northern Highlands,PHN307,Northern Queensland,0.7291076,Good,Good,0,,,,,,,,,,,
315031408,Barcaldine - Blackall,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315031409,Charleville,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315031410,Far Central West,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315031411,Far South West,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
315031412,Longreach,PHN305,Western Queensland,1,Good,Good,0,,,,,,,,,,,
316011413,Buderim - North,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316011414,Buderim - South,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316011415,Mountain Creek,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316011416,Sippy Downs,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021417,Aroona - Currimundi,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021418,Buddina - Minyama,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021419,Caloundra - Kings Beach,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021421,Golden Beach - Pelican Waters,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021422,Moffat Beach - Battery Hill,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021423,Parrearra - Warana,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021424,Wurtulla - Birtinya,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021580,Caloundra West - Baringa,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316021581,Meridan Plains - Little Mountain (North),PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316031425,Coolum Beach,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316031426,Marcoola - Mudjimba,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316031427,Maroochydore - Kuluin,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316031428,Mooloolaba - Alexandra Headland,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051434,Noosa Heads,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051435,Noosaville,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051437,Sunshine Beach,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051438,Tewantin,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051543,Peregian Beach - Marcus Beach,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316051544,Peregian Springs,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061439,Beerwah,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061440,Caloundra Hinterland,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061441,Glass House Mountains,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061442,Landsborough,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061443,Maroochy Hinterland,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316061444,Palmwoods,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316071545,Bli Bli,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316071546,Diddillibah - Rosemount,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316071547,Eumundi - Yandina,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316071548,Nambour,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
316081549,Noosa Hinterland,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
317011445,Cambooya - Wyreema,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011446,Darling Heights,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011447,Drayton - Harristown,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011448,Gatton,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011449,Gowrie (Qld),PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011450,Highfields,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011451,Lockyer Valley - West,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011452,Middle Ridge,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011453,Newtown (Qld),PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011454,North Toowoomba - Harlaxton,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011455,Rangeville,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011456,Toowoomba - Central,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011457,Toowoomba - East,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011458,Toowoomba - West,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
317011459,Wilsonton,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
318011460,Ayr,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011461,Burdekin,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011462,Charters Towers,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011463,Dalrymple,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011464,Ingham,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011465,Ingham Surrounds,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318011466,Palm Island,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021467,Aitkenvale,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021468,Annandale (Qld),PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021469,Belgian Gardens - Pallarenda,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021470,Bohle Plains,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021471,Condon - Rasmussen,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021472,Cranbrook,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021474,Douglas,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021475,Garbutt - West End,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021476,Gulliver - Currajong - Vincent,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021477,Heatley,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021478,Hermit Park - Rosslea,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021479,Hyde Park - Pimlico,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021480,Kelso,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021481,Kirwan - East,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021482,Kirwan - West,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021483,Magnetic Island,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021484,Mount Louisa,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021485,Mundingburra,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021486,Northern Beaches,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021487,Oonoonba,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021488,South Townsville - Railway Estate,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021489,Townsville - South,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021490,Townsville City - North Ward,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021491,Wulguru - Roseneath,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021582,Burdell - Mount Low,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
318021583,Deeragun - Jensen,PHN307,Northern Queensland,1,Good,Good,0,,,,,,,,,,,
319011492,Ashfield - Kepnock,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011493,Bargara - Burnett Heads,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011494,Branyan - Kensington,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011495,Bundaberg,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011496,Bundaberg East - Kalkie,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011497,Bundaberg North - Gooburrum,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011498,Bundaberg Surrounds - North,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011499,Bundaberg Surrounds - South,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011500,Millbank - Avoca,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011501,Svensson Heights - Norville,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319011502,Walkervale - Avenell Heights,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319021503,Gayndah - Mundubbera,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319021504,Gin Gin,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319021505,Kingaroy,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
319021506,Kingaroy Surrounds - North,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",0.0010485,Good,Good,1,,,,,,,,,,,
319021506,Kingaroy Surrounds - North,PHN304,Darling Downs and West Moreton,0.9989515,Good,Good,0,,,,,,,,,,,
319021507,Kingaroy Surrounds - South,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
319021508,Monto - Eidsvold,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319021509,Nanango,PHN304,Darling Downs and West Moreton,1,Good,Good,0,,,,,,,,,,,
319021510,North Burnett,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319031511,Cooloola,,,0.0025564,Acceptable,Good,4,,,,,,,,,,,
319031511,Cooloola,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",0.9974436,Good,Good,0,,,,,,,,,,,
319031512,Gympie - North,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319031513,Gympie - South,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319031514,Gympie Surrounds,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319031515,Kilkivan,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041516,Booral - River Heads,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041517,Craignish - Dundowran Beach,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041518,Pialba - Eli Waters,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041519,Point Vernon,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041520,Torquay - Scarness - Kawungan,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319041521,Urangan - Wondunna,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319051522,Burrum - Fraser,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319051523,Granville,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319051524,Maryborough (Qld),PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319051525,Maryborough Surrounds - South,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
319051526,Tinana,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",1,Good,Good,0,,,,,,,,,,,
397979799,Migratory - Offshore - Shipping (Qld),,,,NA,Good,4,,,,,,,,,,805264,https://linked.data.gov.au/dataset/asgsed3/SA2/299999499
399999499,No usual address (Qld),,,,NA,Good,4,,,,,,,,,,805266,https://linked.data.gov.au/dataset/asgsed3/SA2/397979799
401011001,Adelaide,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401011002,North Adelaide,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401021003,Adelaide Hills,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021004,Aldgate - Stirling,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021005,Hahndorf - Echunga,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021006,Lobethal - Woodside,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021007,Mount Barker,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021008,Mount Barker Surrounds,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021009,Nairne,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401021010,Uraidla - Summertown,PHN402,Country SA,1,Good,Good,0,,,,,,,,,,,
401031011,Burnside - Wattle Park,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401031012,Beaumont - Glen Osmond,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401031013,Toorak Gardens,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401041014,Athelstone,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401041015,Paradise - Newton,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401041016,Rostrevor - Magill,PHN402,Country SA,0.0155029,Good,Good,0,,,,,,,,,,,
401041016,Rostrevor - Magill,PHN401,Adelaide,0.9844971,Good,Good,0,,,,,,,,,,,
401051017,Norwood (SA),PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401051018,Payneham - Felixstow,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
401051019,St Peters - Marden,PHN401,Adelaide,1,Good,Good,0,,,,,,,,,,,
