SA2_CODE_2021,SA2_NAME_2021,ADD_CODE_2021,ADD_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
604011077,Burnie - Wivenhoe,D13,Tasmania,1,Good,Good,0
604011078,Parklands - Camdale,D13,Tasmania,1,Good,Good,0
604011079,Penguin - Sulphur Creek,D13,Tasmania,1,Good,Good,0
604011080,Romaine - Havenview,D13,Tasmania,1,Good,Good,0
604011081,Somerset,D13,Tasmania,1,Good,Good,0
604011082,Ulverstone,D13,Tasmania,1,Good,Good,0
604011083,West Ulverstone,D13,Tasmania,1,Good,Good,0
604011084,Wynyard,D13,Tasmania,1,Good,Good,0
604021085,Devonport,D13,Tasmania,1,Good,Good,0
604021086,East Devonport,D13,Tasmania,1,Good,Good,0
604021087,Latrobe,D13,Tasmania,1,Good,Good,0
604021088,Miandetta - Don,D13,Tasmania,1,Good,Good,0
604021089,Port Sorell,D13,Tasmania,1,Good,Good,0
604021090,Quoiba - Spreyton,D13,Tasmania,1,Good,Good,0
604021091,Sheffield - Railton,D13,Tasmania,1,Good,Good,0
604021092,Turners Beach - Forth,D13,Tasmania,1,Good,Good,0
604031093,King Island,D13,Tasmania,1,Good,Good,0
604031094,North West,D13,Tasmania,1,Good,Good,0
604031095,Smithton,D13,Tasmania,1,Good,Good,0
604031096,Waratah,D13,Tasmania,1,Good,Good,0
604031097,West Coast (Tas.),D13,Tasmania,1,Good,Good,0
604031098,Wilderness - West,D13,Tasmania,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),D97,Migratory - Offshore - Shipping (Aust.),1,Good,Good,0
699999499,No usual address (Tas.),D94,No usual address (Aust.),1,Good,Good,0
701011001,Darwin Airport,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011002,Darwin City,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011003,East Point,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011004,Fannie Bay - The Gardens,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011005,Larrakeyah,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011006,Ludmilla - The Narrows,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011007,Parap,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011008,Stuart Park,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021010,Alawa,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021011,Anula,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021012,Berrimah,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021013,Brinkin - Nakara,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021014,Buffalo Creek,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021015,Charles Darwin,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021016,Coconut Grove,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021017,East Arm,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021018,Jingili,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021019,Karama,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021020,Leanyer,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021021,Lyons (NT),D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021022,Malak - Marrara,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021023,Millner,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021024,Moil,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021025,Nightcliff,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021026,Rapid Creek,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021027,Tiwi,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021028,Wagaman,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021029,Wanguri,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701021030,Wulagi,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701031031,Howard Springs,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701031032,Humpty Doo,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701031033,Koolpinyah,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701031034,Virginia,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701031035,Weddell,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041036,Bakewell,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041037,Driver,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041038,Durack - Marlow Lagoon,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041039,Gray,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041040,Moulden,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041041,Palmerston - North,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041042,Palmerston - South,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041043,Rosebery - Bellamack,D12,Tanami-Timor Sea Coast,1,Good,Good,0
701041044,Woodroffe,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702011045,Charles,D02,Lake Eyre Basin,1,Acceptable,Good,0
702011046,East Side,D02,Lake Eyre Basin,1,Acceptable,Good,0
702011047,Flynn (NT),D02,Lake Eyre Basin,1,Acceptable,Good,0
702011048,Larapinta,D02,Lake Eyre Basin,1,Acceptable,Good,0
702011049,Mount Johns,D02,Lake Eyre Basin,1,Acceptable,Good,0
702011050,Petermann - Simpson,D11,South Western Plateau,0.1513906,Good,Good,0
702011050,Petermann - Simpson,D02,Lake Eyre Basin,0.291581,Acceptable,Good,0
702011050,Petermann - Simpson,D12,Tanami-Timor Sea Coast,0.5570284,Good,Good,0
702011051,Ross,D02,Lake Eyre Basin,1,Acceptable,Good,0
702011052,Sandover - Plenty,D12,Tanami-Timor Sea Coast,0.0651527,Good,Good,0
702011052,Sandover - Plenty,D02,Lake Eyre Basin,0.9348473,Acceptable,Good,0
702011053,Tanami,D02,Lake Eyre Basin,0.3677945,Acceptable,Good,0
702011053,Tanami,D12,Tanami-Timor Sea Coast,0.6322055,Good,Good,0
702011054,Yuendumu - Anmatjere,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702021055,Barkly,D01,Carpentaria Coast,0.0257119,Good,Good,0
702021055,Barkly,D02,Lake Eyre Basin,0.2575431,Acceptable,Good,0
702021055,Barkly,D12,Tanami-Timor Sea Coast,0.716745,Good,Good,0
702021056,Tennant Creek,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702031057,Alligator,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702031058,Daly,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702031059,Thamarrurr,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702031060,Tiwi Islands,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702031061,West Arnhem,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702041062,Anindilyakwa,D01,Carpentaria Coast,1,Good,Good,0
702041063,East Arnhem,D01,Carpentaria Coast,0.3257442,Good,Good,0
702041063,East Arnhem,D12,Tanami-Timor Sea Coast,0.6742558,Good,Good,0
702041064,Nhulunbuy,D01,Carpentaria Coast,1,Good,Good,0
702051065,Elsey,D12,Tanami-Timor Sea Coast,0.1205617,Good,Good,0
702051065,Elsey,D01,Carpentaria Coast,0.8794383,Good,Good,0
702051066,Gulf,D01,Carpentaria Coast,1,Good,Good,0
702051067,Katherine,D12,Tanami-Timor Sea Coast,1,Good,Good,0
702051068,Victoria River,D12,Tanami-Timor Sea Coast,1,Good,Good,0
797979799,Migratory - Offshore - Shipping (NT),D97,Migratory - Offshore - Shipping (Aust.),1,Good,Good,0
799999499,No usual address (NT),D94,No usual address (Aust.),1,Good,Good,0
801011001,Aranda,D03,Murray-Darling Basin,1,Good,Good,0
801011002,Belconnen,D03,Murray-Darling Basin,1,Good,Good,0
801011003,Bruce,D03,Murray-Darling Basin,1,Good,Good,0
801011004,Charnwood,D03,Murray-Darling Basin,1,Good,Good,0
801011005,Cook,D03,Murray-Darling Basin,1,Good,Good,0
801011006,Dunlop,D03,Murray-Darling Basin,1,Good,Good,0
801011007,Evatt,D03,Murray-Darling Basin,1,Good,Good,0
801011008,Florey,D03,Murray-Darling Basin,1,Good,Good,0
801011009,Flynn (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801011010,Fraser,D03,Murray-Darling Basin,1,Good,Good,0
801011011,Giralang,D03,Murray-Darling Basin,1,Good,Good,0
801011012,Gooromon,D03,Murray-Darling Basin,1,Good,Good,0
801011013,Hawker,D03,Murray-Darling Basin,1,Good,Good,0
801011014,Higgins,D03,Murray-Darling Basin,1,Good,Good,0
801011015,Holt,D03,Murray-Darling Basin,1,Good,Good,0
801011016,Kaleen,D03,Murray-Darling Basin,1,Good,Good,0
801011017,Latham,D03,Murray-Darling Basin,1,Good,Good,0
801011018,Lawson,D03,Murray-Darling Basin,1,Good,Good,0
801011019,Macgregor (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801011020,Macquarie,D03,Murray-Darling Basin,1,Good,Good,0
801011021,McKellar,D03,Murray-Darling Basin,1,Good,Good,0
801011022,Melba,D03,Murray-Darling Basin,1,Good,Good,0
801011023,Page,D03,Murray-Darling Basin,1,Good,Good,0
801011024,Scullin,D03,Murray-Darling Basin,1,Good,Good,0
801011025,Spence,D03,Murray-Darling Basin,1,Good,Good,0
801011026,Weetangera,D03,Murray-Darling Basin,1,Good,Good,0
801011111,Molonglo Corridor,D03,Murray-Darling Basin,1,Good,Good,0
801011142,Macnamara,D03,Murray-Darling Basin,1,Good,Good,0
801011143,Strathnairn,D03,Murray-Darling Basin,1,Good,Good,0
801011144,West Belconnen,D03,Murray-Darling Basin,1,Good,Good,0
801031031,Hume,D03,Murray-Darling Basin,1,Good,Good,0
801031032,Kowen,D03,Murray-Darling Basin,1,Good,Good,0
801031113,Canberra East,D03,Murray-Darling Basin,1,Good,Good,0
801031114,Canberra Airport,D03,Murray-Darling Basin,1,Good,Good,0
801031115,Majura,D03,Murray-Darling Basin,1,Good,Good,0
801041034,Amaroo,D03,Murray-Darling Basin,1,Good,Good,0
801041035,Bonner,D03,Murray-Darling Basin,1,Good,Good,0
801041036,Casey,D03,Murray-Darling Basin,1,Good,Good,0
801041037,Crace,D03,Murray-Darling Basin,1,Good,Good,0
801041038,Forde,D03,Murray-Darling Basin,1,Good,Good,0
801041039,Franklin,D03,Murray-Darling Basin,1,Good,Good,0
801041040,Gungahlin,D03,Murray-Darling Basin,1,Good,Good,0
801041043,Hall,D03,Murray-Darling Basin,1,Good,Good,0
801041044,Harrison,D03,Murray-Darling Basin,1,Good,Good,0
801041045,Mitchell,D03,Murray-Darling Basin,1,Good,Good,0
801041046,Ngunnawal,D03,Murray-Darling Basin,1,Good,Good,0
801041047,Nicholls,D03,Murray-Darling Basin,1,Good,Good,0
801041048,Palmerston,D03,Murray-Darling Basin,1,Good,Good,0
801041116,Gungahlin - East,D03,Murray-Darling Basin,1,Good,Good,0
801041117,Gungahlin - West,D03,Murray-Darling Basin,1,Good,Good,0
801041118,Jacka,D03,Murray-Darling Basin,1,Good,Good,0
801041119,Kenny,D03,Murray-Darling Basin,1,Good,Good,0
801041120,Moncrieff,D03,Murray-Darling Basin,1,Good,Good,0
801041121,Taylor,D03,Murray-Darling Basin,1,Good,Good,0
801041122,Throsby,D03,Murray-Darling Basin,1,Good,Good,0
801051049,Acton,D03,Murray-Darling Basin,1,Good,Good,0
801051050,Ainslie,D03,Murray-Darling Basin,1,Good,Good,0
801051051,Braddon,D03,Murray-Darling Basin,1,Good,Good,0
801051053,Civic,D03,Murray-Darling Basin,1,Good,Good,0
801051054,Dickson,D03,Murray-Darling Basin,1,Good,Good,0
801051055,Downer,D03,Murray-Darling Basin,1,Good,Good,0
801051056,Hackett,D03,Murray-Darling Basin,1,Good,Good,0
801051057,Lyneham,D03,Murray-Darling Basin,1,Good,Good,0
801051058,O'Connor (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801051060,Turner,D03,Murray-Darling Basin,1,Good,Good,0
801051061,Watson,D03,Murray-Darling Basin,1,Good,Good,0
801051123,Black Mountain,D03,Murray-Darling Basin,1,Good,Good,0
801051124,Campbell,D03,Murray-Darling Basin,1,Good,Good,0
801051125,Duntroon,D03,Murray-Darling Basin,1,Good,Good,0
801051126,Parkes (ACT) - North,D03,Murray-Darling Basin,1,Good,Good,0
801051127,Reid,D03,Murray-Darling Basin,1,Good,Good,0
801051128,Russell,D03,Murray-Darling Basin,1,Good,Good,0
801061062,Deakin,D03,Murray-Darling Basin,1,Good,Good,0
801061063,Forrest,D03,Murray-Darling Basin,1,Good,Good,0
801061064,Griffith (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801061066,Lake Burley Griffin,D03,Murray-Darling Basin,1,Good,Good,0
801061067,Narrabundah,D03,Murray-Darling Basin,1,Good,Good,0
801061068,Parkes (ACT) - South,D03,Murray-Darling Basin,1,Good,Good,0
801061069,Red Hill (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801061070,Yarralumla,D03,Murray-Darling Basin,1,Good,Good,0
801061129,Barton,D03,Murray-Darling Basin,1,Good,Good,0
801061130,Fyshwick,D03,Murray-Darling Basin,1,Good,Good,0
801061131,Kingston (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801071071,Banks,D03,Murray-Darling Basin,1,Good,Good,0
801071072,Bonython,D03,Murray-Darling Basin,1,Good,Good,0
801071073,Calwell,D03,Murray-Darling Basin,1,Good,Good,0
801071074,Chisholm,D03,Murray-Darling Basin,1,Good,Good,0
801071075,Conder,D03,Murray-Darling Basin,1,Good,Good,0
801071076,Fadden,D03,Murray-Darling Basin,1,Good,Good,0
801071077,Gilmore,D03,Murray-Darling Basin,1,Good,Good,0
801071078,Gordon (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801071079,Gowrie (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801071080,Greenway,D03,Murray-Darling Basin,1,Good,Good,0
801071081,Isabella Plains,D03,Murray-Darling Basin,1,Good,Good,0
801071082,Kambah,D03,Murray-Darling Basin,1,Good,Good,0
801071083,Macarthur,D03,Murray-Darling Basin,1,Good,Good,0
801071084,Monash,D03,Murray-Darling Basin,1,Good,Good,0
801071085,Mount Taylor,D03,Murray-Darling Basin,1,Good,Good,0
801071086,Oxley (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801071087,Richardson,D03,Murray-Darling Basin,1,Good,Good,0
801071088,Theodore,D03,Murray-Darling Basin,1,Good,Good,0
801071089,Tuggeranong,D03,Murray-Darling Basin,1,Good,Good,0
801071090,Wanniassa,D03,Murray-Darling Basin,1,Good,Good,0
801071132,Tuggeranong - West,D03,Murray-Darling Basin,1,Good,Good,0
801081091,Chapman,D03,Murray-Darling Basin,1,Good,Good,0
801081092,Duffy,D03,Murray-Darling Basin,1,Good,Good,0
801081093,Fisher,D03,Murray-Darling Basin,1,Good,Good,0
801081094,Holder,D03,Murray-Darling Basin,1,Good,Good,0
801081095,Rivett,D03,Murray-Darling Basin,1,Good,Good,0
801081096,Stirling,D03,Murray-Darling Basin,1,Good,Good,0
801081097,Waramanga,D03,Murray-Darling Basin,1,Good,Good,0
801081098,Weston,D03,Murray-Darling Basin,1,Good,Good,0
801081133,Scrivener,D03,Murray-Darling Basin,1,Good,Good,0
801091099,Chifley,D03,Murray-Darling Basin,1,Good,Good,0
801091100,Curtin,D03,Murray-Darling Basin,1,Good,Good,0
801091101,Farrer,D03,Murray-Darling Basin,1,Good,Good,0
801091102,Garran,D03,Murray-Darling Basin,1,Good,Good,0
801091103,Hughes,D03,Murray-Darling Basin,1,Good,Good,0
801091104,Isaacs,D03,Murray-Darling Basin,1,Good,Good,0
801091105,Lyons (ACT),D03,Murray-Darling Basin,1,Good,Good,0
801091106,Mawson,D03,Murray-Darling Basin,1,Good,Good,0
801091107,O'Malley,D03,Murray-Darling Basin,1,Good,Good,0
801091108,Pearce,D03,Murray-Darling Basin,1,Good,Good,0
801091109,Phillip,D03,Murray-Darling Basin,1,Good,Good,0
801091110,Torrens,D03,Murray-Darling Basin,1,Good,Good,0
801101134,Arboretum,D03,Murray-Darling Basin,1,Good,Good,0
801101135,Coombs,D03,Murray-Darling Basin,1,Good,Good,0
801101136,Denman Prospect,D03,Murray-Darling Basin,1,Good,Good,0
801101137,Molonglo,D03,Murray-Darling Basin,1,Good,Good,0
801101139,Wright,D03,Murray-Darling Basin,1,Good,Good,0
801101145,Molonglo - East,D03,Murray-Darling Basin,1,Good,Good,0
801101146,Whitlam,D03,Murray-Darling Basin,1,Good,Good,0
801111140,ACT - South West,D03,Murray-Darling Basin,1,Good,Good,0
801111141,Namadgi,D03,Murray-Darling Basin,1,Good,Good,0
897979799,Migratory - Offshore - Shipping (ACT),D97,Migratory - Offshore - Shipping (Aust.),1,Good,Good,0
899999499,No usual address (ACT),D94,No usual address (Aust.),1,Good,Good,0
901011001,Christmas Island,D91,Unclassified (Aust.),1,Good,Good,0
901021002,Cocos (Keeling) Islands,D91,Unclassified (Aust.),1,Good,Good,0
901031003,Jervis Bay,D08,South East Coast (NSW),1,Good,Good,0
901041004,Norfolk Island,D91,Unclassified (Aust.),1,Good,Good,0
997979799,Migratory - Offshore - Shipping (OT),D97,Migratory - Offshore - Shipping (Aust.),1,Good,Good,0
999999499,No usual address (OT),D94,No usual address (Aust.),1,Good,Good,0
ZZZZZZZZZ,Outside Australia,DZZ,Outside Australia,1,Good,Good,0
