SA2_MAINCODE_2016,SA2_NAME_2016,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
311031319,Regents Park - Heritage Park,30001,Algester,0.2813223,Poor,Acceptable,0
311031319,Regents Park - Heritage Park,30044,Logan,0.0638638,Poor,Acceptable,0
311041320,Greenbank,30044,Logan,0.2665255,Poor,Acceptable,0
311041320,Greenbank,30039,Jordan,0.7334745,Acceptable,Acceptable,0
311041321,Jimboomba,30075,Scenic Rim,0.2805309,Acceptable,Acceptable,0
311041321,Jimboomba,30044,Logan,0.5094524,Poor,Acceptable,0
311041321,Jimboomba,30039,Jordan,0.2100168,Acceptable,Acceptable,0
311041322,Logan Village,30044,Logan,1,Poor,Acceptable,0
311051323,Bethania - Waterford,30091,Waterford,0.5830741,Acceptable,Acceptable,0
311051323,Bethania - Waterford,30046,Macalister,0.4169259,Good,Acceptable,0
311051324,Cornubia - Carbrook,30046,Macalister,1,Good,Acceptable,0
311051325,Loganholme - Tanah Merah,30046,Macalister,0.0963776,Good,Acceptable,0
311051325,Loganholme - Tanah Merah,30091,Waterford,0.9036224,Acceptable,Acceptable,0
311051326,Loganlea,30091,Waterford,1,Acceptable,Acceptable,0
311051327,Shailer Park,30079,Springwood,1,Good,Acceptable,0
311051328,Waterford West,30091,Waterford,1,Acceptable,Acceptable,0
311061329,Daisy Hill,30079,Springwood,1,Good,Acceptable,0
311061330,Kingston (Qld.),30091,Waterford,0.1605709,Acceptable,Acceptable,0
311061330,Kingston (Qld.),30093,Woodridge,0.8394291,Acceptable,Acceptable,0
311061331,Logan Central,30093,Woodridge,1,Acceptable,Acceptable,0
311061332,Rochedale South - Priestdale,30079,Springwood,1,Good,Acceptable,0
311061333,Slacks Creek,30091,Waterford,1,Acceptable,Acceptable,0
311061334,Springwood,30079,Springwood,1,Good,Acceptable,0
311061335,Underwood,30091,Waterford,1,Acceptable,Acceptable,0
311061336,Woodridge,30093,Woodridge,1,Acceptable,Acceptable,0
312011337,Bowen,30011,Burdekin,1,Good,Acceptable,0
312011338,Broadsound - Nebo,30011,Burdekin,0.8702955,Good,Acceptable,0
312011338,Broadsound - Nebo,30031,Gregory,0.0080075,Good,Acceptable,1
312011338,Broadsound - Nebo,30055,Mirani,0.121697,Good,Acceptable,0
312011339,Clermont,30011,Burdekin,1,Good,Acceptable,0
312011340,Collinsville,30011,Burdekin,1,Good,Acceptable,0
312011341,Moranbah,30011,Burdekin,1,Good,Acceptable,0
312021342,Andergrove - Beaconsfield,30092,Whitsunday,0.0323674,Good,Acceptable,0
312021342,Andergrove - Beaconsfield,30047,Mackay,0.9676326,Good,Acceptable,0
312021343,East Mackay,30047,Mackay,1,Good,Acceptable,0
312021344,Eimeo - Rural View,30092,Whitsunday,1,Good,Acceptable,0
312021345,Eungella Hinterland,30055,Mirani,0.7990742,Good,Acceptable,0
312021345,Eungella Hinterland,30011,Burdekin,0.2009258,Good,Acceptable,0
312021346,Mackay,30047,Mackay,1,Good,Acceptable,0
312021347,Mackay Harbour,30047,Mackay,1,Good,Acceptable,0
312021348,Mount Pleasant - Glenella,30092,Whitsunday,0.16798,Good,Acceptable,0
312021348,Mount Pleasant - Glenella,30047,Mackay,0.83202,Good,Acceptable,0
312021349,North Mackay,30047,Mackay,1,Good,Acceptable,0
312021350,Ooralea - Bakers Creek,30055,Mirani,0.9828908,Good,Acceptable,0
312021350,Ooralea - Bakers Creek,30047,Mackay,0.0171092,Good,Acceptable,0
312021351,Pioneer Valley,30055,Mirani,1,Good,Acceptable,0
312021352,Sarina,30055,Mirani,1,Good,Acceptable,0
312021353,Seaforth - Calen,30092,Whitsunday,1,Good,Acceptable,0
312021354,Shoal Point - Bucasia,30092,Whitsunday,1,Good,Acceptable,0
312021355,Slade Point,30047,Mackay,1,Good,Acceptable,0
312021356,South Mackay,30047,Mackay,1,Good,Acceptable,0
312021357,Walkerston - Eton,30055,Mirani,1,Good,Acceptable,0
312021358,West Mackay,30047,Mackay,1,Good,Acceptable,0
312031359,Airlie - Whitsundays,30092,Whitsunday,1,Good,Acceptable,0
312031360,Cape Conway,30092,Whitsunday,1,Good,Acceptable,0
312031361,Proserpine,30092,Whitsunday,1,Good,Acceptable,0
313011362,Beachmere - Sandstone Point,30070,Pumicestone,1,Acceptable,Acceptable,0
313011363,Bribie Island,30070,Pumicestone,1,Acceptable,Acceptable,0
313021364,Burpengary - East,30003,Bancroft,1,Acceptable,Acceptable,0
313021365,Caboolture,30070,Pumicestone,0.3848238,Acceptable,Acceptable,0
313021365,Caboolture,30057,Morayfield,0.5772445,Acceptable,Acceptable,0
313021365,Caboolture,30029,Glass House,0.0379317,Poor,Acceptable,0
313021366,Caboolture - South,30057,Morayfield,0.9553096,Acceptable,Acceptable,0
313021366,Caboolture - South,30029,Glass House,0.0446904,Poor,Acceptable,0
313021367,Elimbah,30070,Pumicestone,0.4698442,Acceptable,Acceptable,0
313021367,Elimbah,30029,Glass House,0.5301558,Poor,Acceptable,0
313021368,Morayfield - East,30057,Morayfield,1,Acceptable,Acceptable,0
313021369,Wamuran,30057,Morayfield,0.0313324,Acceptable,Acceptable,0
313021369,Wamuran,30029,Glass House,0.9686676,Poor,Acceptable,0
313031370,Kilcoy,30063,Nanango,1,Good,Acceptable,0
313031371,Woodford - D'Aguilar,30029,Glass House,1,Poor,Acceptable,0
313041372,Burpengary,30057,Morayfield,0.2280472,Acceptable,Acceptable,0
313041372,Burpengary,30042,Kurwongbah,0.7719528,Acceptable,Acceptable,0
313041373,Deception Bay,30003,Bancroft,1,Acceptable,Acceptable,0
313041374,Morayfield,30057,Morayfield,1,Acceptable,Acceptable,0
313041375,Narangba,30042,Kurwongbah,1,Acceptable,Acceptable,0
313041376,Upper Caboolture,30057,Morayfield,0.1520133,Acceptable,Acceptable,0
313041376,Upper Caboolture,30029,Glass House,0.8479867,Poor,Acceptable,0
313051377,Clontarf,30071,Redcliffe,1,Good,Acceptable,0
313051378,Margate - Woody Point,30071,Redcliffe,1,Good,Acceptable,0
313051379,Redcliffe,30071,Redcliffe,1,Good,Acceptable,0
313051380,Rothwell - Kippa-Ring,30003,Bancroft,0.1751233,Acceptable,Acceptable,0
313051380,Rothwell - Kippa-Ring,30071,Redcliffe,0.4116652,Good,Acceptable,0
313051380,Rothwell - Kippa-Ring,30062,Murrumba,0.4132115,Acceptable,Acceptable,0
313051542,Scarborough - Newport - Moreton Island,30071,Redcliffe,1,Good,Acceptable,0
314011382,Albany Creek,30002,Aspley,0.0171088,Acceptable,Acceptable,0
314011382,Albany Creek,30025,Everton,0.9828912,Acceptable,Acceptable,0
314011383,Cashmere,30025,Everton,0.0358002,Acceptable,Acceptable,0
314011383,Cashmere,30042,Kurwongbah,0.1313132,Acceptable,Acceptable,0
314011383,Cashmere,30069,Pine Rivers,0.8328866,Acceptable,Acceptable,0
314011384,Dayboro,30029,Glass House,0.1098383,Poor,Acceptable,0
314011384,Dayboro,30042,Kurwongbah,0.25714,Acceptable,Acceptable,0
314011384,Dayboro,30069,Pine Rivers,0.6330217,Acceptable,Acceptable,0
314011385,Eatons Hill,30025,Everton,1,Acceptable,Acceptable,0
314011386,The Hills District,30025,Everton,0.3673934,Acceptable,Acceptable,0
314011386,The Hills District,30026,Ferny Grove,0.6326066,Poor,Acceptable,0
314011387,Samford Valley,30069,Pine Rivers,1,Acceptable,Acceptable,0
314021388,Dakabin - Kallangur,30062,Murrumba,1,Acceptable,Acceptable,0
314021389,Murrumba Downs - Griffin,30062,Murrumba,1,Acceptable,Acceptable,0
314021390,North Lakes - Mango Hill,30062,Murrumba,0.1950392,Acceptable,Acceptable,0
314021390,North Lakes - Mango Hill,30003,Bancroft,0.8049608,Acceptable,Acceptable,0
314031391,Bray Park,30069,Pine Rivers,0.706984,Acceptable,Acceptable,0
314031391,Bray Park,30042,Kurwongbah,0.293016,Acceptable,Acceptable,0
314031392,Lawnton,30042,Kurwongbah,0.9403154,Acceptable,Acceptable,0
314031392,Lawnton,30069,Pine Rivers,0.0596846,Acceptable,Acceptable,0
314031393,Petrie,30042,Kurwongbah,1,Acceptable,Acceptable,0
314031394,Strathpine - Brendale,30025,Everton,0.0441945,Acceptable,Acceptable,0
314031394,Strathpine - Brendale,30069,Pine Rivers,0.9558055,Acceptable,Acceptable,0
315011395,Aurukun,30021,Cook,1,Good,Acceptable,0
315011396,Cape York,30021,Cook,1,Good,Acceptable,0
315011397,Croydon - Etheridge,30089,Traeger,1,Good,Acceptable,0
315011398,Kowanyama - Pormpuraaw,30021,Cook,1,Good,Acceptable,0
315011399,Northern Peninsula,30021,Cook,1,Good,Acceptable,0
315011400,Tablelands,30021,Cook,0.666226,Good,Acceptable,0
315011400,Tablelands,30034,Hill,0.333774,Good,Acceptable,0
315011401,Torres,30021,Cook,1,Good,Acceptable,0
315011402,Torres Strait Islands,30021,Cook,1,Good,Acceptable,0
315011403,Weipa,30021,Cook,1,Good,Acceptable,0
315021404,Carpentaria,30089,Traeger,0.998357,Good,Acceptable,0
315021404,Carpentaria,30021,Cook,0.001643,Good,Acceptable,1
315021405,Mount Isa,30089,Traeger,1,Good,Acceptable,0
315021406,Mount Isa Region,30089,Traeger,1,Good,Acceptable,0
315021407,Northern Highlands,30089,Traeger,1,Good,Acceptable,0
315031408,Barcaldine - Blackall,30031,Gregory,1,Good,Acceptable,0
315031409,Charleville,30090,Warrego,1,Good,Acceptable,0
315031410,Far Central West,30031,Gregory,1,Good,Acceptable,0
315031411,Far South West,30090,Warrego,1,Good,Acceptable,0
315031412,Longreach,30031,Gregory,1,Good,Acceptable,0
316011413,Buderim - North,30007,Buderim,0.6225486,Good,Acceptable,0
316011413,Buderim - North,30065,Ninderry,0.3774514,Poor,Acceptable,0
316011414,Buderim - South,30007,Buderim,0.9823829,Good,Acceptable,0
316011414,Buderim - South,30064,Nicklin,0.0176171,Acceptable,Acceptable,0
316011415,Mountain Creek,30007,Buderim,1,Good,Acceptable,0
316011416,Sippy Downs,30007,Buderim,1,Good,Acceptable,0
316021417,Aroona - Currimundi,30040,Kawana,1,Acceptable,Acceptable,0
316021418,Buddina - Minyama,30040,Kawana,1,Acceptable,Acceptable,0
316021419,Caloundra - Kings Beach,30016,Caloundra,1,Acceptable,Acceptable,0
316021420,Caloundra - West,30040,Kawana,0.6328195,Acceptable,Acceptable,0
316021420,Caloundra - West,30016,Caloundra,0.3671805,Acceptable,Acceptable,0
316021421,Golden Beach - Pelican Waters,30016,Caloundra,1,Acceptable,Acceptable,0
316021422,Moffat Beach - Battery Hill,30016,Caloundra,0.9999987,Acceptable,Acceptable,0
316021422,Moffat Beach - Battery Hill,30040,Kawana,0.0000013,Acceptable,Acceptable,1
316021423,Parrearra - Warana,30040,Kawana,1,Acceptable,Acceptable,0
316021424,Wurtulla - Birtinya,30040,Kawana,1,Acceptable,Acceptable,0
316031425,Coolum Beach,30065,Ninderry,0.5683743,Poor,Acceptable,0
316031425,Coolum Beach,30050,Maroochydore,0.4316257,Acceptable,Acceptable,0
316031426,Marcoola - Mudjimba,30065,Ninderry,0.0243299,Poor,Acceptable,0
316031426,Marcoola - Mudjimba,30050,Maroochydore,0.9756701,Acceptable,Acceptable,0
316031427,Maroochydore - Kuluin,30050,Maroochydore,0.8413039,Acceptable,Acceptable,0
316031427,Maroochydore - Kuluin,30065,Ninderry,0.1586961,Poor,Acceptable,0
316031428,Mooloolaba - Alexandra Headland,30050,Maroochydore,1,Acceptable,Acceptable,0
316051434,Noosa Heads,30066,Noosa,1,Acceptable,Acceptable,0
316051435,Noosaville,30066,Noosa,1,Acceptable,Acceptable,0
316051437,Sunshine Beach,30066,Noosa,1,Acceptable,Acceptable,0
316051438,Tewantin,30066,Noosa,1,Acceptable,Acceptable,0
316051543,Peregian Beach - Marcus Beach,30066,Noosa,1,Acceptable,Acceptable,0
316051544,Peregian Springs,30065,Ninderry,1,Poor,Acceptable,0
316061439,Beerwah,30016,Caloundra,0.5738749,Acceptable,Acceptable,0
316061439,Beerwah,30029,Glass House,0.4261251,Poor,Acceptable,0
316061440,Caloundra Hinterland,30029,Glass House,1,Poor,Acceptable,0
316061441,Glass House Mountains,30029,Glass House,1,Poor,Acceptable,0
316061442,Landsborough,30007,Buderim,0.0269585,Good,Acceptable,0
316061442,Landsborough,30016,Caloundra,0.5577858,Acceptable,Acceptable,0
316061442,Landsborough,30029,Glass House,0.4152557,Poor,Acceptable,0
316061443,Maroochy Hinterland,30064,Nicklin,0.8247532,Acceptable,Acceptable,0
316061443,Maroochy Hinterland,30029,Glass House,0.1752468,Poor,Acceptable,0
316061444,Palmwoods,30064,Nicklin,0.7360504,Acceptable,Acceptable,0
316061444,Palmwoods,30029,Glass House,0.2639496,Poor,Acceptable,0
316071545,Bli Bli,30065,Ninderry,1,Poor,Acceptable,0
316071546,Diddillibah - Rosemount,30065,Ninderry,0.7959523,Poor,Acceptable,0
316071546,Diddillibah - Rosemount,30064,Nicklin,0.2040477,Acceptable,Acceptable,0
316071547,Eumundi - Yandina,30064,Nicklin,0.3692151,Acceptable,Acceptable,0
316071547,Eumundi - Yandina,30065,Ninderry,0.6307849,Poor,Acceptable,0
316071548,Nambour,30064,Nicklin,1,Acceptable,Acceptable,0
316081549,Noosa Hinterland,30064,Nicklin,0.2747795,Acceptable,Acceptable,0
316081549,Noosa Hinterland,30065,Ninderry,0.161848,Poor,Acceptable,0
316081549,Noosa Hinterland,30066,Noosa,0.5633725,Acceptable,Acceptable,0
317011445,Cambooya - Wyreema,30020,Condamine,1,Acceptable,Acceptable,0
317011446,Darling Heights,30020,Condamine,0.0639171,Acceptable,Acceptable,0
317011446,Darling Heights,30087,Toowoomba South,0.9360829,Acceptable,Acceptable,0
317011447,Drayton - Harristown,30087,Toowoomba South,0.8381335,Acceptable,Acceptable,0
317011447,Drayton - Harristown,30020,Condamine,0.1618665,Acceptable,Acceptable,0
317011448,Gatton,30043,Lockyer,1,Good,Acceptable,0
317011449,Gowrie (Qld),30020,Condamine,1,Acceptable,Acceptable,0
317011450,Highfields,30086,Toowoomba North,0.8581184,Good,Acceptable,0
317011450,Highfields,30020,Condamine,0.1418816,Acceptable,Acceptable,0
317011451,Lockyer Valley - West,30043,Lockyer,1,Good,Acceptable,0
317011452,Middle Ridge,30087,Toowoomba South,1,Acceptable,Acceptable,0
317011453,Newtown (Qld),30086,Toowoomba North,0.8601959,Good,Acceptable,0
317011453,Newtown (Qld),30087,Toowoomba South,0.1398041,Acceptable,Acceptable,0
317011454,North Toowoomba - Harlaxton,30086,Toowoomba North,1,Good,Acceptable,0
317011455,Rangeville,30087,Toowoomba South,1,Acceptable,Acceptable,0
317011456,Toowoomba - Central,30087,Toowoomba South,0.844572,Acceptable,Acceptable,0
317011456,Toowoomba - Central,30086,Toowoomba North,0.155428,Good,Acceptable,0
317011457,Toowoomba - East,30086,Toowoomba North,1,Good,Acceptable,0
317011458,Toowoomba - West,30020,Condamine,0.6499575,Acceptable,Acceptable,0
317011458,Toowoomba - West,30087,Toowoomba South,0.3500425,Acceptable,Acceptable,0
317011459,Wilsonton,30086,Toowoomba North,1,Good,Acceptable,0
318011460,Ayr,30011,Burdekin,1,Good,Acceptable,0
318011461,Burdekin,30011,Burdekin,1,Good,Acceptable,0
318011462,Charters Towers,30089,Traeger,1,Good,Acceptable,0
318011463,Dalrymple,30089,Traeger,1,Good,Acceptable,0
318011464,Ingham,30035,Hinchinbrook,1,Good,Acceptable,0
318011465,Ingham Region,30035,Hinchinbrook,1,Good,Acceptable,0
318011466,Palm Island,30088,Townsville,1,Good,Acceptable,0
318021467,Aitkenvale,30061,Mundingburra,1,Good,Acceptable,0
318021468,Annandale,30061,Mundingburra,1,Good,Acceptable,0
318021469,Belgian Gardens - Pallarenda,30088,Townsville,1,Good,Acceptable,0
318021470,Bohle Plains,30035,Hinchinbrook,0.5563801,Good,Acceptable,0
318021470,Bohle Plains,30084,Thuringowa,0.4436199,Good,Acceptable,0
318021471,Condon - Rasmussen,30084,Thuringowa,1,Good,Acceptable,0
318021472,Cranbrook,30061,Mundingburra,1,Good,Acceptable,0
318021473,Deeragun,30035,Hinchinbrook,1,Good,Acceptable,0
318021474,Douglas,30061,Mundingburra,1,Good,Acceptable,0
318021475,Garbutt - West End,30088,Townsville,1,Good,Acceptable,0
318021476,Gulliver - Currajong - Vincent,30088,Townsville,0.3280052,Good,Acceptable,0
318021476,Gulliver - Currajong - Vincent,30061,Mundingburra,0.6719948,Good,Acceptable,0
318021477,Heatley,30084,Thuringowa,1,Good,Acceptable,0
318021478,Hermit Park - Rosslea,30088,Townsville,0.8677282,Good,Acceptable,0
318021478,Hermit Park - Rosslea,30061,Mundingburra,0.1322718,Good,Acceptable,0
318021479,Hyde Park - Pimlico,30061,Mundingburra,0.0309034,Good,Acceptable,0
318021479,Hyde Park - Pimlico,30088,Townsville,0.9690966,Good,Acceptable,0
318021480,Kelso,30084,Thuringowa,1,Good,Acceptable,0
318021481,Kirwan - East,30084,Thuringowa,1,Good,Acceptable,0
318021482,Kirwan - West,30084,Thuringowa,1,Good,Acceptable,0
318021483,Magnetic Island,30088,Townsville,1,Good,Acceptable,0
318021484,Mount Louisa,30088,Townsville,1,Good,Acceptable,0
318021485,Mundingburra,30061,Mundingburra,1,Good,Acceptable,0
318021486,Northern Beaches,30035,Hinchinbrook,1,Good,Acceptable,0
318021487,Oonoonba,30061,Mundingburra,1,Good,Acceptable,0
318021488,South Townsville - Railway Estate,30088,Townsville,1,Good,Acceptable,0
318021489,Townsville - South,30011,Burdekin,1,Good,Acceptable,0
318021490,Townsville City - North Ward,30088,Townsville,1,Good,Acceptable,0
318021491,Wulguru - Roseneath,30061,Mundingburra,1,Good,Acceptable,0
319011492,Ashfield - Kepnock,30009,Bundaberg,1,Good,Acceptable,0
319011493,Bargara - Burnett Heads,30013,Burnett,1,Good,Acceptable,0
319011494,Branyan - Kensington,30013,Burnett,0.3630033,Good,Acceptable,0
319011494,Branyan - Kensington,30009,Bundaberg,0.6369967,Good,Acceptable,0
319011495,Bundaberg,30009,Bundaberg,1,Good,Acceptable,0
319011496,Bundaberg East - Kalkie,30009,Bundaberg,1,Good,Acceptable,0
319011497,Bundaberg North - Gooburrum,30009,Bundaberg,0.7267626,Good,Acceptable,0
319011497,Bundaberg North - Gooburrum,30013,Burnett,0.2732374,Good,Acceptable,0
319011498,Bundaberg Region - North,30013,Burnett,0.9961928,Good,Acceptable,0
319011498,Bundaberg Region - North,30015,Callide,0.0038072,Acceptable,Acceptable,1
319011499,Bundaberg Region - South,30013,Burnett,1,Good,Acceptable,0
319011500,Millbank - Avoca,30009,Bundaberg,1,Good,Acceptable,0
319011501,Svensson Heights - Norville,30009,Bundaberg,1,Good,Acceptable,0
319011502,Walkervale - Avenell Heights,30009,Bundaberg,1,Good,Acceptable,0
319021503,Gayndah - Mundubbera,30015,Callide,1,Acceptable,Acceptable,0
319021504,Gin Gin,30013,Burnett,0.0153571,Good,Acceptable,0
319021504,Gin Gin,30015,Callide,0.9846429,Acceptable,Acceptable,0
319021505,Kingaroy,30063,Nanango,1,Good,Acceptable,0
319021506,Kingaroy Region - North,30063,Nanango,1,Good,Acceptable,0
319021507,Kingaroy Region - South,30063,Nanango,1,Good,Acceptable,0
319021508,Monto - Eidsvold,30015,Callide,1,Acceptable,Acceptable,0
319021509,Nanango,30063,Nanango,1,Good,Acceptable,0
319021510,North Burnett,30015,Callide,1,Acceptable,Acceptable,0
319031511,Cooloola,30032,Gympie,1,Good,Acceptable,0
319031512,Gympie - North,30032,Gympie,1,Good,Acceptable,0
319031513,Gympie - South,30032,Gympie,1,Good,Acceptable,0
319031514,Gympie Region,30032,Gympie,1,Good,Acceptable,0
319031515,Kilkivan,30032,Gympie,0.4087441,Good,Acceptable,0
319031515,Kilkivan,30063,Nanango,0.5912559,Good,Acceptable,0
319041516,Booral - River Heads,30033,Hervey Bay,0.668283,Good,Acceptable,0
319041516,Booral - River Heads,30051,Maryborough,0.331717,Good,Acceptable,0
319041517,Craignish - Dundowran Beach,30051,Maryborough,1,Good,Acceptable,0
319041518,Pialba - Eli Waters,30033,Hervey Bay,0.9347762,Good,Acceptable,0
319041518,Pialba - Eli Waters,30051,Maryborough,0.0652238,Good,Acceptable,0
319041519,Point Vernon,30033,Hervey Bay,1,Good,Acceptable,0
319041520,Torquay - Scarness - Kawungan,30033,Hervey Bay,1,Good,Acceptable,0
319041521,Urangan - Wondunna,30033,Hervey Bay,1,Good,Acceptable,0
319051522,Burrum - Fraser,30033,Hervey Bay,0.0068756,Good,Acceptable,1
319051522,Burrum - Fraser,30051,Maryborough,0.9931244,Good,Acceptable,0
319051523,Granville,30051,Maryborough,1,Good,Acceptable,0
319051524,Maryborough (Qld),30051,Maryborough,1,Good,Acceptable,0
319051525,Maryborough Region - South,30032,Gympie,0.3644133,Good,Acceptable,0
319051525,Maryborough Region - South,30051,Maryborough,0.6355867,Good,Acceptable,0
319051526,Tinana,30051,Maryborough,1,Good,Acceptable,0
397979799,Migratory - Offshore - Shipping (Qld),39797,Migratory - Offshore - Shipping (Qld),1,Good,Good,0
399999499,No usual address (Qld),39494,No usual address (Qld),1,Good,Good,0
401011001,Adelaide,40001,Adelaide,1,Acceptable,Acceptable,0
401011002,North Adelaide,40001,Adelaide,1,Acceptable,Acceptable,0
401021003,Adelaide Hills,40040,Schubert,1,Acceptable,Acceptable,0
401021004,Aldgate - Stirling,40022,Heysen,1,Acceptable,Acceptable,0
401021005,Hahndorf - Echunga,40022,Heysen,1,Acceptable,Acceptable,0
401021006,Lobethal - Woodside,40022,Heysen,0.0228034,Acceptable,Acceptable,0
401021006,Lobethal - Woodside,40025,Kavel,0.9771966,Good,Acceptable,0
401021007,Mount Barker,40025,Kavel,1,Good,Acceptable,0
401021008,Mount Barker Region,40020,Hammond,0.2377672,Acceptable,Acceptable,0
401021008,Mount Barker Region,40022,Heysen,0.5229018,Acceptable,Acceptable,0
401021008,Mount Barker Region,40025,Kavel,0.237082,Good,Acceptable,0
401021008,Mount Barker Region,40040,Schubert,0.0022491,Acceptable,Acceptable,1
401021009,Nairne,40025,Kavel,1,Good,Acceptable,0
401021010,Uraidla - Summertown,40004,Bragg,0.0803417,Acceptable,Acceptable,0
401021010,Uraidla - Summertown,40022,Heysen,0.6567353,Acceptable,Acceptable,0
401021010,Uraidla - Summertown,40025,Kavel,0.0043084,Good,Acceptable,1
401021010,Uraidla - Summertown,40031,Morialta,0.2586146,Poor,Acceptable,0
401031011,Burnside - Wattle Park,40004,Bragg,0.4796906,Acceptable,Acceptable,0
401031011,Burnside - Wattle Park,40010,Dunstan,0.3533616,Acceptable,Acceptable,0
401031011,Burnside - Wattle Park,40021,Hartley,0.0795584,Poor,Acceptable,0
